state_name,block_name,value
ANDHRA PRADESH,UDAYAGIRI,100
ANDHRA PRADESH,ULAVAPADU,1
ANDHRA PRADESH,UNDI,2
ANDHRA PRADESH,UNDRAJAVARAM,3
ANDHRA PRADESH,UNGUTURU,4
ANDHRA PRADESH,UPPALAGUPTAM,5
ANDHRA PRADESH,URAVAKONDA,6
ANDHRA PRADESH,UYYALAWADA,7
ANDHRA PRADESH,VADAMALAPETA,8
ANDHRA PRADESH,VAJRAKARUR,9
ANDHRA PRADESH,VAJRAPUKOTTURU,10
ANDHRA PRADESH,VAKADU,11
ANDHRA PRADESH,VALLUR,12
ANDHRA PRADESH,VALMIKIPURAM,13
ANDHRA PRADESH,VANGARA,14
ANDHRA PRADESH,VARADAIAHPALEM,15
ANDHRA PRADESH,VARARAMACHANDRAPURAM,16
ANDHRA PRADESH,VARIKUNTAPADU,17
ANDHRA PRADESH,VATSAVAI,18
ANDHRA PRADESH,VATTICHERUKURU,19
ANDHRA PRADESH,VEDURUKUPPAM,20
ANDHRA PRADESH,VEERABALLI,21
ANDHRA PRADESH,VEERAGHATTAM,22
ANDHRA PRADESH,VEERAPANAYANI PALLE,23
ANDHRA PRADESH,VEERAVASARAM,24
ANDHRA PRADESH,VEERULLAPADU,25
ANDHRA PRADESH,VELAIRPAD,26
ANDHRA PRADESH,VELDURTHI,27
ANDHRA PRADESH,VELDURTHY,28
ANDHRA PRADESH,VELIGANDLA,29
ANDHRA PRADESH,VELUGODU,30
ANDHRA PRADESH,VEMPALLE,31
ANDHRA PRADESH,VEMULA,32
ANDHRA PRADESH,VEMURU,33
ANDHRA PRADESH,VENKATACHALAM,34
ANDHRA PRADESH,VENKATAGIRI,35
ANDHRA PRADESH,VENKATAGIRIKOTA,36
ANDHRA PRADESH,VEPADA,37
ANDHRA PRADESH,VETAPALEM,38
ANDHRA PRADESH,VIDAPANAKAL,39
ANDHRA PRADESH,VIDAVALUR,40
ANDHRA PRADESH,VIJAYAPURAM,41
ANDHRA PRADESH,VIJAYAWADA RURAL,42
ANDHRA PRADESH,VIJAYAWADA URBAN,43
ANDHRA PRADESH,VINJAMUR,44
ANDHRA PRADESH,VINUKONDA,45
ANDHRA PRADESH,Visakhapatnam (urban),46
ANDHRA PRADESH,VISAKHAPATNAM(RURAL),47
ANDHRA PRADESH,VISSANNAPET,48
ANDHRA PRADESH,VIZIANAGARAM,49
ANDHRA PRADESH,VOLETIVARI PALEM,50
ANDHRA PRADESH,VONTIMITTA,51
ANDHRA PRADESH,VUYYURU,52
ANDHRA PRADESH,Y. RAMAVARAM,53
ANDHRA PRADESH,YADAMARI,54
ANDHRA PRADESH,YADIKI,55
ANDHRA PRADESH,YDDANA PUDI,56
ANDHRA PRADESH,YELAMANCHILI,57
ANDHRA PRADESH,YELESWARAM,58
ANDHRA PRADESH,YELLANUR,59
ANDHRA PRADESH,YEMMIGANUR,60
ANDHRA PRADESH,YERPEDU,61
ANDHRA PRADESH,YERRAGONDAPALEM,62
ANDHRA PRADESH,YERRAGUNTLA,63
ANDHRA PRADESH,YERRAVARIPALEM,64
ANDHRA PRADESH,ZARUGUMILLI,65
ARUNACHAL PRADESH,Along East,66
ARUNACHAL PRADESH,ALONG WEST,67
ARUNACHAL PRADESH,Anelih Arzu,68
ARUNACHAL PRADESH,ANINI-MEPI,69
ARUNACHAL PRADESH,BAMENG,70
ARUNACHAL PRADESH,Bana,71
ARUNACHAL PRADESH,BARIRIJO,72
ARUNACHAL PRADESH,BASAR,73
ARUNACHAL PRADESH,Bilat,74
ARUNACHAL PRADESH,Bogong,75
ARUNACHAL PRADESH,Boleng,76
ARUNACHAL PRADESH,BORDUMSA,77
ARUNACHAL PRADESH,BORUM,78
ARUNACHAL PRADESH,Bosing,79
ARUNACHAL PRADESH,CHAGLAGAM,80
ARUNACHAL PRADESH,CHAMBANG,81
ARUNACHAL PRADESH,CHANGLANG,82
ARUNACHAL PRADESH,CHAYANGTAJO,83
ARUNACHAL PRADESH,CHOWKHAM,84
ARUNACHAL PRADESH,DADAM,85
ARUNACHAL PRADESH,DAMBUK,86
ARUNACHAL PRADESH,DAMIN,87
ARUNACHAL PRADESH,DAPORIJO,88
ARUNACHAL PRADESH,Darak,89
ARUNACHAL PRADESH,Daring,90
ARUNACHAL PRADESH,DIRANG,91
ARUNACHAL PRADESH,Diyum,92
ARUNACHAL PRADESH,DOIMUKH,93
ARUNACHAL PRADESH,Dollumukh Taming,94
ARUNACHAL PRADESH,DUMPORIJO,95
ARUNACHAL PRADESH,ETALIN MALINYE,96
ARUNACHAL PRADESH,GEKU,97
ARUNACHAL PRADESH,GENSI,98
ARUNACHAL PRADESH,GIBA,99
ARUNACHAL PRADESH,HAWAI-WALONG,100
ARUNACHAL PRADESH,HAYULIANG,1
ARUNACHAL PRADESH,HONG-HARI,2
ARUNACHAL PRADESH,HUNLI-KRONLI,3
ARUNACHAL PRADESH,JANG-THINGBU,4
ARUNACHAL PRADESH,Jomlo Mobuk,5
ARUNACHAL PRADESH,KALAKTANG,6
ARUNACHAL PRADESH,Kamporijo - I,7
ARUNACHAL PRADESH,KANUBARI,8
ARUNACHAL PRADESH,KAYING PAYUM,9
ARUNACHAL PRADESH,Khagam-Miao,10
ARUNACHAL PRADESH,Khenewa,11
ARUNACHAL PRADESH,Khimiyang,12
ARUNACHAL PRADESH,Khonsa,13
ARUNACHAL PRADESH,KIMIN,14
ARUNACHAL PRADESH,KITPI,15
ARUNACHAL PRADESH,KOLORIANG,16
ARUNACHAL PRADESH,Koronu,17
ARUNACHAL PRADESH,Koyu,18
ARUNACHAL PRADESH,Launu,19
ARUNACHAL PRADESH,Lazu,20
ARUNACHAL PRADESH,LEKANG,21
ARUNACHAL PRADESH,Leporiang,22
ARUNACHAL PRADESH,Likabali,23
ARUNACHAL PRADESH,LIMEKING,24
ARUNACHAL PRADESH,LIROMOBA-YOMCHA,25
ARUNACHAL PRADESH,Longding,26
ARUNACHAL PRADESH,Lower Balijan,27
ARUNACHAL PRADESH,LUMLA,28
ARUNACHAL PRADESH,MANCHAL,29
ARUNACHAL PRADESH,Manmao,30
ARUNACHAL PRADESH,MARIYANG,31
ARUNACHAL PRADESH,MEBO,32
ARUNACHAL PRADESH,MECHUKA-TATO,33
ARUNACHAL PRADESH,MENGIO,34
ARUNACHAL PRADESH,Monigong-Pidi,35
ARUNACHAL PRADESH,MUKTO BONGKHAR,36
ARUNACHAL PRADESH,NACHO,37
ARUNACHAL PRADESH,Nafra,38
ARUNACHAL PRADESH,NAMPONG,39
ARUNACHAL PRADESH,NAMSAI,40
ARUNACHAL PRADESH,Namsang,41
ARUNACHAL PRADESH,Nari-seren,42
ARUNACHAL PRADESH,Ningroo,43
ARUNACHAL PRADESH,NYAPIN,44
ARUNACHAL PRADESH,PAKKEKESSANG,45
ARUNACHAL PRADESH,PALIN,46
ARUNACHAL PRADESH,PANGIN,47
ARUNACHAL PRADESH,PARSIPARLO,48
ARUNACHAL PRADESH,Pasighat,49
ARUNACHAL PRADESH,Payum,50
ARUNACHAL PRADESH,PIPSORANG,51
ARUNACHAL PRADESH,Pipu,52
ARUNACHAL PRADESH,PISTANA,53
ARUNACHAL PRADESH,PONGCHAU,54
ARUNACHAL PRADESH,PUCHI GEKO,55
ARUNACHAL PRADESH,Pumao,56
ARUNACHAL PRADESH,Rebo Parging,57
ARUNACHAL PRADESH,Riga,58
ARUNACHAL PRADESH,ROING,59
ARUNACHAL PRADESH,Ruksin,60
ARUNACHAL PRADESH,RUMGONG,61
ARUNACHAL PRADESH,SAGALEE,62
ARUNACHAL PRADESH,SANGRAM,63
ARUNACHAL PRADESH,SARLI,64
ARUNACHAL PRADESH,Seijosa,65
ARUNACHAL PRADESH,SEPPA,66
ARUNACHAL PRADESH,Sille - Oyan,67
ARUNACHAL PRADESH,Singchung,68
ARUNACHAL PRADESH,Siyum,69
ARUNACHAL PRADESH,Soha,70
ARUNACHAL PRADESH,Sunpura,71
ARUNACHAL PRADESH,TALI,72
ARUNACHAL PRADESH,TALIHA,73
ARUNACHAL PRADESH,TAMEN-RAGA,74
ARUNACHAL PRADESH,Tarasso,75
ARUNACHAL PRADESH,TAWANG,76
ARUNACHAL PRADESH,TEZU,77
ARUNACHAL PRADESH,THRIZINO,78
ARUNACHAL PRADESH,TIRBIN,79
ARUNACHAL PRADESH,Toru,80
ARUNACHAL PRADESH,TUTING,81
ARUNACHAL PRADESH,Upper Balijan,82
ARUNACHAL PRADESH,WAKKA,83
ARUNACHAL PRADESH,WAKRO,84
ARUNACHAL PRADESH,Yachuli,85
ARUNACHAL PRADESH,YANGTE,86
ARUNACHAL PRADESH,YINGKIONG,87
ARUNACHAL PRADESH,ZEMITHANG DUDUNGHAR,88
ARUNACHAL PRADESH,ZIRO-I,89
ARUNACHAL PRADESH,ZIRO-II,90
ASSAM,AGOMANI,91
ASSAM,ALGAPUR,92
ASSAM,AMGURI,93
ASSAM,AMRI,94
ASSAM,BADARPUR,95
ASSAM,BAGHMARA,96
ASSAM,BAJALI,97
ASSAM,BAJIAGAON,98
ASSAM,BALIJANA,99
ASSAM,BALIPARA,100
ASSAM,BANSKANDI,1
ASSAM,BARAMA,2
ASSAM,BARBARUAH,3
ASSAM,BARHAMPUR,4
ASSAM,BARIGOG BANBHAG,5
ASSAM,BARJALENGA,6
ASSAM,BARKHETRI,7
ASSAM,BARPETA,8
ASSAM,BASKA,9
ASSAM,BATADRAVA,10
ASSAM,BECHIMARI,11
ASSAM,BEHALI,12
ASSAM,BEZERA,13
ASSAM,BEZERA (PT),14
ASSAM,BHABANIPUR,15
ASSAM,BHERGAON,16
ASSAM,BHURBANDHA,17
ASSAM,BIHAGURI,18
ASSAM,BIHDIA -JAJIKONA,19
ASSAM,BIHPURIA,20
ASSAM,BILASIPARA,21
ASSAM,BINAKANDI,22
ASSAM,BINNAKANDI,23
ASSAM,BIRSHING-JARUA,24
ASSAM,BISWANATH,25
ASSAM,BOGINADI,26
ASSAM,BOITAMARI,27
ASSAM,BOKAJAN,28
ASSAM,BOKO,29
ASSAM,BONGAON,30
ASSAM,BORBHAG,31
ASSAM,BORCHALA,32
ASSAM,BORDOLONI,33
ASSAM,BORKHOLA,34
ASSAM,BOROBAZAR,35
ASSAM,BORSOLA,36
ASSAM,CHAIDUAR,37
ASSAM,CHAKCHAKA,38
ASSAM,CHAMARIA,39
ASSAM,CHANDRAPUR,40
ASSAM,CHAPAR SALKOCHA,41
ASSAM,Chapor-Salkocha-BTC,42
ASSAM,CHAYANI,43
ASSAM,CHAYGAON,44
ASSAM,CHENGA,45
ASSAM,CHINTHONG,46
ASSAM,DALGAON-SIALMARI,47
ASSAM,DANGTOL,48
ASSAM,DEBITOLA,49
ASSAM,DEMOW,50
ASSAM,DHAKUAKHANA,51
ASSAM,DHALPUKHURI,52
ASSAM,DHAMDHAMA,53
ASSAM,DHEKIAJULI,54
ASSAM,DHEMAJI,55
ASSAM,DIMORIA,56
ASSAM,DIYANG VALLEY,57
ASSAM,DIYUNGBRA,58
ASSAM,DOLONGGHAT,59
ASSAM,DOLONGGHAT (PART),60
ASSAM,Dotma,61
ASSAM,DULLAVCHERRA,62
ASSAM,FEKAMARI,63
ASSAM,GABHORU,64
ASSAM,GAURIPUR,65
ASSAM,GAURISAGAR,66
ASSAM,GHILAMARA,67
ASSAM,GOBARDHANA,68
ASSAM,GOLAGHAT CENTRAL,69
ASSAM,GOLAGHAT EAST,70
ASSAM,GOLAGHAT NORTH,71
ASSAM,GOLAGHAT SOUTH,72
ASSAM,GOLAGHAT WEST,73
ASSAM,GOLAKGANJ,74
ASSAM,GOMAPHULBARI,75
ASSAM,GOMARIGURI,76
ASSAM,GORESWAR,77
ASSAM,GOROIMARI,78
ASSAM,Gossaigaon,79
ASSAM,GUIJAN,80
ASSAM,HAILAKANDI,81
ASSAM,HAJO,82
ASSAM,HAPJAN,83
ASSAM,HARANGAJAO,84
ASSAM,HATIDHURA,85
ASSAM,HOWRAGHAT,86
ASSAM,ITAKHULI,87
ASSAM,JALAH,88
ASSAM,JALESWAR,89
ASSAM,JAMADARHAT,90
ASSAM,JATINGA VALLEY,91
ASSAM,JORHAT,92
ASSAM,JORHAT CENTRAL,93
ASSAM,JORHAT EAST,94
ASSAM,JOYPUR,95
ASSAM,JUGIJAN,96
ASSAM,JURIA,97
ASSAM,Kachugaon,98
ASSAM,KAKODONGA,99
ASSAM,KAKOPATHAR,100
ASSAM,KALAIGAON,1
ASSAM,KALAIN,2
ASSAM,KALIABOR,3
ASSAM,KALIAPANI,4
ASSAM,KAMALPUR,5
ASSAM,KAPILI,6
ASSAM,KAPILI PT.I,7
ASSAM,KARUNABARI,8
ASSAM,KATHIATOLI,9
ASSAM,KATIGORAH,10
ASSAM,KATLICHERRA,11
ASSAM,KHAGARIJAN,12
ASSAM,KHARMUZA,13
ASSAM,KHOIRABARI,14
ASSAM,KHOWANG,15
ASSAM,Kokrajhar,16
ASSAM,KRISHNAI,17
ASSAM,KUCHDHOWA,18
ASSAM,LAHARIGHAT,19
ASSAM,LAHOAL,20
ASSAM,LAKHIMPUR,21
ASSAM,LAKHIPUR,22
ASSAM,LAKUWA,23
ASSAM,LALA,24
ASSAM,LANGSOMEPI,25
ASSAM,LAOKHOWA,26
ASSAM,LOWAIRPOA,27
ASSAM,LUMBAJONG,28
ASSAM,LUMDING,29
ASSAM,MACHKHOWA,30
ASSAM,MADHUPUR,31
ASSAM,MAHAMAYA,32
ASSAM,MAJULI,33
ASSAM,MANDIA,34
ASSAM,MANIKPUR,35
ASSAM,MANIKPUR PART,36
ASSAM,MANKACHAR,37
ASSAM,MARGHERITA,38
ASSAM,MATIA,39
ASSAM,MAYANG,40
ASSAM,MAZBAT,41
ASSAM,MOIRABARI,42
ASSAM,MOIRABARI PART,43
ASSAM,MORONGI,44
ASSAM,MURKONGSELEK,45
ASSAM,NADUAR,46
ASSAM,NAGRIJULI,47
ASSAM,NARAYANPUR,48
ASSAM,NARSINGPUR,49
ASSAM,NAYERALGA,50
ASSAM,NAZIRA,51
ASSAM,NEW SANGBAR,52
ASSAM,NILIP,53
ASSAM,NORTH KARIMGANJ,54
ASSAM,NORTH WEST JORHAT,55
ASSAM,NOWBOICHA,56
ASSAM,ODALGURI,57
ASSAM,PACHIM KALIABOR,58
ASSAM,PACHIM-MANGALDAI,59
ASSAM,PAKABETBARI,60
ASSAM,PAKHIMORIA,61
ASSAM,PALONGHAT,62
ASSAM,PANITOLA,63
ASSAM,PASCHIM NALBARI,64
ASSAM,PASCHIM-MANGALDAI,65
ASSAM,PATHARKANDI,66
ASSAM,PUB CHAIDUAR,67
ASSAM,PUB NALBARI,68
ASSAM,PUB-MANGALDAI,69
ASSAM,RAHA,70
ASSAM,RAJABAZAR,71
ASSAM,RAMKRISHNA NAGAR,72
ASSAM,RAMPUR,73
ASSAM,RANGAPARA,74
ASSAM,RANGIA,75
ASSAM,RANI,76
ASSAM,RANI (PT),77
ASSAM,RONGJULI,78
ASSAM,RONGKHANG,79
ASSAM,RONGMONGWE,80
ASSAM,ROWTA,81
ASSAM,RUPAHI,82
ASSAM,RUPOSHI,83
ASSAM,RUPSHI,84
ASSAM,SADIYA,85
ASSAM,SAIKHOWA,86
ASSAM,SAKOMATHA,87
ASSAM,SALCHAPRA,88
ASSAM,SAMELANGSO,89
ASSAM,SAPEKHATI,90
ASSAM,SARUKHETRI,91
ASSAM,SIDLI-CHIRANG,92
ASSAM,SILCHAR,93
ASSAM,SIPAJHAR,94
ASSAM,SISSIBORGAON,95
ASSAM,SIVASAGAR,96
ASSAM,SOCHENG,97
ASSAM,SONAI,98
ASSAM,SONARI,99
ASSAM,SOOTEA,100
ASSAM,SOUTH HAILAKANDI,1
ASSAM,SOUTH KARIMGANJ,2
ASSAM,SOUTH SALMARA,3
ASSAM,SRIJANGRAM,4
ASSAM,SUALKUCHI,5
ASSAM,TAMULPUR,6
ASSAM,TAPANG,7
ASSAM,TAPATTARY,8
ASSAM,TELAHI,9
ASSAM,TENGAKHAT,10
ASSAM,TIHU,11
ASSAM,TINGKHONG,12
ASSAM,TITABOR,13
ASSAM,UDALI,14
ASSAM,UDHARBOND,15
ASSAM,UJANI MAJULI,16
ASSAM,WEST ABHAIPUR,17
BIHAR,ADAPUR,18
BIHAR,ADHAURA,19
BIHAR,AGIAON,20
BIHAR,AKBARPUR,21
BIHAR,AKORHIGOLA,22
BIHAR,ALAMNAGAR,23
BIHAR,ALAULI,24
BIHAR,ALINAGAR,25
BIHAR,AMARPUR,26
BIHAR,AMAS,27
BIHAR,AMDABAD,28
BIHAR,AMNOUR,29
BIHAR,AMOUR,30
BIHAR,ANDAR,31
BIHAR,ANDHRATHARHI,32
BIHAR,ARA,33
BIHAR,ARARIA,34
BIHAR,ARERAJ,35
BIHAR,ARIARI,36
BIHAR,ARWAL,37
BIHAR,ASARGANJ,38
BIHAR,ASTHAWAN,39
BIHAR,ATHAMALGOLA,40
BIHAR,ATRI,41
BIHAR,AURAI,42
BIHAR,AURANGABAD,43
BIHAR,AZAMNAGAR,44
BIHAR,BABU BARHI,45
BIHAR,BACHHWARA,46
BIHAR,BAGAHA-I,47
BIHAR,BAGAHA-II,48
BIHAR,BAHADURGANJ,49
BIHAR,BAHADURPUR,50
BIHAR,BAHERI,51
BIHAR,BAIKUNTHPUR,52
BIHAR,BAIRGANIA,53
BIHAR,BAIRIA,54
BIHAR,BAISA,55
BIHAR,BAISI,56
BIHAR,BAJPATTI,57
BIHAR,BAKHRI,58
BIHAR,BAKHTIARPUR,59
BIHAR,BALLIA,60
BIHAR,BALRAMPUR,61
BIHAR,BANDRA,62
BIHAR,BANIAPUR,63
BIHAR,BANJARIYA,64
BIHAR,BANKA,65
BIHAR,BANKATWA,66
BIHAR,BANKEY BAZAR,67
BIHAR,BANMA ITAHARI,68
BIHAR,BANMANKHI,69
BIHAR,BARACHATTI,70
BIHAR,BARAHAT,71
BIHAR,BARAHIYA,72
BIHAR,BARARI,73
BIHAR,BARAULI,74
BIHAR,BARAUNI,75
BIHAR,BARBIGHA,76
BIHAR,BARH,77
BIHAR,BARHARA,78
BIHAR,BARHARIA,79
BIHAR,BARHAT,80
BIHAR,BARIYARPUR,81
BIHAR,BARSOI,82
BIHAR,BARUN,83
BIHAR,BASANTPUR,84
BIHAR,BASOPATTI,85
BIHAR,BATHANAHA,86
BIHAR,BAUSI,87
BIHAR,BEGUSARAI,88
BIHAR,BEHEA,89
BIHAR,BELAGANJ,90
BIHAR,BELCHCHI,91
BIHAR,BELDAUR,92
BIHAR,BELHAR,93
BIHAR,BELSAND,94
BIHAR,BEN,95
BIHAR,BENIPATTI,96
BIHAR,BENIPUR,97
BIHAR,BETTIAH,98
BIHAR,BHABUA,99
BIHAR,BHAGWANPUR,100
BIHAR,BHAGWANPUR HAT,1
BIHAR,BHARGAMA,2
BIHAR,BHAWANIPUR,3
BIHAR,BHITAHA,4
BIHAR,BHOREY,5
BIHAR,BIBHUTPUR,6
BIHAR,BIDUPUR,7
BIHAR,BIHARIGANJ,8
BIHAR,BIHARSHARIF,9
BIHAR,BIHPUR,10
BIHAR,BIHTA,11
BIHAR,BIJAIPUR,12
BIHAR,BIKRAM,13
BIHAR,BIKRAMGANJ,14
BIHAR,BIND,15
BIHAR,BIRAUL,16
BIHAR,BIRPUR,17
BIHAR,BISFI,18
BIHAR,BITHAN,19
BIHAR,BOCHAHAN,20
BIHAR,BODHGAYA,21
BIHAR,BOKHRA,22
BIHAR,BRAHMPUR,23
BIHAR,BUXAR,24
BIHAR,CHAINPUR,25
BIHAR,CHAKAI,26
BIHAR,CHAKIA (PIPRA),27
BIHAR,CHAKKI,28
BIHAR,CHAND,29
BIHAR,CHANDAN,30
BIHAR,CHANDI,31
BIHAR,CHANNAN,32
BIHAR,CHANPATIA,33
BIHAR,CHARPOKHARI,34
BIHAR,CHAUSA,35
BIHAR,CHAUTHAM,36
BIHAR,CHAWRADANO,37
BIHAR,CHEHRAKALA,38
BIHAR,CHENARI,39
BIHAR,CHERIA BARIARPUR,40
BIHAR,CHEWARA,41
BIHAR,CHHAPRA,42
BIHAR,CHHATAPUR,43
BIHAR,CHHAURAHI,44
BIHAR,CHIRAIYA,45
BIHAR,CHORAUT,46
BIHAR,CHOUGAIN,47
BIHAR,DAGRAUA,48
BIHAR,DALSINGHSARAI,49
BIHAR,DANDARI,50
BIHAR,DANDKHORA,51
BIHAR,DANIYAWAN,52
BIHAR,DARAULI,53
BIHAR,DARAUNDHA,54
BIHAR,DARBHANGA,55
BIHAR,DARIAPUR,56
BIHAR,DAUDNAGAR,57
BIHAR,DAWATH,58
BIHAR,DEHRI,59
BIHAR,DEO,60
BIHAR,DESRI,61
BIHAR,DHAKA,62
BIHAR,DHAMDAHA,63
BIHAR,DHANARUA,64
BIHAR,DHARHARA,65
BIHAR,DHURAIYA,66
BIHAR,DIGHALBANK,67
BIHAR,DIGHWARA,68
BIHAR,DINAPUR,69
BIHAR,DINARA,70
BIHAR,DOBHI,71
BIHAR,DULHIN BAZAR,72
BIHAR,DUMARI KATSARI,73
BIHAR,DUMARIA,74
BIHAR,DUMRA,75
BIHAR,DUMRAON,76
BIHAR,DURGAWATI,77
BIHAR,EKANGARSARAI,78
BIHAR,EKMA,79
BIHAR,FALKA,80
BIHAR,FATEHPUR,81
BIHAR,FATUHA,82
BIHAR,FORBESGANJ,83
BIHAR,FULLIDUMAR,84
BIHAR,GADHPURA,85
BIHAR,GAIGHAT,86
BIHAR,GAMHARIYA,87
BIHAR,GARAUL,88
BIHAR,GARHANI,89
BIHAR,GARKHA,90
BIHAR,GAUNAHA,91
BIHAR,GAURABAURAM,92
BIHAR,GAYA TOWN,93
BIHAR,GHANSHYAMPUR,94
BIHAR,GHATKUSUMBHA,95
BIHAR,GHELARH,96
BIHAR,GHOGHARDIHA,97
BIHAR,GHORASAHAN,98
BIHAR,GHOSHI,99
BIHAR,GHOSWARI,100
BIHAR,GIDHOR,1
BIHAR,GIRIAK,2
BIHAR,GOBINDPUR,3
BIHAR,GOGRI,4
BIHAR,GOH,5
BIHAR,GOPALGANJ,6
BIHAR,GOPALPUR,7
BIHAR,GORADIH,8
BIHAR,GORIAKOTHI,9
BIHAR,GURARU,10
BIHAR,GURUA,11
BIHAR,GUTHANI,12
BIHAR,GWALPARA,13
BIHAR,HAJIPUR,14
BIHAR,HALSI,15
BIHAR,HANUMAN NAGAR,16
BIHAR,HARLAKHI,17
BIHAR,HARNAUT,18
BIHAR,HARSIDHI,19
BIHAR,HASAN PURA,20
BIHAR,HASANGANJ,21
BIHAR,HASANPUR,22
BIHAR,HASPURA,23
BIHAR,HATHUA,24
BIHAR,HAYAGHAT,25
BIHAR,HILSA,26
BIHAR,HISUA,27
BIHAR,HULASGANJ,28
BIHAR,HUSSAINGANJ,29
BIHAR,IMAMGANJ,30
BIHAR,ISLAMNAGAR ALIGANJ,31
BIHAR,ISLAMPUR,32
BIHAR,ISMAILPUR,33
BIHAR,ISUAPUR,34
BIHAR,ITARHI,35
BIHAR,JAGDISHPUR,36
BIHAR,JAINAGAR,37
BIHAR,JALALGARH,38
BIHAR,JALALPUR,39
BIHAR,JALE,40
BIHAR,JAMALPUR,41
BIHAR,JAMUI,42
BIHAR,JANDAHA,43
BIHAR,JEHANABAD,44
BIHAR,JHAJHA,45
BIHAR,JHANJHARPUR,46
BIHAR,JOGAPATTI,47
BIHAR,JOKIHAT,48
BIHAR,KADWA,49
BIHAR,Kahalgaon,50
BIHAR,KAHARA,51
BIHAR,KAKO,52
BIHAR,KALER,53
BIHAR,KALUAHI,54
BIHAR,KALYANPUR,55
BIHAR,KANTI,56
BIHAR,KAPRI,57
BIHAR,KARAI PARSURAI,58
BIHAR,KARAKAT,59
BIHAR,KARGAHAR,60
BIHAR,KASBA,61
BIHAR,KASHICHAK,62
BIHAR,KATAIYA,63
BIHAR,KATIHAR,64
BIHAR,KATORIA,65
BIHAR,KATRA,66
BIHAR,KATRISARAI,67
BIHAR,KAWAKOLE,68
BIHAR,KEOTIRUNWAY,69
BIHAR,KESARIA,70
BIHAR,KESATH,71
BIHAR,KHAGARIA,72
BIHAR,KHAIRA,73
BIHAR,KHAJAULI,74
BIHAR,KHANPUR,75
BIHAR,KHARAGPUR,76
BIHAR,KHARIK,77
BIHAR,KHIZARSARAI,78
BIHAR,KHODAWANDPUR,79
BIHAR,KHUSRUPUR,80
BIHAR,KIRATPUR,81
BIHAR,KISHANGANJ,82
BIHAR,KISHANPUR,83
BIHAR,KOCHADHAMAN,84
BIHAR,KOCHAS,85
BIHAR,KOILWAR,86
BIHAR,KONCH,87
BIHAR,KORHA,88
BIHAR,KOTWA,89
BIHAR,KRITYANAND NAGAR,90
BIHAR,KUCHAIKOTE,91
BIHAR,KUDRA,92
BIHAR,KUMARKHAND,93
BIHAR,KURHANI,94
BIHAR,KURSAKANTA,95
BIHAR,KURSELA,96
BIHAR,KURTHA,97
BIHAR,KUSHESHWAR ASTHAN,98
BIHAR,KUSHESWAR ASTHAN EAST,99
BIHAR,KUTUMBA,100
BIHAR,LADANIA,1
BIHAR,LAHLADPUR,2
BIHAR,LAKHISARAI,3
BIHAR,LAKHNAUR,4
BIHAR,LAKRI NABIGANJ,5
BIHAR,LALGANJ,6
BIHAR,LAUKAHA (KHUTAUNA),7
BIHAR,LAUKAHI,8
BIHAR,LAURIYA,9
BIHAR,LAXMIPUR,10
BIHAR,MADANPUR,11
BIHAR,MADHEPUR,12
BIHAR,MADHEPURA,13
BIHAR,MADHUBAN,14
BIHAR,MADHUBANI,15
BIHAR,MADHWAPUR,16
BIHAR,MAHARAJGANJ,17
BIHAR,MAHISHI,18
BIHAR,MAHNAR,19
BIHAR,MAHUA,20
BIHAR,MAINATAND,21
BIHAR,MAIRWA,22
BIHAR,MAJHAULIA,23
BIHAR,MAJORGANJ,24
BIHAR,MAKER,25
BIHAR,MAKHDUMPUR,26
BIHAR,MANER,27
BIHAR,MANIGACHHI,28
BIHAR,MANIHARI,29
BIHAR,MANJHA,30
BIHAR,MANJHI,31
BIHAR,MANPUR,32
BIHAR,MANSAHI,33
BIHAR,MANSI,34
BIHAR,MANSURCHAK,35
BIHAR,MARAUNA,36
BIHAR,MARHAURAH,37
BIHAR,MARWAN,38
BIHAR,MASAURHI,39
BIHAR,MASHRAKH,40
BIHAR,MATIHANI,41
BIHAR,MEHSI,42
BIHAR,MESCAUR,43
BIHAR,MINAPUR,44
BIHAR,MODANGANJ,45
BIHAR,MOHANIA,46
BIHAR,MOHANPUR,47
BIHAR,MOHIUDDINAGAR,48
BIHAR,MOHRA,49
BIHAR,MOKAMA,50
BIHAR,MORWA,51
BIHAR,MOTIHARI,52
BIHAR,MOTIPUR,53
BIHAR,MUNGER SADAR,54
BIHAR,MURAUL,55
BIHAR,MURLIGANJ,56
BIHAR,MUSHAHARI,57
BIHAR,NABINAGAR,58
BIHAR,NAGAR NAUSA,59
BIHAR,NAGRA,60
BIHAR,NANPUR,61
BIHAR,NARAYANPUR,62
BIHAR,NARDIGANJ,63
BIHAR,NARHAT,64
BIHAR,NARKATIAGANJ,65
BIHAR,NARPATGANJ,66
BIHAR,NASRIGANJ,67
BIHAR,NATHNAGAR,68
BIHAR,NAUBATPUR,69
BIHAR,NAUGACHHIA,70
BIHAR,NAUHATTA,71
BIHAR,NAUTAN,72
BIHAR,NAWADA,73
BIHAR,NAWANAGAR,74
BIHAR,NAWHATTA,75
BIHAR,NAWKOTHI,76
BIHAR,NEEMCHAK BATHANI,77
BIHAR,NIRMALI,78
BIHAR,NOKHA,79
BIHAR,NOORSARAI,80
BIHAR,NUAON,81
BIHAR,OBRA,82
BIHAR,PACHRUKHI,83
BIHAR,PAHARPUR,84
BIHAR,PAKRI BARAWAN,85
