state_name,constituency_name,value
Delhi,Tri Nagar,72
Delhi,Trilokpuri,73
Delhi,Tughlakabad,74
Delhi,Uttam Nagar,75
Delhi,Vikaspuri,76
Delhi,Vishwas Nagar,77
Delhi,Wazirpur,78
Goa,Aldona,79
Goa,Benaulim,80
Goa,Bicholim,81
Goa,Calangute,82
Goa,Canacona,83
Goa,Cortalim,84
Goa,Cumbarjua,85
Goa,Cuncolim,86
Goa,Curchorem,87
Goa,Curtorim,88
Goa,Dabolim,89
Goa,Fatorda,90
Goa,Maem,91
Goa,Mandrem,92
Goa,Mapusa,93
Goa,Marcaim,94
Goa,Margao,95
Goa,Mormugao,96
Goa,Navelim,97
Goa,Nuvem,98
Goa,Panaji,99
Goa,Pernem,100
Goa,Ponda,1
Goa,Poriem,2
Goa,Porvorim,3
Goa,Priol,4
Goa,Quepem,5
Goa,Saligao,6
Goa,Sanguem,7
Goa,Sanquelim,8
Goa,Sanvordem,9
Goa,Siolim,10
Goa,Siroda,11
Goa,St. Andre,12
Goa,St. Cruz,13
Goa,Taleigao,14
Goa,Tivim,15
Goa,Valpoi,16
Goa,Vasco-da-gama,17
Goa,Velim,18
Gujarat,Abdasa,19
Gujarat,Akota,20
Gujarat,Amraiwadi,21
Gujarat,Amreli,22
Gujarat,Anand,23
Gujarat,Anjar,24
Gujarat,Anklav,25
Gujarat,Ankleshwar,26
Gujarat,Asarwa,27
Gujarat,Balasinor,28
Gujarat,Bapunagar,29
Gujarat,Bardoli,30
Gujarat,Bayad,31
Gujarat,Becharaji,32
Gujarat,Bharuch,33
Gujarat,Bhavnagar East,34
Gujarat,Bhavnagar Rural,35
Gujarat,Bhavnagar West,36
Gujarat,Bhiloda,37
Gujarat,Bhuj,38
Gujarat,Borsad,39
Gujarat,Botad,40
Gujarat,Chanasma,41
Gujarat,Chhota Udaipur,42
Gujarat,Choryasi,43
Gujarat,Chotila,44
Gujarat,Dabhoi,45
Gujarat,Dahod,46
Gujarat,Dangs,47
Gujarat,Danilimda,48
Gujarat,Danta,49
Gujarat,Dariapur,50
Gujarat,Dasada,51
Gujarat,Daskroi,52
Gujarat,Dediyapada,53
Gujarat,Deesa,54
Gujarat,Dehgam,55
Gujarat,Deodar,56
Gujarat,Devgadbaria,57
Gujarat,Dhandhuka,58
Gujarat,Dhanera,59
Gujarat,Dharampur,60
Gujarat,Dhari,61
Gujarat,Dholka,62
Gujarat,Dhoraji,63
Gujarat,Dhrangadhra,64
Gujarat,Dwarka,65
Gujarat,Ellisbridge,66
Gujarat,Fatepura,67
Gujarat,Gadhada,68
Gujarat,Gandevi,69
Gujarat,Gandhidham,70
Gujarat,Gandhinagar North,71
Gujarat,Gandhinagar South,72
Gujarat,Garbada,73
Gujarat,Gariadhar,74
Gujarat,Ghatlodia,75
Gujarat,Godhra,76
Gujarat,Gondal,77
Gujarat,Halol,78
Gujarat,Himatnagar,79
Gujarat,Idar,80
Gujarat,Jalalpore,81
Gujarat,Jamalpur - Khadia,82
Gujarat,Jambusar,83
Gujarat,Jamjodhpur,84
Gujarat,Jamnagar North,85
Gujarat,Jamnagar Rural,86
Gujarat,Jamnagar South,87
Gujarat,Jasdan,88
Gujarat,Jetpur,89
Gujarat,Jhagadia,90
Gujarat,Jhalod,91
Gujarat,Junagadh,92
Gujarat,Kadi,93
Gujarat,Kalavad S.c.,94
Gujarat,Kalol,95
Gujarat,Kamrej,96
Gujarat,Kankrej,97
Gujarat,Kapadvanj,98
Gujarat,Kaprada,99
Gujarat,Karanj,100
Gujarat,Karjan,1
Gujarat,Katargam,2
Gujarat,Keshod,3
Gujarat,Khambhalia,4
Gujarat,Khambhat,5
Gujarat,Khedbrahma,6
Gujarat,Kheralu,7
Gujarat,Kodinar,8
Gujarat,Kutiyana,9
Gujarat,Lathi,10
Gujarat,Limbayat,11
Gujarat,Limbdi,12
Gujarat,Limkheda,13
Gujarat,Lunawada,14
Gujarat,Mahesana,15
Gujarat,Mahudha,16
Gujarat,Mahuva,17
Gujarat,Majura,18
Gujarat,Manavadar,19
Gujarat,Mandvi,20
Gujarat,Mangrol,21
Gujarat,Maninagar,22
Gujarat,Manjalpur,23
Gujarat,Mansa,24
Gujarat,Matar,25
Gujarat,Mehmedabad,26
Gujarat,Modasa,27
Gujarat,Morbi,28
Gujarat,Morva Hadaf,29
Gujarat,Nadiad,30
Gujarat,Nandod,31
Gujarat,Naranpura,32
Gujarat,Naroda,33
Gujarat,Navsari,34
Gujarat,Nikol,35
Gujarat,Nizar,36
Gujarat,Olpad,37
Gujarat,Padra,38
Gujarat,Palanpur,39
Gujarat,Palitana,40
Gujarat,Pardi,41
Gujarat,Patan,42
Gujarat,Petlad,43
Gujarat,Porbandar,44
Gujarat,Prantij,45
Gujarat,Radhanpur,46
Gujarat,Rajkot East,47
Gujarat,Rajkot Rural,48
Gujarat,Rajkot South,49
Gujarat,Rajkot West,50
Gujarat,Rajula,51
Gujarat,Raopura,52
Gujarat,Rapar,53
Gujarat,Sabarmati,54
Gujarat,Sanand,55
Gujarat,Sankheda,56
Gujarat,Santrampur,57
Gujarat,Savarkundla,58
Gujarat,Savli,59
Gujarat,Sayajigunj,60
Gujarat,Shahera,61
Gujarat,Siddhpur,62
Gujarat,Sojitra,63
Gujarat,Somnath,64
Gujarat,Surat East,65
Gujarat,Surat West,66
Gujarat,Talaja,67
Gujarat,Talala,68
Gujarat,Tankara,69
Gujarat,Thakkarbapa Nagar,70
Gujarat,Tharad,71
Gujarat,Thasra,72
Gujarat,Udhna,73
Gujarat,Umbergaon,74
Gujarat,Umreth,75
Gujarat,Una,76
Gujarat,Unjha,77
Gujarat,Vadgam,78
Gujarat,Vadodara City,79
Gujarat,Vaghodia,80
Gujarat,Vagra,81
Gujarat,Valsad,82
Gujarat,Vansda,83
Gujarat,Varachha Road,84
Gujarat,Vatva,85
Gujarat,Vav,86
Gujarat,Vejalpur,87
Gujarat,Vijapur,88
Gujarat,Viramgam,89
Gujarat,Visavadar,90
Gujarat,Visnagar,91
Gujarat,Vyara,92
Gujarat,Wadhwan,93
Gujarat,Wankaner,94
Haryana,Adampur,95
Haryana,Ambala Cantt.,96
Haryana,Ambala City,97
Haryana,Assandh,98
Haryana,Ateli,99
Haryana,Badhra,100
Haryana,Badkhal,1
Haryana,Badli,2
Haryana,Badshahpur,3
Haryana,Bahadurgarh,4
Haryana,Ballabhgarh,5
Haryana,Baroda,6
Haryana,Barwala,7
Haryana,Bawal (sc),8
Haryana,Bawani Khera (sc),9
Haryana,Beri,10
Haryana,Bhiwani,11
Haryana,Dabwali,12
Haryana,Dadri,13
Haryana,Ellenabad,14
Haryana,Faridabad,15
Haryana,Faridabad Nit,16
Haryana,Fatehabad,17
Haryana,Ferozepur Jhirka,18
Haryana,Ganaur,19
Haryana,Garhi Sampla-kiloi,20
Haryana,Gharaunda,21
Haryana,Gohana,22
Haryana,Guhla (sc),23
Haryana,Gurgaon,24
Haryana,Hansi,25
Haryana,Hathin,26
Haryana,Hisar,27
Haryana,Hodal (sc),28
Haryana,Indri,29
Haryana,Israna (sc),30
Haryana,Jagadhri,31
Haryana,Jhajjar (sc),32
Haryana,Jind,33
Haryana,Julana,34
Haryana,Kaithal,35
Haryana,Kalanaur (sc),36
Haryana,Kalawali (sc),37
Haryana,Kalayat,38
Haryana,Kalka,39
Haryana,Karnal,40
Haryana,Kharkhauda (sc),41
Haryana,Kosli,42
Haryana,Ladwa,43
Haryana,Loharu,44
Haryana,Mahendragarh,45
Haryana,Meham,46
Haryana,Mulana (sc),47
Haryana,Nalwa,48
Haryana,Nangal Chaudhry,49
Haryana,Naraingarh,50
Haryana,Narnaul,51
Haryana,Narnaund,52
Haryana,Narwana (sc),53
Haryana,Nilokheri (sc),54
Haryana,Nuh,55
Haryana,Palwal,56
Haryana,Panchkula,57
Haryana,Panipat City,58
Haryana,Panipat Rural,59
Haryana,Pataudi (sc),60
Haryana,Pehowa,61
Haryana,Prithla,62
Haryana,Punahana,63
Haryana,Pundri,64
Haryana,Radaur,65
Haryana,Rai,66
Haryana,Rania,67
Haryana,Ratia (sc),68
Haryana,Rewari,69
Haryana,Rohtak,70
Haryana,Sadhaura (sc),71
Haryana,Safidon,72
Haryana,Samalkha,73
Haryana,Shahbad (sc),74
Haryana,Sirsa,75
Haryana,Sohna,76
Haryana,Sonipat,77
Haryana,Thanesar,78
Haryana,Tigaon,79
Haryana,Tohana,80
Haryana,Tosham,81
Haryana,Uchana Kalan,82
Haryana,Uklana (sc),83
Haryana,Yamunanagar,84
Himachal Pradesh,Anni,85
Himachal Pradesh,Arki,86
Himachal Pradesh,Baijnath,87
Himachal Pradesh,Balh,88
Himachal Pradesh,Banjar,89
Himachal Pradesh,Barsar,90
Himachal Pradesh,Bharmour,91
Himachal Pradesh,Bhattiyat,92
Himachal Pradesh,Bhoranj,93
Himachal Pradesh,Bilaspur,94
Himachal Pradesh,Chamba,95
Himachal Pradesh,Chintpurni,96
Himachal Pradesh,Chopal,97
Himachal Pradesh,Churah,98
Himachal Pradesh,Dalhousie,99
Himachal Pradesh,Darang,100
Himachal Pradesh,Dehra,1
Himachal Pradesh,Dharampur,2
Himachal Pradesh,Dharamshala,3
Himachal Pradesh,Doon,4
Himachal Pradesh,Fatehpur,5
Himachal Pradesh,Gagret,6
Himachal Pradesh,Ghumarwin,7
Himachal Pradesh,Hamirpur,8
Himachal Pradesh,Haroli,9
Himachal Pradesh,Indora,10
Himachal Pradesh,Jaisinghpur,11
Himachal Pradesh,Jaswan-pragpur,12
Himachal Pradesh,Jawalamukhi,13
Himachal Pradesh,Jawali,14
Himachal Pradesh,Jhanduta,15
Himachal Pradesh,Jogindernagar,16
Himachal Pradesh,Jubbal-kotkhai,17
Himachal Pradesh,Kangra,18
Himachal Pradesh,Karsog,19
Himachal Pradesh,Kasauli,20
Himachal Pradesh,Kasumpti,21
Himachal Pradesh,Kinnaur,22
Himachal Pradesh,Kullu,23
Himachal Pradesh,Kutlehar,24
Himachal Pradesh,Lahaul & Spiti,25
Himachal Pradesh,Manali,26
Himachal Pradesh,Mandi,27
Himachal Pradesh,Nachan,28
Himachal Pradesh,Nadaun,29
Himachal Pradesh,Nagrota,30
Himachal Pradesh,Nahan,31
Himachal Pradesh,Nalagarh,32
Himachal Pradesh,Nurpur,33
Himachal Pradesh,Pachhad,34
Himachal Pradesh,Palampur,35
Himachal Pradesh,Paonta Sahib,36
Himachal Pradesh,Rampur,37
Himachal Pradesh,Rohru,38
Himachal Pradesh,Sarkaghat,39
Himachal Pradesh,Seraj,40
Himachal Pradesh,Shahpur,41
Himachal Pradesh,Shillai,42
Himachal Pradesh,Shimla,43
Himachal Pradesh,Shimla Rural,44
Himachal Pradesh,Solan,45
Himachal Pradesh,Sri Naina Deviji,46
Himachal Pradesh,Sri Renukaji,47
Himachal Pradesh,Sujanpur,48
Himachal Pradesh,Sullah,49
Himachal Pradesh,Sundernagar,50
Himachal Pradesh,Theog,51
Himachal Pradesh,Una,52
Jammu & Kashmir,Akhnoor,53
Jammu & Kashmir,Amira Kadal,54
Jammu & Kashmir,Anantnag,55
Jammu & Kashmir,Bandipora,56
Jammu & Kashmir,Bani,57
Jammu & Kashmir,Banihal,58
Jammu & Kashmir,Baramulla,59
Jammu & Kashmir,Basohli,60
Jammu & Kashmir,Batmaloo,61
Jammu & Kashmir,Beerwah,62
Jammu & Kashmir,Bhaderwah,63
Jammu & Kashmir,Bijbehara,64
Jammu & Kashmir,Billawar,65
Jammu & Kashmir,Bishnah,66
Jammu & Kashmir,Budgam,67
Jammu & Kashmir,Chadoora,68
Jammu & Kashmir,Chenani,69
Jammu & Kashmir,Chhamb,70
Jammu & Kashmir,Chrar-i-sharief,71
Jammu & Kashmir,Darhal,72
Jammu & Kashmir,Devsar,73
Jammu & Kashmir,Doda,74
Jammu & Kashmir,Dooru,75
Jammu & Kashmir,Eidgah,76
Jammu & Kashmir,Ganderbal,77
Jammu & Kashmir,Gandhi Nagar,78
Jammu & Kashmir,Gool Arnas,79
Jammu & Kashmir,Gulab Garh,80
Jammu & Kashmir,Gulmarg,81
Jammu & Kashmir,Gurez,82
Jammu & Kashmir,Habba Kadal,83
Jammu & Kashmir,Handwara,84
Jammu & Kashmir,Hazratbal,85
Jammu & Kashmir,Hira Nagar,86
Jammu & Kashmir,Hom Shali Bugh,87
Jammu & Kashmir,Inderwal,88
Jammu & Kashmir,Jammu East,89
Jammu & Kashmir,Jammu West,90
Jammu & Kashmir,Kala Kote,91
Jammu & Kashmir,Kangan,92
Jammu & Kashmir,Kargil,93
Jammu & Kashmir,Karnah,94
Jammu & Kashmir,Kathua,95
Jammu & Kashmir,Khan Sahib,96
Jammu & Kashmir,Khanyar,97
Jammu & Kashmir,Kishtwar,98
Jammu & Kashmir,Kokernag,99
Jammu & Kashmir,Kulgam,100
Jammu & Kashmir,Kupwara,1
Jammu & Kashmir,Langate,2
Jammu & Kashmir,Leh,3
Jammu & Kashmir,Lolab,4
Jammu & Kashmir,Marh,5
Jammu & Kashmir,Mendhar,6
Jammu & Kashmir,Nagrota,7
Jammu & Kashmir,Noorabad,8
Jammu & Kashmir,Nowshera,9
Jammu & Kashmir,Nubra,10
Jammu & Kashmir,Pahalgam,11
Jammu & Kashmir,Pampore,12
Jammu & Kashmir,Pattan,13
Jammu & Kashmir,Poonch Haveli,14
Jammu & Kashmir,Pulwama,15
Jammu & Kashmir,Rafiabad,16
Jammu & Kashmir,Raipur Domana,17
Jammu & Kashmir,Rajouri,18
Jammu & Kashmir,Rajpora,19
Jammu & Kashmir,Ram Nagar,20
Jammu & Kashmir,Ramban,21
Jammu & Kashmir,Ranbir Singh Pura,22
Jammu & Kashmir,Reasi,23
Jammu & Kashmir,Samba,24
Jammu & Kashmir,Sangrama,25
Jammu & Kashmir,Shangus,26
Jammu & Kashmir,Shopian,27
Jammu & Kashmir,Sonawar,28
Jammu & Kashmir,Sonawari,29
Jammu & Kashmir,Sopore,30
Jammu & Kashmir,Suchet Garh,31
Jammu & Kashmir,Surankote,32
Jammu & Kashmir,Tral,33
Jammu & Kashmir,Udhampur,34
Jammu & Kashmir,Uri,35
Jammu & Kashmir,Vijay Pur,36
Jammu & Kashmir,Wachi,37
Jammu & Kashmir,Zadibal,38
Jammu & Kashmir,Zanskar,39
Jharkhand,Baghmara,40
Jharkhand,Bagodar,41
Jharkhand,Baharagora,42
Jharkhand,Barhait,43
Jharkhand,Barhi,44
Jharkhand,Barkagaon,45
Jharkhand,Barkatha,46
Jharkhand,Bermo,47
Jharkhand,Bhawanathpur,48
Jharkhand,Bishrampur,49
Jharkhand,Bishunpur,50
Jharkhand,Bokaro,51
Jharkhand,Borio,52
Jharkhand,Chaibasa,53
Jharkhand,Chakradharpur,54
Jharkhand,Chandankyari,55
Jharkhand,Chatra,56
Jharkhand,Chattarpur,57
Jharkhand,Daltonganj,58
Jharkhand,Deoghar,59
Jharkhand,Dhanbad,60
Jharkhand,Dhanwar,61
Jharkhand,Dumka,62
Jharkhand,Dumri,63
Jharkhand,Gandey,64
Jharkhand,Garhwa,65
Jharkhand,Ghatsila,66
Jharkhand,Giridih,67
Jharkhand,Godda,68
Jharkhand,Gomia,69
Jharkhand,Gumla,70
Jharkhand,Hatia,71
Jharkhand,Hazaribagh,72
Jharkhand,Hussainabad,73
Jharkhand,Ichagarh,74
Jharkhand,Jaganathpur,75
Jharkhand,Jama,76
Jharkhand,Jamshedpur East,77
Jharkhand,Jamshedpur West,78
Jharkhand,Jamtara,79
Jharkhand,Jamua,80
Jharkhand,Jarmundi,81
Jharkhand,Jharia,82
Jharkhand,Jugsalai,83
Jharkhand,Kanke,84
Jharkhand,Kharasawan,85
Jharkhand,Khijri,86
Jharkhand,Khunti,87
Jharkhand,Kodarma,88
Jharkhand,Kolebira,89
Jharkhand,Latehar,90
Jharkhand,Littipara,91
Jharkhand,Lohardaga,92
Jharkhand,Madhupur,93
Jharkhand,Mahagama,94
Jharkhand,Maheshpur,95
Jharkhand,Majhganon,96
Jharkhand,Mandar,97
Jharkhand,Mandu,98
Jharkhand,Manika,99
Jharkhand,Manoharpur,100
Jharkhand,Nala,1
Jharkhand,Nirsa,2
Jharkhand,Pakur,3
Jharkhand,Panki,4
Jharkhand,Poreyahat,5
Jharkhand,Potka,6
Jharkhand,Rajmahal,7
Jharkhand,Ramgarh,8
Jharkhand,Ranchi,9
Jharkhand,Saraikella,10
Jharkhand,Sarath,11
Jharkhand,Shikaripara,12
Jharkhand,Silli,13
Jharkhand,Simaria,14
Jharkhand,Simdega,15
Jharkhand,Sindri,16
Jharkhand,Sisai,17
Jharkhand,Tamar,18
Jharkhand,Torpa,19
Jharkhand,Tundi,20
Karnataka,Afzalpur,21
Karnataka,Aland,22
Karnataka,Anekal,23
Karnataka,Arabhavi,24
Karnataka,Arkalgud,25
Karnataka,Arsikere,26
Karnataka,Athani,27
Karnataka,Aurad,28
Karnataka,B.t.m.layout,29
Karnataka,Babaleshwar,30
Karnataka,Badami,31
Karnataka,Bagalkot,32
Karnataka,Bagepalli,33
Karnataka,Bailhongal,34
Karnataka,Bangalore South,35
Karnataka,Bangarapet,36
Karnataka,Bantval,37
Karnataka,Basavakalyan,38
Karnataka,Basavana Bagevadi,39
Karnataka,Basavanagudi,40
Karnataka,Belgaum Dakshin,41
Karnataka,Belgaum Rural,42
Karnataka,Belgaum Uttar,43
Karnataka,Bellary,44
Karnataka,Bellary City,45
Karnataka,Belthangady,46
Karnataka,Belur,47
Karnataka,Bhadravati,48
Karnataka,Bhalki,49
Karnataka,Bhatkal,50
Karnataka,Bidar,51
Karnataka,Bidar South,52
Karnataka,Bijapur City,53
Karnataka,Bilgi,54
Karnataka,Bommanahalli,55
Karnataka,Byadgi,56
Karnataka,Byatarayanapura,57
Karnataka,Byndoor,58
Karnataka,C.v. Raman Nagar,59
Karnataka,Challakere,60
Karnataka,Chamaraja,61
Karnataka,Chamarajanagar,62
Karnataka,Chamrajpet,63
Karnataka,Chamundeshwari,64
Karnataka,Channagiri,65
Karnataka,Channapatna,66
Karnataka,Chickpet,67
Karnataka,Chikkaballapur,68
Karnataka,Chikkodi-sadalga,69
Karnataka,Chikmagalur,70
Karnataka,Chincholi,71
Karnataka,Chintamani,72
Karnataka,Chitradurga,73
Karnataka,Chittapur,74
Karnataka,Dasarahalli,75
Karnataka,Davanagere North,76
Karnataka,Davanagere South,77
Karnataka,Devadurga,78
Karnataka,Devanahalli,79
Karnataka,Devar Hippargi,80
Karnataka,Dharwad,81
Karnataka,Gadag,82
Karnataka,Gandhi Nagar,83
Karnataka,Gangawati,84
Karnataka,Gauribidanur,85
Karnataka,Gokak,86
Karnataka,Govindraj Nagar,87
Karnataka,Gulbarga Dakshin,88
Karnataka,Gulbarga Rural,89
Karnataka,Gulbarga Uttar,90
Karnataka,Gundlupet,91
Karnataka,Gurmitkal,92
Karnataka,Hagaribommanahalli,93
Karnataka,Hangal,94
Karnataka,Hanur,95
Karnataka,Harapanahalli,96
Karnataka,Harihar,97
Karnataka,Hassan,98
Karnataka,Haveri,99
Karnataka,Hebbal,100
Karnataka,Heggadadevankote,1
Karnataka,Hirekerur,2
Karnataka,Hiriyur,3
Karnataka,Holalkere,4
Karnataka,Holenarasipur,5
Karnataka,Honnali,6
Karnataka,Hosakote,7
Karnataka,Hubli-dharwad- West,8
Karnataka,Hubli-dharwad-central,9
Karnataka,Hubli-dharwad-east,10
Karnataka,Hukkeri,11
Karnataka,Humnabad,12
Karnataka,Hungund,13
Karnataka,Hunsur,14
Karnataka,Indi,15
Karnataka,Jagalur,16
Karnataka,Jamkhandi,17
Karnataka,Jayanagar,18
Karnataka,Jevargi,19
Karnataka,K.r.pura,20
Karnataka,Kadur,21
Karnataka,Kagwad,22
Karnataka,Kalghatgi,23
Karnataka,Kampli,24
Karnataka,Kanakagiri,25
Karnataka,Kanakapura,26
Karnataka,Karkal,27
Karnataka,Khanapur,28
Karnataka,Kittur,29
Karnataka,Kolar,30
Karnataka,Kolar Gold Field,31
Karnataka,Kollegal,32
Karnataka,Koppal,33
Karnataka,Koratagere,34
Karnataka,Krishnaraja,35
Karnataka,Krishnarajanagara,36
Karnataka,Krishnarajpet,37
Karnataka,Kudachi,38
Karnataka,Kudligi,39
Karnataka,Kundgol,40
Karnataka,Kushtagi,41
Karnataka,Lingsugur,42
Karnataka,Maddur,43
Karnataka,Madikeri,44
Karnataka,Magadi,45
Karnataka,Mahadevapura,46
Karnataka,Mahalakshmi Layout,47
Karnataka,Malavalli,48
Karnataka,Malleshwaram,49
Karnataka,Malur,50
Karnataka,Mandya,51
Karnataka,Mangalore,52
Karnataka,Mangalore City North,53
Karnataka,Mangalore City South,54
Karnataka,Manvi,55
Karnataka,Maski,56
Karnataka,Mayakonda,57
Karnataka,Melukote,58
Karnataka,Molakalmuru,59
Karnataka,Moodabidri,60
Karnataka,Muddebihal,61
Karnataka,Mudhol,62
Karnataka,Mudigere,63
Karnataka,Mulbagal,64
Karnataka,Nagamangala,65
Karnataka,Nagthan,66
Karnataka,Nanjangud,67
Karnataka,Narasimharaja,68
Karnataka,Nargund,69
Karnataka,Navalgund,70
Karnataka,Nippani,71
Karnataka,Padmanaba Nagar,72
Karnataka,Pavagada,73
Karnataka,Periyapatna,74
Karnataka,Pulakeshinagar,75
Karnataka,Puttur,76
Karnataka,Raichur,77
Karnataka,Raichur Rural,78
Karnataka,Rajaji Nagar,79
Karnataka,Rajarajeshwarinagar,80
Karnataka,Ramanagaram,81
Karnataka,Ramdurg,82
Karnataka,Ranibennur,83
Karnataka,Raybag,84
Karnataka,Ron,85
Karnataka,Sagar,86
Karnataka,Sakleshpur,87
Karnataka,Sandur,88
Karnataka,Sarvagnanagar,89
Karnataka,Saundatti Yellamma,90
Karnataka,Sedam,91
Karnataka,Shahapur,92
Karnataka,Shanti Nagar,93
Karnataka,Shiggaon,94
Karnataka,Shikaripura,95
Karnataka,Shimoga Rural,96
Karnataka,Shirahatti,97
Karnataka,Shivajinagar,98
Karnataka,Shorapur,99
Karnataka,Shravanabelagola,100
Karnataka,Shrirangapattana,1
Karnataka,Sidlaghatta,2
Karnataka,Sindgi,3
Karnataka,Sindhanur,4
Karnataka,Sirsi,5
Karnataka,Siruguppa,6
Karnataka,Sorab,7
Karnataka,Sringeri,8
Karnataka,Srinivaspur,9
Karnataka,Sullia,10
Karnataka,T.narasipur,11
Karnataka,Tarikere,12
Karnataka,Terdal,13
Karnataka,Tiptur,14
Karnataka,Tumkur City,15
Karnataka,Tumkur Rural,16
Karnataka,Varuna,17
Karnataka,Vijay Nagar,18
Karnataka,Vijayanagara,19
Karnataka,Virajpet,20
Karnataka,Yadgir,21
Karnataka,Yelahanka,22
Karnataka,Yellapur,23
Karnataka,Yemkanmardi,24
Karnataka,Yeshvanthapura,25
Kerala,Adoor,26
Kerala,Alappuzha,27
Kerala,Alathur,28
Kerala,Aluva,29
Kerala,Ambalapuzha,30
Kerala,Angamaly,31
Kerala,Aranmula,32
Kerala,Aroor,33
Kerala,Aruvikkara,34
Kerala,Attingal,35
Kerala,Azhikode,36
Kerala,Balusseri,37
Kerala,Beypore,38
Kerala,Chadayamangalam,39
Kerala,Chalakkudy,40
Kerala,Changanassery,41
Kerala,Chathannur,42
Kerala,Chavara,43
Kerala,Chelakkara,44
Kerala,Chengannur,45
Kerala,Cherthala,46
Kerala,Chirayinkeezhu,47
Kerala,Chittur,48
Kerala,Devikulam,49
Kerala,Dharmadam,50
Kerala,Elathur,51
Kerala,Eranad,52
Kerala,Eranakulam,53
Kerala,Eravipuram,54
Kerala,Ettumanoor,55
Kerala,Guruvayoor,56
Kerala,Haripad,57
Kerala,Idukki,58
Kerala,Irikkur,59
Kerala,Irinjalakkuda,60
Kerala,Kaduthuruthy,61
Kerala,Kaipamangalam,62
Kerala,Kalamassery,63
Kerala,Kalliasseri,64
Kerala,Kalpetta,65
Kerala,Kanhangad,66
Kerala,Kanjirappally,67
Kerala,Kannur,68
Kerala,Karunagappally,69
Kerala,Kasaragod,70
Kerala,Kattakkada,71
Kerala,Kayamkulam,72
Kerala,Kazhakkoottam,73
Kerala,Kochi,74
Kerala,Kodungallur,75
Kerala,Koduvally,76
Kerala,Kollam,77
Kerala,Kondotty,78
Kerala,Kongad,79
Kerala,Konni,80
Kerala,Kothamangalam,81
Kerala,Kottakkal,82
Kerala,Kottarakkara,83
Kerala,Kottayam,84
Kerala,Kovalam,85
Kerala,Kozhikode North,86
Kerala,Kozhikode South,87
Kerala,Kundara,88
Kerala,Kunnamangalam,89
Kerala,Kunnamkulam,90
Kerala,Kunnathunad,91
Kerala,Kunnathur,92
Kerala,Kuthuparamba,93
Kerala,Kuttanad,94
Kerala,Kuttiadi,95
Kerala,Malampuzha,96
Kerala,Malappuram,97
Kerala,Manalur,98
Kerala,Mananthavady,99
Kerala,Manjeri,100
Kerala,Manjeshwar,1
Kerala,Mankada,2
Kerala,Mannarkad,3
Kerala,Mattannur,4
Kerala,Mavelikara,5
Kerala,Muvattupuzha,6
Kerala,Nadapuram,7
Kerala,Nattika,8
Kerala,Nedumangad,9
Kerala,Nemom,10
Kerala,Nenmara,11
Kerala,Neyyattinkara,12
Kerala,Nilambur,13
Kerala,Ollur,14
Kerala,Ottapalam,15
Kerala,Pala,16
Kerala,Palakkad,17
Kerala,Parassala,18
Kerala,Paravur,19
Kerala,Pathanapuram,20
Kerala,Pattambi,21
Kerala,Payyannur,22
Kerala,Peerumade,23
Kerala,Perambra,24
Kerala,Peravoor,25
Kerala,Perinthalmanna,26
Kerala,Perumbavoor,27
Kerala,Piravom,28
Kerala,Ponnani,29
Kerala,Poonjar,30
Kerala,Punalur,31
Kerala,Puthukkad,32
Kerala,Puthuppally,33
Kerala,Quilandy,34
Kerala,Ranni,35
Kerala,Shornur,36
Kerala,Sulthanbathery,37
Kerala,Taliparamba,38
Kerala,Tanur,39
Kerala,Tarur,40
Kerala,Thalassery,41
Kerala,Thavanur,42
Kerala,Thiruvalla,43
Kerala,Thiruvambady,44
Kerala,Thiruvananthapuram,45
Kerala,Thodupuzha,46
Kerala,Thrikkakara,47
Kerala,Thripunithura,48
Kerala,Thrissur,49
Kerala,Thrithala,50
Kerala,Tirur,51
Kerala,Tirurangadi,52
Kerala,Trikaripur,53
Kerala,Udma,54
Kerala,Udumbanchola,55
Kerala,Vadakara,56
Kerala,Vaikom,57
Kerala,Vallikkunnu,58
Kerala,Vamanapuram,59
Kerala,Varkala,60
Kerala,Vattiyoorkavu,61
Kerala,Vengara,62
Kerala,Vypen,63
Kerala,Wadakkanchery,64
Kerala,Wandoor,65
Madhya Pradesh,Agar,66
Madhya Pradesh,Alirajpur,67
Madhya Pradesh,Alote,68
Madhya Pradesh,Amarpatan,69
Madhya Pradesh,Amarwara,70
Madhya Pradesh,Ambah,71
Madhya Pradesh,Amla,72
Madhya Pradesh,Anuppur,73
Madhya Pradesh,Ashok Nagar,74
Madhya Pradesh,Ashta,75
Madhya Pradesh,Ater,76
Madhya Pradesh,Badnagar,77
Madhya Pradesh,Badnawar,78
Madhya Pradesh,Badwaha,79
Madhya Pradesh,Badwara,80
Madhya Pradesh,Bagli,81
Madhya Pradesh,Bahoriband,82
Madhya Pradesh,Baihar,83
Madhya Pradesh,Balaghat,84
Madhya Pradesh,Bamori,85
Madhya Pradesh,Banda,86
Madhya Pradesh,Bandhavgarh,87
Madhya Pradesh,Barghat,88
Madhya Pradesh,Bargi,89
Madhya Pradesh,Barwani (s.t.),90
Madhya Pradesh,Basoda,91
Madhya Pradesh,Beohari,92
Madhya Pradesh,Berasia,93
Madhya Pradesh,Betul,94
Madhya Pradesh,Bhagwanpura,95
Madhya Pradesh,Bhainsdehi,96
Madhya Pradesh,Bhander,97
Madhya Pradesh,Bhikangaon,98
