state_name,subdistrict_name,value
ANDHRA PRADESH,TUGGALI,99
ANDHRA PRADESH,TULLURU,100
ANDHRA PRADESH,TUNI,1
ANDHRA PRADESH,UDAYAGIRI,2
ANDHRA PRADESH,ULAVAPADU,3
ANDHRA PRADESH,UNDI,4
ANDHRA PRADESH,UNDRAJAVARAM,5
ANDHRA PRADESH,UNGUTURU,6
ANDHRA PRADESH,UPPALAGUPTAM,7
ANDHRA PRADESH,URAVAKONDA,8
ANDHRA PRADESH,UYYALAVADA,9
ANDHRA PRADESH,VADAMALAPETA,10
ANDHRA PRADESH,VAJRAKARUR,11
ANDHRA PRADESH,VAJRAPUKOTTURU,12
ANDHRA PRADESH,VAKADU,13
ANDHRA PRADESH,VALLUR,14
ANDHRA PRADESH,VANGARA,15
ANDHRA PRADESH,VARADAYYAPALEM,16
ANDHRA PRADESH,VARIKUNTAPADU,17
ANDHRA PRADESH,VATSAVAI,18
ANDHRA PRADESH,VATTICHERUKURU,19
ANDHRA PRADESH,VAYALPAD,20
ANDHRA PRADESH,VEDURUKUPPAM,21
ANDHRA PRADESH,VELDURTI,22
ANDHRA PRADESH,VELIGANDLA,23
ANDHRA PRADESH,VELUDURTI,24
ANDHRA PRADESH,VELUGODU,25
ANDHRA PRADESH,VEMPALLI,26
ANDHRA PRADESH,VEMULA,27
ANDHRA PRADESH,VEMURU,28
ANDHRA PRADESH,VENKATACHALAM,29
ANDHRA PRADESH,VENKATAGIRI,30
ANDHRA PRADESH,VENKATAGIRIKOTA,31
ANDHRA PRADESH,VEPADA,32
ANDHRA PRADESH,VETAPALEM,33
ANDHRA PRADESH,VIDAPANAKALLU,34
ANDHRA PRADESH,VIDAVALUR,35
ANDHRA PRADESH,VIJAYAPURAM,36
ANDHRA PRADESH,VIJAYAWADA RURAL,37
ANDHRA PRADESH,VIJAYAWADA URBAN,38
ANDHRA PRADESH,VINJAMUR,39
ANDHRA PRADESH,VINUKONDA,40
ANDHRA PRADESH,VIRABALLE,41
ANDHRA PRADESH,VIRAGATTAM,42
ANDHRA PRADESH,VIRAPANAYA,43
ANDHRA PRADESH,VIRAVASARAM,44
ANDHRA PRADESH,VIRULLAPADU,45
ANDHRA PRADESH,VISAKHAPATNAM RURAL,46
ANDHRA PRADESH,VISAKHAPATNAM URBAN,47
ANDHRA PRADESH,VISSANNAPETA,48
ANDHRA PRADESH,VIZIANAGARAM,49
ANDHRA PRADESH,VOLETIVARIPALEM,50
ANDHRA PRADESH,VONTIMITTA,51
ANDHRA PRADESH,VUYYURU,52
ANDHRA PRADESH,YADAMARI,53
ANDHRA PRADESH,YADDANAPUDI,54
ANDHRA PRADESH,YADIKI,55
ANDHRA PRADESH,YARLAGADDARAMAVARAM,56
ANDHRA PRADESH,YELERUPADU,57
ANDHRA PRADESH,YELLANUR,58
ANDHRA PRADESH,YEMMIGANUR MUNCIPALITY,59
ANDHRA PRADESH,YERRAGUNTLA,60
ANDHRA PRADESH,YERRAVARIPALEM,61
ANDHRA PRADESH,ZARUGUMALLI,62
ASSAM,AGOMONI CIRCLE,63
ASSAM,AMGURI CIRCLE,64
ASSAM,AZARA CIRCLE,65
ASSAM,AZARA CIRCLE (PART),66
ASSAM,BAGANPARA  CIRCLE(PART),67
ASSAM,BAGANPARA CIRCLE,68
ASSAM,BAGBAR CIRCLE,69
ASSAM,BAITHALANGSO,70
ASSAM,BAJALI CIRCLE,71
ASSAM,BAKSA CIRCLE,72
ASSAM,BALIJANA CIRCLE,73
ASSAM,BANEKUCHI REVENUE CIRCLE,74
ASSAM,BARAMA  CIRCLE(PART),75
ASSAM,BARAMA CIRCLE,76
ASSAM,BARBHAG CIRCLE,77
ASSAM,BARKHETRI   CIRCLE,78
ASSAM,BARNAGAR CIRCLE,79
ASSAM,BARNAGAR CIRCLE(PART),80
ASSAM,BARPETA CIRCLE,81
ASSAM,BHOWRAGURI,82
ASSAM,BHOWRAGURI CIRCLE,83
ASSAM,BHURAGAON CIRCLE,84
ASSAM,BIHPURIA,85
ASSAM,BIJNI CIRCLE(PART),86
ASSAM,BILASIPARA CIRCLE,87
ASSAM,BISWANATH CIRCLE,88
ASSAM,BOGRIBARI CIRCLE,89
ASSAM,BOITAMARI CIRCLE,90
ASSAM,BOKAJAN,91
ASSAM,BOKAKHAT CIRCLE,92
ASSAM,BOKO CIRCLE,93
ASSAM,BONGAIGAON CIRCLE,94
ASSAM,CHABUA CIRCLE,95
ASSAM,CHAMARIA CIRCLE,96
ASSAM,CHANDANPUR CIRCLE,97
ASSAM,CHAPAR CIRCLE,98
ASSAM,CHARIDUAR CIRCLE,99
ASSAM,CHENGA CIRCLE,100
ASSAM,CHHAYGAON CIRCLE,1
ASSAM,DALGAON,2
ASSAM,DEMOW CIRCLE,3
ASSAM,DERGAON CIRCLE,4
ASSAM,DHAKUAKHANA,5
ASSAM,DHEKIAJULI CIRCLE,6
ASSAM,DHEKIAJULI CIRCLE(PART),7
ASSAM,DHEMAJI,8
ASSAM,DHING CIRCLE,9
ASSAM,DHUBRI CIRCLE,10
ASSAM,DHUBRI CIRCLE (PART),11
ASSAM,DIBRUGARH WEST CIRCLE,12
ASSAM,DIMĀ HĀSAO,13
ASSAM,DIPHU,14
ASSAM,DISPUR CIRCLE,15
ASSAM,DOBOKA CIRCLE,16
ASSAM,DOTOMA CIRCLE,17
ASSAM,DUDHNAI CIRCLE,18
ASSAM,DUMDUMA CIRCLE,19
ASSAM,EAST JORHAT CIRCLE,20
ASSAM,GHAGRAPAR  CIRCLE,21
ASSAM,GOGAMUKH,22
ASSAM,GOHPUR CIRCLE,23
ASSAM,GOLAGHAT CIRCLE,24
ASSAM,GOLAKGANJ CIRCLE,25
ASSAM,GOLAKGANJ CIRCLE (PART),26
ASSAM,GORESHWAR CIRCLE,27
ASSAM,GORESWAR CIRCLE,28
ASSAM,GOROIMARI CIRCLE,29
ASSAM,GOSSAIGAON CIRCLE,30
ASSAM,GUWAHATI CIRCLE,31
ASSAM,HAILAKANDI,32
ASSAM,HAJO CIRCLE,33
ASSAM,HARISINGA CIRCLE,34
ASSAM,HELEM CIRCLE,35
ASSAM,HOJAI CIRCLE,36
ASSAM,HOWRAGHAT,37
ASSAM,JALAH CIRCLE,38
ASSAM,JONAI,39
ASSAM,KADAM,40
ASSAM,KALAIGAON CIRCLE,41
ASSAM,KALGACHIA CIRCLE,42
ASSAM,KALIABAR CIRCLE,43
ASSAM,KALIABAR CIRCLE (PART),44
ASSAM,KAMALPUR CIRCLE,45
ASSAM,KAMPUR CIRCLE,46
ASSAM,KARIMGANJ,47
ASSAM,KAYA CIRCLE,48
ASSAM,KHAIRABARI CIRCLE,49
ASSAM,KHUMTAI CIRCLE,50
ASSAM,KOKRAJHAR CIRCLE,51
ASSAM,LAHORIGHAT CIRCLE,52
ASSAM,LAKHIPUR,53
ASSAM,LAKHIPUR CIRCLE,54
ASSAM,LANKA CIRCLE,55
ASSAM,MAHMARA CIRCLE,56
ASSAM,MAJBAT CIRCLE,57
ASSAM,MAJULI CIRCLE,58
ASSAM,MAJULI CIRCLE(PART),59
ASSAM,MANGALDAI,60
ASSAM,MANKACHAR CIRCLE,61
ASSAM,MARGHERITA CIRCLE,62
ASSAM,MARIANI CIRCLE,63
ASSAM,MATIA CIRCLE,64
ASSAM,MAYANG CIRCLE,65
ASSAM,MIKIRBHETA CIRCLE,66
ASSAM,MORANGI CIRCLE,67
ASSAM,MORIGAON CIRCLE,68
ASSAM,NADUAR CIRCLE,69
ASSAM,NAGAON CIRCLE,70
ASSAM,NAGARBERA CIRCLE,71
ASSAM,NAHARKATIYA CIRCLE,72
ASSAM,NALBARI CIRCLE,73
ASSAM,NAOBARICHA,74
ASSAM,NARAYANPUR,75
ASSAM,NAZIRA CIRCLE,76
ASSAM,NORTH GUWAHATI CIRCLE,77
ASSAM,NORTH LAKHIMPUR,78
ASSAM,PACHIM  NALBARI  CIRCLE,79
ASSAM,PALASHBARI CIRCLE,80
ASSAM,PATHARIGHAT,81
ASSAM,RAHA CIRCLE,82
ASSAM,RANGIA CIRCLE,83
ASSAM,RANGJULI CIRCLE,84
ASSAM,RUPOHIHAT CIRCLE,85
ASSAM,SADIA CIRCLE,86
ASSAM,SAMAGURI  CIRCLE,87
ASSAM,SARTHEBARI,88
ASSAM,SARUPATHAR CIRCLE,89
ASSAM,SARUPETA CIRCLE,90
ASSAM,SARUPETA CIRCLE (PART),91
ASSAM,SIBSAGAR CIRCLE,92
ASSAM,SIDLI CIRCLE,93
ASSAM,SIDLI CIRCLE (PART),94
ASSAM,SILCHAR,95
ASSAM,SIPAJHAR,96
ASSAM,SISIBARGAON CIRCAL,97
ASSAM,SONAPUR CIRCLE,98
ASSAM,SONARI CIRCLE,99
ASSAM,SOUTH SALMARA CIRCLE,100
ASSAM,SRIJANGRAM CIRCLE,1
ASSAM,SUBANSIRI,2
ASSAM,TAMULPUR CIRCLE,3
ASSAM,TENGAKHAT CIRCLE,4
ASSAM,TEOK CIRCLE,5
ASSAM,TEZPUR CIRCLE,6
ASSAM,THELAMARA CIRCLE,7
ASSAM,TIHU  CIRCLE,8
ASSAM,TIHU CIRCLE (PART),9
ASSAM,TINGKHONG CIRCLE,10
ASSAM,TINSUKIA CIRCLE,11
ASSAM,TITABAR CIRCLE,12
ASSAM,UDALGURI CIRCLE,13
ASSAM,WEST JORHAT CIRCLE,14
BIHAR,ARA SADAR,15
BIHAR,ARĀRIA,16
BIHAR,ARERĀJ,17
BIHAR,ARWAL,18
BIHAR,AURANGĀBĀD,19
BIHAR,BAGHA,20
BIHAR,BAISI,21
BIHAR,BAKHRI,22
BIHAR,BALIA,23
BIHAR,BĀNKA,24
BIHAR,BANMANKHI,25
BIHAR,BARH,26
BIHAR,BARSOI,27
BIHAR,BEGUSARĀI,28
BIHAR,BELSAND,29
BIHAR,BENIPATTI,30
BIHAR,BENIPUR,31
BIHAR,BETTIĀH,32
BIHAR,BHĀGALPUR,33
BIHAR,BIHAR SHARIF,34
BIHAR,BIKRAMGANJ,35
BIHAR,BIRAUL,36
BIHAR,BIRPUR,37
BIHAR,BUXAR,38
BIHAR,CHAKIA,39
BIHAR,CHHAPRA,40
BIHAR,DALSINGHSARAI,41
BIHAR,DANAPUR,42
BIHAR,DARBHANGA,43
BIHAR,DAUDNAGAR,44
BIHAR,DEHARI,45
BIHAR,DHAMDAHA,46
BIHAR,DUMRAON,47
BIHAR,FORBESGANJ,48
BIHAR,GAYA,49
BIHAR,GOGARI,50
BIHAR,GOPĀLGANJ,51
BIHAR,HAJIPUR,52
BIHAR,HATHUWA,53
BIHAR,HILSA,54
BIHAR,JAGDISHPUR,55
BIHAR,JAHĀNABĀD,56
BIHAR,JAINAGAR,57
BIHAR,JAMŪI,58
BIHAR,JHANJHĀRPUR,59
BIHAR,KAHALGAON,60
BIHAR,KAIMUR,61
BIHAR,KATIHĀR,62
BIHAR,KHAGARIA,63
BIHAR,KHARAGPUR,64
BIHAR,KISHANGANJ,65
BIHAR,LAKHĪSARĀI,66
BIHAR,MADHEPURA,67
BIHAR,MADHUBANI,68
BIHAR,MAHARĀJGANG,69
BIHAR,MAHNĀR,70
BIHAR,MAHUA,71
BIHAR,MAJHAUL,72
BIHAR,MANIHARI,73
BIHAR,MARHAURA,74
BIHAR,MASAURHI,75
BIHAR,MOHANIA,76
BIHAR,MOTIHĀRI,77
BIHAR,MUNGER,78
BIHAR,NARKATIAGANJ,79
BIHAR,NAUGACHHIA,80
BIHAR,NAWĀDA,81
BIHAR,NIMCHAK BATHANI,82
BIHAR,NIRMALI,83
BIHAR,PAKRI DAYAL,84
BIHAR,PALIGANJ,85
BIHAR,PASHCHIMI MUZAFFARPUR,86
BIHAR,PATNA CITY,87
BIHAR,PATNA SADAR,88
BIHAR,PATORI,89
BIHAR,PHULPARĀS,90
BIHAR,PIRO,91
BIHAR,PUPRI,92
BIHAR,PURBI MUZAFFARPUR,93
BIHAR,PŪRNIA,94
BIHAR,RAJAULI,95
BIHAR,RAJGIR,96
BIHAR,RAXAUL,97
BIHAR,ROSERA,98
BIHAR,SAHARSA,99
BIHAR,SAMASTĪPUR,100
BIHAR,SASARAM,1
BIHAR,SHEIKHPURA,2
BIHAR,SHEOHAR,3
BIHAR,SHERGHATI,4
BIHAR,SIKRAHNA,5
BIHAR,SIMRI BAKHTIYĀRPUR,6
BIHAR,SĪTĀMARHI,7
BIHAR,SIWĀN,8
BIHAR,SONPUR,9
BIHAR,SUPAUL,10
BIHAR,TARAPUR,11
BIHAR,TEGHRA,12
BIHAR,TIKARI,13
BIHAR,TRIBENIGANJ,14
BIHAR,UDA KISHANGANJ,15
CHANDIGARH,CHANDIGARH,16
CHHATISGARH,ABHANPUR,17
CHHATISGARH,AKALTARA,18
CHHATISGARH,AMBĀGARH CHOWKI,19
CHHATISGARH,AMBIKĀPUR,20
CHHATISGARH,ANTĀGARH,21
CHHATISGARH,ĀRANG,22
CHHATISGARH,BĀGBĀHRA,23
CHHATISGARH,BAGĪCHA,24
CHHATISGARH,BAIKUNTHPUR,25
CHHATISGARH,BAKĀWAND,26
CHHATISGARH,BALOD,27
CHHATISGARH,BALODA,28
CHHATISGARH,BALODA BĀZĀR,29
CHHATISGARH,BALRĀMPUR,30
CHHATISGARH,BARAMKELA,31
CHHATISGARH,BARE RĀJPUR,32
CHHATISGARH,BASNA,33
CHHATISGARH,BASTĀNĀR,34
CHHATISGARH,BASTAR,35
CHHATISGARH,BATAULI,36
CHHATISGARH,BEMETĀRA,37
CHHATISGARH,BERLA,38
CHHATISGARH,BHAIYĀTHĀN,39
CHHATISGARH,BHĀNUPRATĀPPUR,40
CHHATISGARH,BHARATPUR,41
CHHATISGARH,BHĀTĀPĀRA,42
CHHATISGARH,BHOPĀLPATNAM,43
CHHATISGARH,BĪJĀPUR,44
CHHATISGARH,BILAIGARH,45
CHHATISGARH,BILĀSPUR,46
CHHATISGARH,BILHA,47
CHHATISGARH,BINDRANAWAGARH,48
CHHATISGARH,BORLA,49
CHHATISGARH,CHĀMPA,50
CHHATISGARH,CHĀRĀMA,51
CHHATISGARH,CHHINDGARH,52
CHHATISGARH,CHHUĪKHADĀN,53
CHHATISGARH,CHHURA,54
CHHATISGARH,CHHURIYA,55
CHHATISGARH,DABHRA,56
CHHATISGARH,DANTEWĀDA,57
CHHATISGARH,DARBHA,58
CHHATISGARH,DEOBHOG,59
CHHATISGARH,DHAMDHA,60
CHHATISGARH,DHAMTARI,61
CHHATISGARH,DHARAMJAYGARH,62
CHHATISGARH,DHARMJAYGARH,63
CHHATISGARH,DONDI LOHARA,64
CHHATISGARH,DONGARGARH,65
CHHATISGARH,DONGERGAON,66
CHHATISGARH,DULDULA,67
CHHATISGARH,DURG,68
CHHATISGARH,DURGŪKONDAL,69
CHHATISGARH,GHARGHODA,70
CHHATISGARH,GIDAM,71
CHHATISGARH,GUNDARDEHI,72
CHHATISGARH,GURUR,73
CHHATISGARH,JAGDALPURA,74
CHHATISGARH,JAIJAIPUR,75
CHHATISGARH,JĀNJGĪRL,76
CHHATISGARH,JASHPURNAGAR,77
CHHATISGARH,KĀNKER,78
CHHATISGARH,KĀNSĀBEL,79
CHHATISGARH,KARTALA,80
CHHATISGARH,KASDOL,81
CHHATISGARH,KATEKALYĀN,82
CHHATISGARH,KATGHORA -1,83
CHHATISGARH,KATGHORA-2,84
CHHATISGARH,KAWARDHA,85
CHHATISGARH,KESHKĀL,86
CHHATISGARH,KHAIRĀGARH,87
CHHATISGARH,KHAMARIYA,88
CHHATISGARH,KHARAGWĀN,89
CHHATISGARH,KHARSIA,90
CHHATISGARH,KONDAGAON,91
CHHATISGARH,KONTA,92
CHHATISGARH,KORBA,93
CHHATISGARH,KOTA,94
CHHATISGARH,KUANKONDA,95
CHHATISGARH,KUNKURI,96
CHHATISGARH,KURUD,97
CHHATISGARH,LAKHANPUR,98
CHHATISGARH,LALUNGA,99
CHHATISGARH,LOHANDIGUDA,100
CHHATISGARH,LORMI,1
CHHATISGARH,LUNDRA,2
CHHATISGARH,MAGARLOR,3
CHHATISGARH,MAHĀSAMUND,4
CHHATISGARH,MAINPĀT,5
CHHATISGARH,MAINPUR,6
CHHATISGARH,MĀKRI,7
CHHATISGARH,MĀLKHURDA,8
CHHATISGARH,MANENDRAGARH,9
CHHATISGARH,MANORA,10
CHHATISGARH,MĀNPUR,11
CHHATISGARH,MARWĀHI,12
CHHATISGARH,MASTURI,13
CHHATISGARH,MOHLA,14
CHHATISGARH,MUNGELI,15
CHHATISGARH,NAGARI,16
CHHATISGARH,NĀRĀINPUR,17
CHHATISGARH,NARHARPUR,18
CHHATISGARH,NAWĀGARH,19
CHHATISGARH,ODGI,20
CHHATISGARH,PĀKHANJŪR,21
CHHATISGARH,PALĀRI,22
CHHATISGARH,PĀLI,23
CHHATISGARH,PĀMGARH,24
CHHATISGARH,PANDARIA,25
CHHATISGARH,PARATĀBPUR,26
CHHATISGARH,PASAUR,27
CHHATISGARH,PĀTAN,28
CHHATISGARH,PATHALGAON,29
CHHATISGARH,PATHARIYA,30
CHHATISGARH,PENDRA,31
CHHATISGARH,PENDRA ROAD,32
CHHATISGARH,PHARASGAON,33
CHHATISGARH,PHARSĀBAHĀR,34
CHHATISGARH,PITHORA,35
CHHATISGARH,PONDI UPRODA,36
CHHATISGARH,PREMNAGAR,37
CHHATISGARH,RAIGARH,38
CHHATISGARH,RAIPUR,39
CHHATISGARH,RĀJ NANDGAON,40
CHHATISGARH,RĀJIM,41
CHHATISGARH,RĀJPUR,42
CHHATISGARH,RĀMĀNUJ NAGAR,43
CHHATISGARH,RĀMĀNUJGANJ,44
CHHATISGARH,SAHASPUR LOHĀRA,45
CHHATISGARH,SĀJA,46
CHHATISGARH,SAKTI,47
CHHATISGARH,SĀMRI,48
CHHATISGARH,SARAIPĀLI,49
CHHATISGARH,SĀRANGARH,50
CHHATISGARH,SHANKARGARH,51
CHHATISGARH,SIMGA,52
CHHATISGARH,SĪTĀPUR,53
CHHATISGARH,SONHAT,54
CHHATISGARH,SUKMA,55
CHHATISGARH,SŪRAJPUR,56
CHHATISGARH,TAKHATPUR,57
CHHATISGARH,TAMNĀR,58
CHHATISGARH,TILDA,59
CHHATISGARH,TOKAPAL,60
CHHATISGARH,UDAYPUR,61
CHHATISGARH,ŪSŪR,62
CHHATISGARH,WĀDRŪFNAGAR,63
DADRA & NAGAR HAVELI & DAMAN & DIU,DADRA & NAGAR HAVELI,64
DADRA & NAGAR HAVELI & DAMAN & DIU,Daman,65
DADRA & NAGAR HAVELI & DAMAN & DIU,Diu,66
DELHI,ALIPUR,67
DELHI,CHANAKAYAPURI,68
DELHI,CIVIL LINES,69
DELHI,DEFENCE COLONY,70
DELHI,DELHI CANTT,71
DELHI,DWARKA,72
DELHI,GANDHI NAGAR,73
DELHI,HAUZ KHAS,74
DELHI,KALKAJI,75
DELHI,KANJHAWALA,76
DELHI,KAPASHERA,77
DELHI,KARAWAL NAGAR,78
DELHI,KAROL BAGH,79
DELHI,KARWAL NAGAR,80
DELHI,KOTWALI,81
DELHI,MAYUR VIHAR,82
DELHI,MEHRAULI,83
DELHI,MODEL TOWN,84
DELHI,NAJAFGARH,85
DELHI,NARELA,86
DELHI,NAZUL,87
DELHI,PATEL NAGAR,88
DELHI,PREET VIHAR,89
DELHI,PUNJABI BAGH,90
DELHI,RAJOURI GARDEN,91
DELHI,ROHINI,92
DELHI,SAKET,93
DELHI,SARASWATI VIHAR,94
DELHI,SARITA VIHAR,95
DELHI,SEELAMPUR,96
DELHI,SEEMAPURI,97
DELHI,SHAHDRA,98
DELHI,VASANT VIHAR,99
DELHI,VIVEK VIHAR,100
DELHI,YAMUNA VIHAR,1
DISPUTED,DISPUTED,2
DISPUTED (WEST BENGAL),Disputed (West Bengal),3
GOA,BARDEZ,4
GOA,DICHOLI,5
GOA,KANKON,6
GOA,MORMUGAO,7
GOA,PERNEM,8
GOA,PONDA,9
GOA,QUEPEM,10
GOA,SANGUEM,11
GOA,SASASHTI,12
GOA,SATARI,13
GOA,TISWADI,14
GUJARAT,Aahva,15
GUJARAT,Abdasa,16
GUJARAT,AHMADĀBĀD,17
GUJARAT,Amod,18
GUJARAT,Amreli,19
GUJARAT,Amrirgadh,20
GUJARAT,ĀNAND,21
GUJARAT,Anjār,22
GUJARAT,Anklav,23
GUJARAT,Anklesvar,24
GUJARAT,Babra,25
GUJARAT,Bagasara,26
GUJARAT,Balasinor,27
GUJARAT,Bansda,28
GUJARAT,BARDOLI,29
GUJARAT,Barwala,30
GUJARAT,Bavla,31
GUJARAT,Bayad,32
GUJARAT,Becharaji,33
GUJARAT,Bhabhar,34
GUJARAT,Bhachāu,35
GUJARAT,Bhanvad,36
GUJARAT,BHARŪCH,37
GUJARAT,BHĀVNAGAR,38
GUJARAT,Bhesan,39
GUJARAT,Bhiloda,40
GUJARAT,Bhuj,41
GUJARAT,Bodeli,42
GUJARAT,Borsad,43
GUJARAT,BOTĀD,44
GUJARAT,Chānasma,45
GUJARAT,CHHOTA UDEPUR,46
GUJARAT,Chikhli,47
GUJARAT,CHORASI,48
GUJARAT,Chotila,49
GUJARAT,Chuda,50
GUJARAT,Dabhoi,51
GUJARAT,DĀHOD,52
GUJARAT,Dānta,53
GUJARAT,Dāntiwada,54
GUJARAT,Dasada,55
GUJARAT,Daskroi,56
GUJARAT,Dediyapada,57
GUJARAT,Deesa,58
GUJARAT,Dehgam,59
GUJARAT,Desar,60
GUJARAT,Detroj,61
GUJARAT,Devgadh Baria,62
GUJARAT,Dhandhuka,63
GUJARAT,Dhanera,64
GUJARAT,Dhanpur,65
GUJARAT,Dhansura,66
GUJARAT,Dharampur,67
GUJARAT,Dhari,68
GUJARAT,Dholera,69
GUJARAT,Dholka,70
GUJARAT,Dhoraji,71
GUJARAT,Dhrangadhra,72
GUJARAT,Dhrol,73
GUJARAT,Disputed,74
GUJARAT,DISPUTED,75
GUJARAT,Diyodar,76
GUJARAT,Fatepura,77
GUJARAT,Gadhada,78
GUJARAT,Galteshwar,79
GUJARAT,Gandevi,80
GUJARAT,Gāndhīdhām,81
GUJARAT,GĀNDHĪNAGAR,82
GUJARAT,Garbada,83
GUJARAT,Gāriyādhār,84
GUJARAT,Garudeshwar,85
GUJARAT,Ghogha Mahal,86
GUJARAT,Ghoghamba,87
GUJARAT,Girgadhada,88
GUJARAT,Godhra,89
GUJARAT,Gondal,90
GUJARAT,Halol,91
GUJARAT,Halvad,92
GUJARAT,Hansot,93
GUJARAT,Hārij,94
GUJARAT,Himatnagar,95
GUJARAT,Idar,96
GUJARAT,Jafrabad,97
GUJARAT,Jalalpore,98
GUJARAT,Jam Jodhpur,99
GUJARAT,Jam Kandorna,100
GUJARAT,Jambughoda,1
GUJARAT,Jambusar,2
GUJARAT,JĀMNAGAR,3
GUJARAT,Jasdan,4
GUJARAT,Jesar,5
GUJARAT,Jetpur,6
GUJARAT,Jetpur-Pāvi,7
GUJARAT,Jodiya,8
GUJARAT,Jotana,9
GUJARAT,JŪNĀGADH,10
GUJARAT,JŪNĀGADH CITY,11
GUJARAT,Kadana,12
GUJARAT,Kadi,13
GUJARAT,Kaithlal,14
GUJARAT,Kalavad,15
GUJARAT,Kalol,16
GUJARAT,Kalyanpur,17
GUJARAT,KAMREJ,18
GUJARAT,Kānkrej,19
GUJARAT,Kapadvanj,20
GUJARAT,Kaparada,21
GUJARAT,Karjan,22
GUJARAT,Kawant,23
GUJARAT,Keshod,24
GUJARAT,Khambha,25
GUJARAT,Khambhaliya,26
GUJARAT,Khambhat,27
GUJARAT,Khanpur,28
GUJARAT,Kheda,29
GUJARAT,Khedbrahma,30
GUJARAT,Kheralu,31
GUJARAT,Khergam,32
GUJARAT,Kodinar,33
GUJARAT,Kotada Sangani,34
GUJARAT,Kunkavav Vadia,35
GUJARAT,Kutiyana,36
GUJARAT,Lakhni,37
GUJARAT,Lakhpat,38
GUJARAT,Lakhtar,39
GUJARAT,Lalpur,40
GUJARAT,Lathi,41
GUJARAT,Lilia,42
GUJARAT,Limbdi,43
GUJARAT,Limkheda,44
GUJARAT,Lodhika,45
GUJARAT,Lunawada,46
GUJARAT,MAHESĀNA,47
GUJARAT,Mahudha,48
GUJARAT,MAHUVA,49
GUJARAT,Maliya,50
GUJARAT,Malpur,51
GUJARAT,Manavadar,52
GUJARAT,Mandal,53
GUJARAT,MANDVI,54
GUJARAT,Māndvi,55
GUJARAT,MANGROL,56
GUJARAT,Mansa,57
GUJARAT,Matar,58
GUJARAT,Meghraj,59
GUJARAT,Mehmedabad,60
GUJARAT,Mendarda,61
GUJARAT,Modasa,62
GUJARAT,Morbi,63
GUJARAT,Morwa Hadaf,64
GUJARAT,Muli,65
GUJARAT,Mundra,66
GUJARAT,Nadiad,67
GUJARAT,Nakhtarāna,68
GUJARAT,Nandod,69
GUJARAT,Naswādi,70
GUJARAT,NAVSĀRI,71
GUJARAT,Netrang,72
GUJARAT,Nijhar,73
GUJARAT,Okha mandal,74
GUJARAT,Olpad,75
GUJARAT,Paddhari,76
GUJARAT,Padra,77
GUJARAT,Palanpur,78
GUJARAT,Palitana,79
GUJARAT,PALSANA,80
GUJARAT,Pardi,81
GUJARAT,PĀTAN,82
GUJARAT,Petlad,83
GUJARAT,Porbandar,84
GUJARAT,Poshina,85
GUJARAT,Prantij,86
GUJARAT,Rādhanpur,87
GUJARAT,RĀJKOT,88
GUJARAT,Rajula,89
GUJARAT,Ranavav,90
GUJARAT,Rann of Kachchh,91
GUJARAT,Ranpur,92
GUJARAT,Rapar,93
GUJARAT,Sagbara,94
GUJARAT,Sami,95
GUJARAT,Sanand,96
GUJARAT,Sanjeli,97
GUJARAT,Sankheda,98
GUJARAT,Sāntalpur,99
GUJARAT,Santrampur,100
GUJARAT,Sarswati,1
GUJARAT,Satlasana,2
GUJARAT,Savarkundla,3
GUJARAT,Savli,4
GUJARAT,Sayla,5
GUJARAT,Shankheswar,6
GUJARAT,Shehera,7
GUJARAT,Shinor,8
GUJARAT,Siddhapur,9
GUJARAT,Sihor,10
GUJARAT,Sojitra,11
GUJARAT,Songadh,12
GUJARAT,Subir,13
GUJARAT,Suigam,14
GUJARAT,SŪRAT CITY,15
GUJARAT,Sutrapada,16
GUJARAT,Talāja,17
GUJARAT,Talala,18
GUJARAT,Talod,19
GUJARAT,Tankara,20
GUJARAT,Tarapur,21
GUJARAT,Thangadh,22
GUJARAT,Tharad,23
GUJARAT,Thasra,24
GUJARAT,Tilakwada,25
GUJARAT,Uchchhal,26
GUJARAT,Umargam,27
GUJARAT,UMARPADA,28
GUJARAT,Umrāla,29
GUJARAT,Umreth,30
GUJARAT,Una,31
GUJARAT,Unjha,32
GUJARAT,Upleta,33
GUJARAT,Vadali,34
GUJARAT,Vadgām,35
GUJARAT,Vadnagar,36
GUJARAT,Vadodara,37
GUJARAT,Vaghai,38
GUJARAT,Vaghodia,39
GUJARAT,Vagra,40
GUJARAT,Valabhipur Mahāl,41
GUJARAT,Valiya,42
GUJARAT,Vālod,43
GUJARAT,VALSĀD,44
GUJARAT,Vanthali,45
GUJARAT,Vapi,46
GUJARAT,Vaso,47
GUJARAT,Vāv,48
GUJARAT,Veraval,49
GUJARAT,Vijapur,50
GUJARAT,Vijaynagar,51
GUJARAT,Vinchhiya,52
GUJARAT,Viramgam,53
GUJARAT,Virpur,54
GUJARAT,Visavadar,55
GUJARAT,Visnagar,56
GUJARAT,Vyāra,57
GUJARAT,Wadhwan,58
GUJARAT,Wankaner,59
GUJARAT,Zagadiya,60
GUJARAT,Zalod,61
HARYANA,ĀDAMPUR,62
HARYANA,AMBĀLA,63
HARYANA,ĀSANDH,64
HARYANA,ATELI,65
HARYANA,BĀDHRA,66
HARYANA,BAHĀDURGARH,67
HARYANA,BALLABGARH,68
