state_name,block_name,value
Assam,Algapur,32
Assam,Amguri,33
Assam,Amri,34
Assam,Badarpur,35
Assam,Baghmora,36
Assam,Bajali,37
Assam,Bajiagaon,38
Assam,Baksa,39
Assam,Balijana,40
Assam,Balipara,41
Assam,Banskandi,42
Assam,Barbhag,43
Assam,Barchola,44
Assam,Barhampur,45
Assam,Barpeta,46
Assam,Batadrava,47
Assam,Bechimari,48
Assam,Behali,49
Assam,Bezera,50
Assam,Bhabanipur,51
Assam,Bhergaon,52
Assam,Bhurbandha,53
Assam,Bihaguri,54
Assam,Bihdia Jajikona,55
Assam,Bihpuria,56
Assam,Bilasipara,57
Assam,Binnakandi,58
Assam,Birshing Jarua,59
Assam,Biswanath,60
Assam,Boginodi,61
Assam,Boitamari,62
Assam,Bokajan,63
Assam,Boko,64
Assam,Bongaon,65
Assam,Borbarua,66
Assam,Bordoloni,67
Assam,Borigog Bonbhag,68
Assam,Borjalenga,69
Assam,Borkhetri,70
Assam,Borkhola,71
Assam,Borobajar,72
Assam,Chaiduar,73
Assam,Chakchaka,74
Assam,Chamaria,75
Assam,Chandrapur,76
Assam,Chapar Salkocha,77
Assam,Chayani Borduar,78
Assam,Chaygaon,79
Assam,Chenga,80
Assam,Chinthong,81
Assam,Dalanghat,82
Assam,Dalgaon Sialmari,83
Assam,Dangtol,84
Assam,Debitola,85
Assam,Demow,86
Assam,Dhakuakhana,87
Assam,Dhalapukhuri,88
Assam,Dhamdhama,89
Assam,Dhekiajuli,90
Assam,Dhemaji,91
Assam,Dimoria,92
Assam,Diyung Valley,93
Assam,Diyungbra,94
Assam,Dotoma,95
Assam,Dullav Cherra,96
Assam,Fekamari,97
Assam,Gabharu,98
Assam,Gama-Fulbari,99
Assam,Gamariguri,100
Assam,Gauri Sagar,1
Assam,Gauripur,2
Assam,Ghilamara,3
Assam,Gobardhana,4
Assam,Golaghat  East,5
Assam,Golaghat  West,6
Assam,Golaghat Central,7
Assam,Golaghat North,8
Assam,Golaghat South,9
Assam,Golakganj,10
Assam,Goreswar,11
Assam,Goroimari,12
Assam,Gossaigaon,13
Assam,Guijan,14
Assam,Hailakandi,15
Assam,Hajo,16
Assam,Hapjan,17
Assam,Harangajao,18
Assam,Hatidhura,19
Assam,Howraghat,20
Assam,Itakhuli,21
Assam,Jaipur,22
Assam,Jalah,23
Assam,Jamadarhat,24
Assam,Jatinga Valley,25
Assam,Joleshwar,26
Assam,Jorhat,27
Assam,Jorhat Central,28
Assam,Jorhat East,29
Assam,Jorhat North West,30
Assam,Jugijan,31
Assam,Juria,32
Assam,Kachugaon,33
Assam,Kakodonga,34
Assam,Kakopathar,35
Assam,Kalaigaon,36
Assam,Kalain,37
Assam,Kaliabar,38
Assam,Kaliapani,39
Assam,Kamalpur,40
Assam,Karunabari,41
Assam,Kathiatali,42
Assam,Katigorah,43
Assam,Katlicherra,44
Assam,Khagarijan,45
Assam,Kharmoja,46
Assam,Khoirabari,47
Assam,Khowang,48
Assam,Kokrajhar,49
Assam,Kopili,50
Assam,Krishnai,51
Assam,Kushdhuwa,52
Assam,Lahorighat,53
Assam,Lahowal,54
Assam,Lakhimpur,55
Assam,Lakhipur,56
Assam,Lakwa,57
Assam,Lala,58
Assam,Lamding,59
Assam,Langsomepi,60
Assam,Laowkhowa,61
Assam,Lowairpoa,62
Assam,Lumbajong,63
Assam,Machkhowa,64
Assam,Madhupur,65
Assam,Mahamaya,66
Assam,Majuli,67
Assam,Mandia,68
Assam,Manikpur,69
Assam,Mankachar,70
Assam,Margherita,71
Assam,Matia,72
Assam,Mayong,73
Assam,Mazbat,74
Assam,Moirabari,75
Assam,Morongi,76
Assam,Murkongsellek,77
Assam,Naduar,78
Assam,Nagrijuli,79
Assam,Narayanpur,80
Assam,Narsingpur,81
Assam,Nayeralga,82
Assam,Nazira,83
Assam,New Sangbar,84
Assam,Nilip,85
Assam,North Karimganj,86
Assam,Nowboicha,87
Assam,Odali,88
Assam,Pachim Mangaldoi,89
Assam,Paka-Betbari,90
Assam,Pakhimaria,91
Assam,Palonghat,92
Assam,Panitola,93
Assam,Paschim Abhayapur,94
Assam,Paschim Kaliabar,95
Assam,Paschim Nalbari,96
Assam,Patharkandi,97
Assam,Pub Chaiduar,98
Assam,Pub Mangaldoi,99
Assam,Pub Nalbari,100
Assam,Raha,1
Assam,Rajabazar,2
Assam,Rampur,3
Assam,Rangapara,4
Assam,Rangia,5
Assam,Rangjuli,6
Assam,Rani,7
Assam,Rknagar,8
Assam,Rongkhang,9
Assam,Rongmongwe,10
Assam,Rowta Charali,11
Assam,Rupahihat,12
Assam,Rupsi,13
Assam,Sadiya,14
Assam,Saikhowa,15
Assam,Sakomatha,16
Assam,Salchapra,17
Assam,Samelangso,18
Assam,Sapekhati,19
Assam,Sarukhetri,20
Assam,Sidli Chirang I,21
Assam,Sidli Chirang II,22
Assam,Silchar,23
Assam,Sipajhar,24
Assam,Sissiborgaon,25
Assam,Sivasagar,26
Assam,Socheng,27
Assam,Sonai,28
Assam,Sonari,29
Assam,Sootia,30
Assam,South Hailakandi,31
Assam,South Karimganj,32
Assam,South Salmara,33
Assam,Srijangram,34
Assam,Sualkuchi,35
Assam,Tamulpur,36
Assam,Tapang,37
Assam,Tapattari,38
Assam,Telahi,39
Assam,Tengakhat,40
Assam,Tihu,41
Assam,Tihu Barama,42
Assam,Tingkhong,43
Assam,Titabar,44
Assam,Udalguri,45
Assam,Udharbond,46
Assam,Ujani Majuli,47
Bihar,Adapur,48
Bihar,Adhaura,49
Bihar,Agion,50
Bihar,Ajamnagar,51
Bihar,Akbarpur,52
Bihar,Akhorhi Gola,53
Bihar,Alamnagar,54
Bihar,Alauli,55
Bihar,Aliganj,56
Bihar,Alinagar,57
Bihar,Amarpur,58
Bihar,Amas,59
Bihar,Amaur,60
Bihar,Amdabad,61
Bihar,Amnaur,62
Bihar,Andar,63
Bihar,Andhrartharhi,64
Bihar,Arah,65
Bihar,Araria,66
Bihar,Areraj,67
Bihar,Ariari,68
Bihar,Arwal,69
Bihar,Asharganj,70
Bihar,Asthawan,71
Bihar,Athmalgola,72
Bihar,Atri,73
Bihar,Aurai,74
Bihar,Aurangabad,75
Bihar,Babu Barhi,76
Bihar,Bacchwara,77
Bihar,Bahadurganj,78
Bihar,Bahadurpur,79
Bihar,Baheri,80
Bihar,Baikunthpur,81
Bihar,Bairia,82
Bihar,Baisa,83
Bihar,Baisi,84
Bihar,Bajpatti,85
Bihar,Bakhri,86
Bihar,Bakhtiarpur,87
Bihar,Baliya,88
Bihar,Balrampur,89
Bihar,Bandra,90
Bihar,Baniapur,91
Bihar,Banjaria,92
Bihar,Banka,93
Bihar,Bankatwa,94
Bihar,Banke Bazar,95
Bihar,Banma Itahari,96
Bihar,Banmankhi,97
Bihar,Banshi Surajpur,98
Bihar,Barachatti,99
Bihar,Barahat,100
Bihar,Barahiya,1
Bihar,Barari,2
Bihar,Barauli,3
Bihar,Barauni,4
Bihar,Barbigha,5
Bihar,Bargania,6
Bihar,Barh,7
Bihar,Barhara,8
Bihar,Barhara Kothi,9
Bihar,Barharia,10
Bihar,Barhat,11
Bihar,Bariarpur,12
Bihar,Barsoi,13
Bihar,Barun,14
Bihar,Basantpur,15
Bihar,Basopatti,16
Bihar,Bathani,17
Bihar,Bathnaha,18
Bihar,Baunsi,19
Bihar,Begusarai,20
Bihar,Belaganj,21
Bihar,Belchhi,22
Bihar,Beldaur,23
Bihar,Belhar,24
Bihar,Belsand,25
Bihar,Ben,26
Bihar,Benipatti,27
Bihar,Benipur,28
Bihar,Bettiah,29
Bihar,Bgaha,30
Bihar,Bhabhua,31
Bihar,Bhagwanpur,32
Bihar,Bhagwanpur Hat,33
Bihar,Bhargama,34
Bihar,Bhawanipur,35
Bihar,Bhitaha,36
Bihar,Bhore,37
Bihar,Bibhutipur,38
Bihar,Bidupur,39
Bihar,Bihar Sharif,40
Bihar,Bihari Ganj,41
Bihar,Bihia,42
Bihar,Bihpur,43
Bihar,Bihta,44
Bihar,Bikram,45
Bihar,Bikramganj,46
Bihar,Bind,47
Bihar,Biraul,48
Bihar,Birpur,49
Bihar,Bisfi,50
Bihar,Bithan,51
Bihar,Bochaha,52
Bihar,Bodh Gaya,53
Bihar,Bokhra,54
Bihar,Brahmpur,55
Bihar,Buxar,56
Bihar,Chainpur,57
Bihar,Chakai,58
Bihar,Chakia or Pipra,59
Bihar,Chakki,60
Bihar,Chanan,61
Bihar,Chand,62
Bihar,Chandi,63
Bihar,Chanpatia,64
Bihar,Charpokhari,65
Bihar,Chaugai,66
Bihar,Chausa,67
Bihar,Chautham,68
Bihar,Chehrakala,69
Bihar,Chenari,70
Bihar,Cheriabariarpur,71
Bihar,Chewara,72
Bihar,Chhatapur,73
Bihar,Chiraiya,74
Bihar,Choraut,75
Bihar,Chorhani,76
Bihar,Dagarua,77
Bihar,Dalsingh Sarai,78
Bihar,Danapur,79
Bihar,Dandkhora,80
Bihar,Daniyawan,81
Bihar,Darauli,82
Bihar,Daraundha,83
Bihar,Darbhanga,84
Bihar,Dariyapur,85
Bihar,Daudnagar,86
Bihar,Dawath,87
Bihar,Dehri,88
Bihar,Deo,89
Bihar,Desari,90
Bihar,Dhaka,91
Bihar,Dhamdaha,92
Bihar,Dhanarua,93
Bihar,Dharhara,94
Bihar,Dhoraiya,95
Bihar,Dighalbank,96
Bihar,Dighwara,97
Bihar,Dinara,98
Bihar,Dobhi,99
Bihar,Dulhin Bazar,100
Bihar,Dumaria,1
Bihar,Dumra,2
Bihar,Dumraon,3
Bihar,Dumri Katsari,4
Bihar,Durgawati,5
Bihar,Ekangarsarai,6
Bihar,Ekma,7
Bihar,Falka,8
Bihar,Fatehpur,9
Bihar,Fatuhan,10
Bihar,Forbisganj,11
Bihar,Fulli Dumar,12
Bihar,Fulwari,13
Bihar,Gaighat,14
Bihar,Gamharia,15
Bihar,Garhani,16
Bihar,Garhpura,17
Bihar,Garkha,18
Bihar,Gaunaha,19
Bihar,Gaura Bauram,20
Bihar,Gauradih,21
Bihar,Gaya sadar,22
Bihar,Ghailar,23
Bihar,Ghanshyampur,24
Bihar,Ghat Kusumbha,25
Bihar,Ghoghardiha,26
Bihar,Ghorasahan,27
Bihar,Ghosi,28
Bihar,Ghoswari,29
Bihar,Gidhaur,30
Bihar,Giriak,31
Bihar,Gogari,32
Bihar,Goh,33
Bihar,Gopalganj,34
Bihar,Gopalpur,35
Bihar,Goraiyakothi,36
Bihar,Goroul,37
Bihar,Govindpur,38
Bihar,Guraru,39
Bihar,Gurua,40
Bihar,Guthani,41
Bihar,Gwalpara,42
Bihar,Hajipur,43
Bihar,Halsi,44
Bihar,Hanuman Nagar,45
Bihar,Harlakhi,46
Bihar,Harnaut,47
Bihar,Harsidhhi,48
Bihar,Hasanganj,49
Bihar,Hasanpur,50
Bihar,Hasanpura,51
Bihar,Haspura,52
Bihar,Hathwa,53
Bihar,Hayaghat,54
Bihar,Hilsa,55
Bihar,Hisua,56
Bihar,Hulashganj,57
Bihar,Hussainganj,58
Bihar,Imamganj,59
Bihar,Islampur,60
Bihar,Ismilepur,61
Bihar,Isuapur,62
Bihar,Itarhi,63
Bihar,Jagdishpur,64
Bihar,Jahanabad,65
Bihar,Jainagar,66
Bihar,Jalalgarh,67
Bihar,Jalalpur,68
Bihar,Jale,69
Bihar,Jamalpur,70
Bihar,Jamui,71
Bihar,Jandaha,72
Bihar,Jhajha,73
Bihar,Jhanjharpur,74
Bihar,Joukihat,75
Bihar,Kadwa,76
Bihar,Kahalgaon,77
Bihar,Kahara,78
Bihar,Kako,79
Bihar,Kaler,80
Bihar,Kaluahi,81
Bihar,Kalyanpur,82
Bihar,Kanti,83
Bihar,Karai Parsurai,84
Bihar,Karakat,85
Bihar,Kargahar,86
Bihar,Karpi,87
Bihar,Kasba,88
Bihar,Kashichak,89
Bihar,Kataiya,90
Bihar,Katihar,91
Bihar,Katoria,92
Bihar,Katra,93
Bihar,Katri Sarai,94
Bihar,Kauakol,95
Bihar,Kchas,96
Bihar,Keoti,97
Bihar,Kesaria,98
Bihar,Kesath,99
Bihar,Khagaria,100
Bihar,Khaira,1
Bihar,Khajauli,2
Bihar,Khanpur,3
Bihar,Kharagpur,4
Bihar,Kharik,5
Bihar,Khijasarai,6
Bihar,Khodwantpur,7
Bihar,Khushrupur,8
Bihar,Khutauna,9
Bihar,Kiratpur,10
Bihar,Kishanganj,11
Bihar,Kishanpur,12
Bihar,Koch Dhaman,13
Bihar,Koilwar,14
Bihar,Konch,15
Bihar,Korha,16
Bihar,Kotwa,17
Bihar,Kritya Nand Nagar,18
Bihar,Ksheshwar Sthan,19
Bihar,Kuchaikot,20
Bihar,Kudra,21
Bihar,Kumarkhand,22
Bihar,Kurhani,23
Bihar,Kursakanta,24
Bihar,Kursela,25
Bihar,Kurtha,26
Bihar,Kusheshwar Sthan East,27
Bihar,Kutumba,28
Bihar,Ladania,29
Bihar,Lahiadpur,30
Bihar,Lakhisarai,31
Bihar,Lakhnaur,32
Bihar,Lakri Nabiganj,33
Bihar,Lalganj,34
Bihar,Laukahi,35
Bihar,Lauriya,36
Bihar,Laxmipur,37
Bihar,Madanpur,38
Bihar,Madhepur,39
Bihar,Madhepura,40
Bihar,Madhuban,41
Bihar,Madhubani,42
Bihar,Madhwapur,43
Bihar,Maharajganj,44
Bihar,Mahishi,45
Bihar,Mahnar,46
Bihar,Mahua,47
Bihar,Mainatanr,48
Bihar,Mairwa,49
Bihar,Major Ganj,50
Bihar,Maker,51
Bihar,Makhdumpur,52
Bihar,Maner,53
Bihar,Manigachhi,54
Bihar,Manihari,55
Bihar,Manjha,56
Bihar,Manjhaulia,57
Bihar,Manjhi,58
Bihar,Manpur,59
Bihar,Mansahi,60
Bihar,Mansi,61
Bihar,Mansurchak,62
Bihar,Marauna,63
Bihar,Marhaura,64
Bihar,Marwan,65
Bihar,Masaurhi,66
Bihar,Mashrakh,67
Bihar,Matihani,68
Bihar,Mehsi,69
Bihar,Meskaur,70
Bihar,Minapur,71
Bihar,Modanganj,72
Bihar,Mohania,73
Bihar,Mohanpur,74
Bihar,Mohiuddinnagar,75
Bihar,Mohra,76
Bihar,Mokama,77
Bihar,Morwa,78
Bihar,Motihari,79
Bihar,Motipur,80
Bihar,Munger Sadar,81
Bihar,Muraul,82
Bihar,Murliganj,83
Bihar,Mushahari,84
Bihar,Nabinagar,85
Bihar,Nagarnausa,86
Bihar,Nagra,87
Bihar,Nanpur,88
Bihar,Narayanpur,89
Bihar,Nardiganj,90
Bihar,Narhat,91
Bihar,Narkatia  or  Chhauradano,92
Bihar,Narkatiaganj,93
Bihar,Narpatganj,94
Bihar,Nasri Ganj,95
Bihar,Nathnagar,96
Bihar,Naubatpur,97
Bihar,Naugachhia,98
Bihar,Nauhatta,99
Bihar,Nautan,100
Bihar,Nawada,1
Bihar,Nawanagar,2
Bihar,Nawkothi,3
Bihar,Nirmalli,4
Bihar,Nokha,5
Bihar,Noorsarai,6
Bihar,Nuawan,7
Bihar,Obra,8
Bihar,Paharpur,9
Bihar,Pakri Barwan,10
Bihar,Pakri Dayal,11
Bihar,Palasi,12
Bihar,Paliganj,13
Bihar,Panapur,14
Bihar,Panchdewari,15
Bihar,Panchrukhi,16
Bihar,Pandarak,17
Bihar,Pandaul,18
Bihar,Paraiya,19
Bihar,Parbatta,20
Bihar,Parihar,21
Bihar,Parsa,22
Bihar,Parsauni,23
Bihar,Paru,24
Bihar,Parwalpur,25
Bihar,Patahi,26
Bihar,Patarghat,27
Bihar,Patepur,28
Bihar,Paterhi Belsar,29
Bihar,Patna Sadar,30
Bihar,Patori,31
Bihar,Phenhara,32
Bihar,Phulparas,33
Bihar,Phulwaria,34
Bihar,Piparasi,35
Bihar,Piparia,36
Bihar,Pipra,37
Bihar,Pipra Kothi,38
Bihar,Piprahi,39
Bihar,Piro,40
Bihar,Pirpaiti,41
Bihar,Pothia,42
Bihar,Pranpur,43
Bihar,Pratapganj,44
Bihar,Punpun,45
Bihar,Pupari,46
Bihar,Puraini,47
Bihar,Purnahia,48
Bihar,Purnia East,49
Bihar,Pusa,50
Bihar,Rafiganj,51
Bihar,Raghopur,52
Bihar,Raghunathpur,53
Bihar,Rahika,54
Bihar,Rahui,55
Bihar,Rajapakar,56
Bihar,Rajauli,57
Bihar,Rajaun,58
Bihar,Rajgir,59
Bihar,Rajnagar,60
Bihar,Rajpur,61
Bihar,Ramgarh,62
Bihar,Ramgarh Chowk,63
Bihar,Ramgarhwa,64
Bihar,Ramnagar,65
Bihar,Rampur,66
Bihar,Raniganj,67
Bihar,Ratni Faridpur,68
Bihar,Raxaul,69
Bihar,Rengra Chowk,70
Bihar,Riga,71
Bihar,Rivilganj,72
Bihar,Roh,73
Bihar,Rohtas,74
Bihar,Rosera,75
Bihar,Runnisaidpur,76
Bihar,Rupauli,77
Bihar,Sabaur,78
Bihar,Sadar Chapra,79
Bihar,Sahar,80
Bihar,Sahdai Bujurg,81
Bihar,Sahebganj,82
Bihar,Sahebpur Kamal,83
Bihar,Sakra,84
Bihar,Salkhua,85
Bihar,Samastipur,86
Bihar,Sameli,87
Bihar,Sampatchak,88
Bihar,Sandesh,89
Bihar,Sangrampur,90
Bihar,Sanhaula,91
Bihar,Sanjhauli,92
Bihar,Saraigarh Bhaptiahi,93
Bihar,Sarairanjan,94
Bihar,Saraiya,95
Bihar,Sarmera,96
Bihar,Sasaram,97
Bihar,Satarkateya,98
Bihar,Saurbazar,99
Bihar,Shahkund,100
Bihar,Shahpur,1
Bihar,Shambhuganj,2
Bihar,Shamho Akha Kurha,3
Bihar,Shankarpur,4
Bihar,Shekhopur Sarai,5
Bihar,Shekhpura,6
Bihar,Sheo Sagar,7
Bihar,Sheohar,8
Bihar,Sherghati,9
Bihar,Shivaji Nagar,10
Bihar,Sidhaw,11
Bihar,Sidhwalia,12
Bihar,Sikandra,13
Bihar,Sikta,14
Bihar,Sikti,15
Bihar,Silaw,16
Bihar,Simri,17
Bihar,Simri Bakhtiarpur,18
Bihar,Singheshwar,19
Bihar,Singhia,20
Bihar,Singwara,21
Bihar,Sirdala,22
Bihar,Siswan,23
Bihar,Siwan,24
Bihar,Sonbarsa,25
Bihar,Sono,26
Bihar,Sonpur,27
Bihar,Sri Nagar,28
Bihar,Sugauli,29
Bihar,Sultanganj,30
Bihar,Supaul,31
Bihar,Suppi,32
Bihar,Sursand,33
Bihar,Suryagarha,34
Bihar,Suryapura,35
Bihar,Tajpur,36
Bihar,Tankuppa,37
Bihar,Taraiya,38
Bihar,Tarapur,39
Bihar,Tarari,40
Bihar,Tard Dih,41
Bihar,Tariyani,42
Bihar,Teghara,43
Bihar,Tekari,44
Bihar,Terhagachhi,45
Bihar,Tetaria,46
Bihar,Tetia Bamber,47
Bihar,Thakrahan,48
Bihar,Thakurganj,49
Bihar,Tharthari,50
Bihar,Thawe,51
Bihar,Tilauthu,52
Bihar,Triveniganj,53
Bihar,Turkaulia,54
Bihar,Uchkagaon,55
Bihar,Udakishanganj,56
Bihar,Udwantnagar,57
Bihar,Ujiarpur,58
Bihar,Vaishali,59
Bihar,Vidya Pati Nagar,60
Bihar,Vijaypur,61
Bihar,Warisnagar,62
Bihar,Warsalliganj,63
Bihar,Wazirganj,64
Bihar,Yogapatti,65
Bihar,Ziradei,66
Chhattisgarh,Abhanpur,67
Chhattisgarh,Akaltara,68
Chhattisgarh,Ambikapur,69
Chhattisgarh,Antagarh,70
Chhattisgarh,Arang,71
Chhattisgarh,Baderajpur,72
Chhattisgarh,Bagbahara,73
Chhattisgarh,Bagicha,74
Chhattisgarh,Baikunthpur,75
Chhattisgarh,Bakawand,76
Chhattisgarh,Balod,77
Chhattisgarh,Baloda,78
Chhattisgarh,Balodabazar,79
Chhattisgarh,Balrampur,80
Chhattisgarh,Bamhnidih,81
Chhattisgarh,Baramkela,82
Chhattisgarh,Basna,83
Chhattisgarh,Bastanar,84
Chhattisgarh,Bastar,85
Chhattisgarh,Batauli,86
Chhattisgarh,Bemetara,87
Chhattisgarh,Berla,88
Chhattisgarh,Bhairamgarh,89
Chhattisgarh,Bhaiyathan,90
Chhattisgarh,Bhanupratappur,91
Chhattisgarh,Bharatpur,92
Chhattisgarh,Bhatapara,93
Chhattisgarh,Bhopalpatnam,94
Chhattisgarh,Bijapur,95
Chhattisgarh,Bilaigarh,96
Chhattisgarh,Bilha,97
Chhattisgarh,Bodla,98
Chhattisgarh,Charama,99
Chhattisgarh,Chhindgarh,100
Chhattisgarh,Chhuikhadan,1
Chhattisgarh,Chhura,2
Chhattisgarh,Chhuria,3
Chhattisgarh,Chowki,4
Chhattisgarh,Dabhara,5
Chhattisgarh,Dantewada,6
Chhattisgarh,Darbha,7
Chhattisgarh,Deobhog,8
Chhattisgarh,Dhamdha,9
Chhattisgarh,Dhamtari,10
Chhattisgarh,Dharamjaigarh,11
Chhattisgarh,Dharsiwa,12
Chhattisgarh,Dondi,13
Chhattisgarh,Dondi Lohara,14
Chhattisgarh,Dongargarh,15
Chhattisgarh,Dongergaon,16
Chhattisgarh,Duldula,17
Chhattisgarh,Durg,18
Chhattisgarh,Durgukondal,19
Chhattisgarh,Farsabahar,20
Chhattisgarh,Gariaband,21
Chhattisgarh,Geedam,22
Chhattisgarh,Gharghoda,23
Chhattisgarh,Gourella,24
Chhattisgarh,Gunderdahi,25
Chhattisgarh,Gurur,26
Chhattisgarh,Jagdalpur,27
Chhattisgarh,Jaijaipur,28
Chhattisgarh,Jashpur,29
Chhattisgarh,Kanker,30
Chhattisgarh,Kansabel,31
Chhattisgarh,Kartala,32
Chhattisgarh,Kasdol,33
Chhattisgarh,Katekalyan,34
Chhattisgarh,Katghora,35
Chhattisgarh,Kawardha,36
Chhattisgarh,Keshkal,37
Chhattisgarh,Khadgawan,38
Chhattisgarh,Khairagarh,39
Chhattisgarh,Kharsia,40
Chhattisgarh,Koelibeda,41
Chhattisgarh,Kondagaon,42
Chhattisgarh,Konta,43
Chhattisgarh,Korba,44
Chhattisgarh,Kota,45
Chhattisgarh,Kuakonda,46
Chhattisgarh,Kunkuri,47
Chhattisgarh,Kurud,48
Chhattisgarh,Kusmi,49
Chhattisgarh,Lailunga,50
Chhattisgarh,Lakhanpur,51
Chhattisgarh,Lohandiguda,52
Chhattisgarh,Lormi,53
Chhattisgarh,Lundra,54
Chhattisgarh,Magarlod,55
Chhattisgarh,Mahasamund,56
Chhattisgarh,Mainpat,57
Chhattisgarh,Mainpur,58
Chhattisgarh,Makdi,59
Chhattisgarh,Malkharada,60
Chhattisgarh,Manedragarh,61
Chhattisgarh,Manora,62
Chhattisgarh,Manpur,63
Chhattisgarh,Marawahi,64
Chhattisgarh,Masturi,65
Chhattisgarh,Mohla,66
Chhattisgarh,Mungeli,67
Chhattisgarh,Nagri,68
Chhattisgarh,Narayanpur,69
Chhattisgarh,Narharpur,70
Chhattisgarh,Nawagarh,71
Chhattisgarh,Odagi,72
Chhattisgarh,Orchha,73
Chhattisgarh,Pali,74
Chhattisgarh,Pallari,75
Chhattisgarh,Pamgarh,76
Chhattisgarh,Pandariya,77
Chhattisgarh,Patan,78
Chhattisgarh,Pathalgaon,79
Chhattisgarh,Pathariya,80
Chhattisgarh,Pendra,81
Chhattisgarh,Pharasgaon,82
Chhattisgarh,Pithora,83
Chhattisgarh,Podiuproda,84
Chhattisgarh,Pratappur,85
Chhattisgarh,Premnagar,86
Chhattisgarh,Pussore,87
Chhattisgarh,Raigarh,88
Chhattisgarh,Rajim,89
Chhattisgarh,Rajnandgaon,90
Chhattisgarh,Rajpur,91
Chhattisgarh,Ramanujnagar,92
Chhattisgarh,Ramchandarpur,93
Chhattisgarh,Sahaspur/Lohara,94
Chhattisgarh,Saja,95
Chhattisgarh,Sakti,96
Chhattisgarh,Saraipali,97
Chhattisgarh,Sarangarh,98
Chhattisgarh,Shankargarh,99
Chhattisgarh,Simga,100
Chhattisgarh,Sitapur,1
Chhattisgarh,Sonhat,2
Chhattisgarh,Sukma,3
Chhattisgarh,Surajpur,4
Chhattisgarh,Takhatpur,5
Chhattisgarh,Tamnar,6
Chhattisgarh,Tilda,7
Chhattisgarh,Tokapal,8
Chhattisgarh,Udaipur,9
Chhattisgarh,Usoor,10
Chhattisgarh,Wadrafnagar,11
Gujarat,Abadasa,12
Gujarat,Ahmedabad (City),13
Gujarat,Amirgadh,14
Gujarat,Amod,15
Gujarat,Amreli,16
Gujarat,Anand,17
Gujarat,Anjar,18
Gujarat,Anklav,19
Gujarat,Ankleshwar,20
Gujarat,Babara,21
Gujarat,Bagasara,22
Gujarat,Balasinor,23
Gujarat,Bardoli,24
Gujarat,Barwala,25
Gujarat,Bavla,26
Gujarat,Bayad,27
Gujarat,Becharaji,28
Gujarat,Bhabhar,29
Gujarat,Bhachau,30
Gujarat,Bhanwad,31
Gujarat,Bharuch,32
Gujarat,Bhavnagar,33
Gujarat,Bhesan,34
Gujarat,Bhiloda,35
Gujarat,Bhuj,36
Gujarat,Borsad,37
Gujarat,Botad,38
Gujarat,Chanasma,39
Gujarat,Chhotaudepur,40
Gujarat,Chikhli,41
Gujarat,Choryasi,42
Gujarat,Chotila,43
Gujarat,Chuda,44
Gujarat,Dabhoi,45
Gujarat,Dahod,46
Gujarat,Dangs,47
Gujarat,Danta,48
Gujarat,Dantiwada,49
Gujarat,Dasada     Patadi,50
Gujarat,Dascroi,51
Gujarat,Dediapada,52
Gujarat,Deesa,53
Gujarat,Dehgam,54
Gujarat,Deodar,55
Gujarat,Detroj,56
Gujarat,Devgadhbaria,57
Gujarat,Dhandhuka,58
Gujarat,Dhanera,59
Gujarat,Dhanpur,60
Gujarat,Dhansura,61
Gujarat,Dharampur,62
Gujarat,Dhari,63
Gujarat,Dholka,64
Gujarat,Dhoraji,65
Gujarat,Dhrangadhra,66
Gujarat,Dhrol,67
Gujarat,Fatepura,68
Gujarat,Gadhada,69
Gujarat,Gandevi,70
Gujarat,Gandhidham,71
Gujarat,Gandhinagar,72
Gujarat,Garabada,73
Gujarat,Gariyadhar,74
Gujarat,Ghogha,75
Gujarat,Ghoghamba,76
Gujarat,Godhra.,77
Gujarat,Gondal,78
Gujarat,Halol,79
Gujarat,Halvad,80
Gujarat,Hansot,81
Gujarat,Harij,82
Gujarat,Himatnagar,83
Gujarat,Idar,84
Gujarat,Jafrabad,85
Gujarat,Jalalpor,86
Gujarat,Jambughoda,87
Gujarat,Jambusar,88
Gujarat,Jamjodhpur,89
Gujarat,Jamkandorana,90
Gujarat,Jamnagar,91
Gujarat,Jasdan,92
Gujarat,Jetpur,93
Gujarat,Jhagadia,94
Gujarat,Jhalod,95
Gujarat,Jodiya,96
Gujarat,Junagadh,97
Gujarat,Kadana,98
Gujarat,Kadi,99
Gujarat,Kalavad,100
Gujarat,Kalol,1
Gujarat,Kalyanpur,2
Gujarat,Kamrej,3
Gujarat,Kankrej,4
Gujarat,Kapadwanj,5
Gujarat,Kaparada,6
Gujarat,Karjan,7
Gujarat,Kathlal,8
Gujarat,Kawant,9
Gujarat,Keshod,10
Gujarat,Khambha,11
Gujarat,Khambhalia,12
Gujarat,Khambhat,13
Gujarat,Khanpur,14
Gujarat,Kheda,15
Gujarat,Khedbrahma,16
Gujarat,Kheralu,17
Gujarat,Kodinar,18
Gujarat,Kotda Sangani,19
Gujarat,Kunkavav,20
Gujarat,Kutiyana,21
Gujarat,Lakhpat,22
Gujarat,Lakhtar,23
Gujarat,Lalpur,24
Gujarat,Lathi,25
Gujarat,Liliya,26
Gujarat,Limbdi,27
Gujarat,Limkheda,28
Gujarat,Lodhika,29
Gujarat,Lunawada,30
Gujarat,Mahemdavad,31
Gujarat,Mahudha,32
Gujarat,Mahuwa,33
Gujarat,Malia,34
Gujarat,Maliya Miyana,35
Gujarat,Malpur,36
