state_name,constituency_name,value
CHHATTISGARH,Khujji,69
CHHATTISGARH,Kondagaon (ST),70
CHHATTISGARH,Konta (ST),71
CHHATTISGARH,Korba,72
CHHATTISGARH,Kota,73
CHHATTISGARH,Kunkuri (ST),74
CHHATTISGARH,Kurud,75
CHHATTISGARH,Lailunga (ST),76
CHHATTISGARH,Lormi,77
CHHATTISGARH,Lundra (ST),78
CHHATTISGARH,Mahasamund,79
CHHATTISGARH,Manendragarh,80
CHHATTISGARH,Marwahi (ST),81
CHHATTISGARH,Masturi (SC),82
CHHATTISGARH,Mohla-Manpur (ST),83
CHHATTISGARH,Mungeli (SC),84
CHHATTISGARH,Narayanpur (ST),85
CHHATTISGARH,Nawagarh (SC),86
CHHATTISGARH,Pali-Tanakhar (ST),87
CHHATTISGARH,Pamgarh (SC),88
CHHATTISGARH,Pandariya,89
CHHATTISGARH,Patan,90
CHHATTISGARH,Pathalgaon (ST),91
CHHATTISGARH,Pratappur (ST),92
CHHATTISGARH,Premnagar,93
CHHATTISGARH,Raigarh,94
CHHATTISGARH,Raipur City North,95
CHHATTISGARH,Raipur City South,96
CHHATTISGARH,Raipur City West,97
CHHATTISGARH,Raipur Rural,98
CHHATTISGARH,Rajim,99
CHHATTISGARH,Rajnandgaon,100
CHHATTISGARH,Ramanujganj (ST),1
CHHATTISGARH,Rampur (ST),2
CHHATTISGARH,Saja,3
CHHATTISGARH,Sakti,4
CHHATTISGARH,Samri (ST),5
CHHATTISGARH,Sanjari Balod,6
CHHATTISGARH,Saraipali (SC),7
CHHATTISGARH,Sarangarh (SC),8
CHHATTISGARH,Sihawa (ST),9
CHHATTISGARH,Sitapur (ST),10
CHHATTISGARH,Takhatpur,11
CHHATTISGARH,Vaishali Nagar,12
DELHI,Adarsh Nagar,13
DELHI,Ambedkar Nagar(SC),14
DELHI,Babarpur,15
DELHI,Badarpur,16
DELHI,Badli,17
DELHI,Ballimaran,18
DELHI,Bawana (SC),19
DELHI,Bijwasan,20
DELHI,Burari,21
DELHI,Chandni Chowk,22
DELHI,Chhatarpur,23
DELHI,Delhi Cantt,24
DELHI,Deoli (SC),25
DELHI,Dwarka,26
DELHI,Gandhi Nagar,27
DELHI,Ghonda,28
DELHI,Gokalpur (SC),29
DELHI,Greater Kailash,30
DELHI,Hari Nagar,31
DELHI,Janakpuri,32
DELHI,Jangpura,33
DELHI,Kalkaji,34
DELHI,Karawal Nagar,35
DELHI,Karol Bagh (SC),36
DELHI,Kasturba Nagar,37
DELHI,Kirari,38
DELHI,Kondli (SC),39
DELHI,Krishna Nagar,40
DELHI,Laxmi Nagar,41
DELHI,Madipur (SC),42
DELHI,Malviya Nagar,43
DELHI,Mangol Puri (SC),44
DELHI,Matia Mahal,45
DELHI,Matiala,46
DELHI,Mehrauli,47
DELHI,Model Town,48
DELHI,Moti Nagar,49
DELHI,Mundka,50
DELHI,Mustafabad,51
DELHI,Najafgarh,52
DELHI,Nangloi Jat,53
DELHI,Nerela,54
DELHI,New Delhi,55
DELHI,Okhla,56
DELHI,Palam,57
DELHI,Patel Nagar (SC),58
DELHI,Patparganj,59
DELHI,R.K. Puram,60
DELHI,Rajinder Nagar,61
DELHI,Rajouri Garden,62
DELHI,Rithala,63
DELHI,Rohini,64
DELHI,Rohtas Nagar,65
DELHI,Sadar Bazar,66
DELHI,Sangam Vihar,67
DELHI,Seelam Pur,68
DELHI,Seemapuri (SC),69
DELHI,Shahdara,70
DELHI,Shakur Basti,71
DELHI,Shalimar Bagh,72
DELHI,Sultan Pur Majra(SC),73
DELHI,Tilak Nagar,74
DELHI,Timarpur,75
DELHI,Tri Nagar,76
DELHI,Trilokpuri (SC),77
DELHI,Tughlakabad,78
DELHI,Uttam Nagar,79
DELHI,Vikaspuri,80
DELHI,Vishwas Nagar,81
DELHI,Wazirpur,82
GOA,Aldona,83
GOA,Benaulim,84
GOA,Bicholim,85
GOA,Calangute,86
GOA,Canacona,87
GOA,Cortalim,88
GOA,Cumbarjua,89
GOA,Cuncolim,90
GOA,Curchorem,91
GOA,Curtorim,92
GOA,Dabolim,93
GOA,Fatorda,94
GOA,Maem,95
GOA,Mandrem,96
GOA,Mapusa,97
GOA,Marcaim,98
GOA,Margao,99
GOA,Mormugao,100
GOA,Navelim,1
GOA,Nuvem,2
GOA,Panaji,3
GOA,Pernem (SC),4
GOA,Ponda,5
GOA,Poriem,6
GOA,Porvorim,7
GOA,Priol,8
GOA,Quepem,9
GOA,Saligao,10
GOA,Sanguem,11
GOA,Sanquelim,12
GOA,Sanvordem,13
GOA,Siolim,14
GOA,Siroda,15
GOA,St. Andre,16
GOA,St. Cruz,17
GOA,Taleigao,18
GOA,Tivim,19
GOA,Valpoi,20
GOA,Vasco-Da-Gama,21
GOA,Velim,22
GUJARAT,Abdasa,23
GUJARAT,Akota,24
GUJARAT,Amreli,25
GUJARAT,Anand,26
GUJARAT,Anjar,27
GUJARAT,Anklav,28
GUJARAT,Ankleshwar,29
GUJARAT,Balasinor,30
GUJARAT,Bardoli (SC),31
GUJARAT,Bayad,32
GUJARAT,Becharaji,33
GUJARAT,Bharuch,34
GUJARAT,Bhavnagar East,35
GUJARAT,Bhavnagar Rural,36
GUJARAT,Bhavnagar West,37
GUJARAT,Bhiloda (ST),38
GUJARAT,Bhuj,39
GUJARAT,Borsad,40
GUJARAT,Botad,41
GUJARAT,Chanasma,42
GUJARAT,Chhota Udaipur (ST,43
GUJARAT,Choryasi,44
GUJARAT,Chotila,45
GUJARAT,Dabhoi,46
GUJARAT,Dahegam,47
GUJARAT,Dahod (ST),48
GUJARAT,Dangs (ST),49
GUJARAT,Danta (ST),50
GUJARAT,Dasada (SC),51
GUJARAT,Daskroi,52
GUJARAT,Dediapada(ST),53
GUJARAT,Deesa,54
GUJARAT,Deodar,55
GUJARAT,Devgadhbaria,56
GUJARAT,Dhandhuka,57
GUJARAT,Dhanera,58
GUJARAT,Dharampur,59
GUJARAT,Dhari,60
GUJARAT,Dholka,61
GUJARAT,Dhoraji,62
GUJARAT,Dhrangadhra,63
GUJARAT,Dwarka,64
GUJARAT,Ellisbridge,65
GUJARAT,Fatepura (ST),66
GUJARAT,Gadhada (SC),67
GUJARAT,Gandevi (ST),68
GUJARAT,Gandhidham(SC),69
GUJARAT,Gandhinagar(North),70
GUJARAT,Gandhinagar(South),71
GUJARAT,Garbada (ST),72
GUJARAT,Gariadhar,73
GUJARAT,Ghatlodia,74
GUJARAT,Godhra,75
GUJARAT,Gondal,76
GUJARAT,Halol,77
GUJARAT,Himatnagar,78
GUJARAT,Idar (SC),79
GUJARAT,Jalalpore,80
GUJARAT,Jambusar,81
GUJARAT,Jamjodhpur,82
GUJARAT,Jamnagar,83
GUJARAT,Jamnagar North,84
GUJARAT,Jamnagar South,85
GUJARAT,Jasdan,86
GUJARAT,Jetpur,87
GUJARAT,Jetpur (ST),88
GUJARAT,Jhagadia (ST),89
GUJARAT,Jhalod (ST),90
GUJARAT,Junagadh,91
GUJARAT,Kadi (SC),92
GUJARAT,Kalavad (SC),93
GUJARAT,Kalol,94
GUJARAT,Kamrej,95
GUJARAT,Kankrej,96
GUJARAT,Kapadvanj,97
GUJARAT,Kaprada (ST),98
GUJARAT,Karjan,99
GUJARAT,Keshod,100
GUJARAT,Khambhalia,1
GUJARAT,Khambhat,2
GUJARAT,Khedbrahma(ST),3
GUJARAT,Kheralu,4
GUJARAT,Kodinar (SC),5
GUJARAT,Kutiyana,6
GUJARAT,Lathi,7
GUJARAT,Limbdi,8
GUJARAT,Limkheda (ST),9
GUJARAT,Lunawada,10
GUJARAT,Mahesana,11
GUJARAT,Mahudha,12
GUJARAT,Mahuva,13
GUJARAT,Mahuva (ST),14
GUJARAT,Manavadar,15
GUJARAT,Mandvi,16
GUJARAT,Mandvi (ST),17
GUJARAT,Mangrol,18
GUJARAT,Mangrol (ST),19
GUJARAT,Manjalpur,20
GUJARAT,Mansa,21
GUJARAT,Matar,22
GUJARAT,Mehmedabad,23
GUJARAT,Modasa,24
GUJARAT,Morbi,25
GUJARAT,Morva Hadaf,26
GUJARAT,Nadiad,27
GUJARAT,Nandod (ST),28
GUJARAT,Navsari,29
GUJARAT,Nizar (ST),30
GUJARAT,Olpad,31
GUJARAT,Padra,32
GUJARAT,Palanpur,33
GUJARAT,Palitana,34
GUJARAT,Pardi,35
GUJARAT,Patan,36
GUJARAT,Petlad,37
GUJARAT,Porbandar,38
GUJARAT,Prantij,39
GUJARAT,Radhanpur,40
GUJARAT,Rajkot East,41
GUJARAT,Rajkot Rural(SC),42
GUJARAT,Rajkot South,43
GUJARAT,Rajkot West,44
GUJARAT,Rajula,45
GUJARAT,Raopura,46
GUJARAT,Rapar,47
GUJARAT,Sanand,48
GUJARAT,Sankheda(ST),49
GUJARAT,Santrampur,50
GUJARAT,Savarkundla,51
GUJARAT,Savli,52
GUJARAT,Sayajigunj,53
GUJARAT,Shehra,54
GUJARAT,Sidhpur,55
GUJARAT,Sojitra,56
GUJARAT,Somnath,57
GUJARAT,Surat East,58
GUJARAT,Talaja,59
GUJARAT,Talala,60
GUJARAT,Tankara,61
GUJARAT,Tharad,62
GUJARAT,Thasra,63
GUJARAT,Umbergaon,64
GUJARAT,Umreth,65
GUJARAT,Una,66
GUJARAT,Unjha,67
GUJARAT,Vadgam (SC),68
GUJARAT,Vadodara City(SC),69
GUJARAT,Vaghodia,70
GUJARAT,Vagra,71
GUJARAT,Valsad,72
GUJARAT,Vansda (ST),73
GUJARAT,Vatva,74
GUJARAT,Vav,75
GUJARAT,Vejalpur,76
GUJARAT,Vijapur,77
GUJARAT,Viramgam,78
GUJARAT,Visavadar,79
GUJARAT,Visnagar,80
GUJARAT,Vyara (ST),81
GUJARAT,Wadhwan,82
GUJARAT,Wankaner,83
HARYANA,Adampur,84
HARYANA,Ambala Cantt.,85
HARYANA,Ambala City,86
HARYANA,Assandh,87
HARYANA,Ateli,88
HARYANA,Badhra,89
HARYANA,Badkhal,90
HARYANA,Badli,91
HARYANA,Badshahpur,92
HARYANA,Bahadurgarh,93
HARYANA,Ballabhgarh,94
HARYANA,Baroda,95
HARYANA,Barwala,96
HARYANA,Bawal (SC),97
HARYANA,Bawani Khera (SC),98
HARYANA,Beri,99
HARYANA,Bhiwani,100
HARYANA,Dabwali,1
HARYANA,Dadri,2
HARYANA,Ellenabad,3
HARYANA,Faridabad,4
HARYANA,Faridabad NIT,5
HARYANA,Fatehabad,6
HARYANA,Ferozepur Jhirka,7
HARYANA,Ganaur,8
HARYANA,Garhi Sampla-Kilo,9
HARYANA,Gharaunda,10
HARYANA,Gohana,11
HARYANA,Guhla (SC),12
HARYANA,Gurgaon,13
HARYANA,Hansi,14
HARYANA,Hathin,15
HARYANA,Hisar,16
HARYANA,Hodal (SC),17
HARYANA,Indri,18
HARYANA,Israna (SC),19
HARYANA,Jagadhri,20
HARYANA,Jhajjar (SC),21
HARYANA,Jind,22
HARYANA,Julana,23
HARYANA,Kaithal,24
HARYANA,Kalanaur (SC),25
HARYANA,Kalanwali (SC),26
HARYANA,Kalayat,27
HARYANA,Kalka,28
HARYANA,Karnal,29
HARYANA,Kharkhauda (SC),30
HARYANA,Kosli,31
HARYANA,Ladwa,32
HARYANA,Loharu,33
HARYANA,Mahendragarh,34
HARYANA,Meham,35
HARYANA,Mulana (SC),36
HARYANA,Nalwa,37
HARYANA,Nangal Chaudhry,38
HARYANA,Naraingarh,39
HARYANA,Narnaul,40
HARYANA,Narnaund,41
HARYANA,Narwana (SC),42
HARYANA,Nilokheri(SC),43
HARYANA,Nuh,44
HARYANA,Palwal,45
HARYANA,Panchkula,46
HARYANA,Panipat City,47
HARYANA,Panipat Rural,48
HARYANA,Pataudi (SC),49
HARYANA,Pehowa,50
HARYANA,Prithla,51
HARYANA,Punahana,52
HARYANA,Pundri,53
HARYANA,Radaur,54
HARYANA,Rai,55
HARYANA,Rania,56
HARYANA,Ratia (SC),57
HARYANA,Rewari,58
HARYANA,Rohtak,59
HARYANA,Sadhaura (SC),60
HARYANA,Safidon,61
HARYANA,Samalkha,62
HARYANA,Shahbad (SC),63
HARYANA,Sirsa,64
HARYANA,Sohna,65
HARYANA,Sonipat,66
HARYANA,Thanesar,67
HARYANA,Tigaon,68
HARYANA,Tohana,69
HARYANA,Tosham,70
HARYANA,Uchana Kalan,71
HARYANA,Uklana (SC),72
HARYANA,Yamunanagar,73
HIMACHAL PRADESH,Anni (SC),74
HIMACHAL PRADESH,Arki,75
HIMACHAL PRADESH,Baijnath (SC),76
HIMACHAL PRADESH,Balh (SC),77
HIMACHAL PRADESH,Banjar,78
HIMACHAL PRADESH,Barsar,79
HIMACHAL PRADESH,Bharmour (ST),80
HIMACHAL PRADESH,Bhattiyat,81
HIMACHAL PRADESH,Bhoranj (SC),82
HIMACHAL PRADESH,Bilaspur,83
HIMACHAL PRADESH,Chamba,84
HIMACHAL PRADESH,Chintpurni (SC),85
HIMACHAL PRADESH,Chopal,86
HIMACHAL PRADESH,Churah (SC),87
HIMACHAL PRADESH,Dalhousie,88
HIMACHAL PRADESH,Darang,89
HIMACHAL PRADESH,Dehra,90
HIMACHAL PRADESH,Dharampur,91
HIMACHAL PRADESH,Dharamshala,92
HIMACHAL PRADESH,Doon,93
HIMACHAL PRADESH,Fatehpur,94
HIMACHAL PRADESH,Gagret,95
HIMACHAL PRADESH,Ghumarwin,96
HIMACHAL PRADESH,Hamirpur,97
HIMACHAL PRADESH,Haroli,98
HIMACHAL PRADESH,Indora (SC),99
HIMACHAL PRADESH,Jaisinghpur (SC),100
HIMACHAL PRADESH,Jaswan-Pragpur,1
HIMACHAL PRADESH,Jawalamukhi,2
HIMACHAL PRADESH,Jawali,3
HIMACHAL PRADESH,Jhanduta (SC),4
HIMACHAL PRADESH,Jogindernagar,5
HIMACHAL PRADESH,Jubbal-Kotkhai,6
HIMACHAL PRADESH,Kangra,7
HIMACHAL PRADESH,Karsog (SC),8
HIMACHAL PRADESH,Kasauli (SC),9
HIMACHAL PRADESH,Kasumpti,10
HIMACHAL PRADESH,Kinnaur (ST),11
HIMACHAL PRADESH,Kullu,12
HIMACHAL PRADESH,Kutlehar,13
HIMACHAL PRADESH,Lahaul & Spiti (ST),14
HIMACHAL PRADESH,Manali,15
HIMACHAL PRADESH,Mandi,16
HIMACHAL PRADESH,Nachan (SC),17
HIMACHAL PRADESH,Nadaun,18
HIMACHAL PRADESH,Nagrota,19
HIMACHAL PRADESH,Nahan,20
HIMACHAL PRADESH,Nalagarh,21
HIMACHAL PRADESH,Nurpur,22
HIMACHAL PRADESH,Pachhad (SC),23
HIMACHAL PRADESH,Palampur,24
HIMACHAL PRADESH,Paonta Sahib,25
HIMACHAL PRADESH,Rampur (SC),26
HIMACHAL PRADESH,Rohru (SC),27
HIMACHAL PRADESH,Sarkaghat,28
HIMACHAL PRADESH,Seraj,29
HIMACHAL PRADESH,Shahpur,30
HIMACHAL PRADESH,Shillai,31
HIMACHAL PRADESH,Shimla,32
HIMACHAL PRADESH,Shimla Rural,33
HIMACHAL PRADESH,Solan (SC),34
HIMACHAL PRADESH,Sri Naina Deviji,35
HIMACHAL PRADESH,Sri Renukaji (SC,36
HIMACHAL PRADESH,Sujanpur,37
HIMACHAL PRADESH,Sullah,38
HIMACHAL PRADESH,Sundernagar,39
HIMACHAL PRADESH,Theog,40
HIMACHAL PRADESH,Una,41
JAMMU & KASHMIR,AKHNOOR,42
JAMMU & KASHMIR,AMIRA KADA,43
JAMMU & KASHMIR,ANANTNAG,44
JAMMU & KASHMIR,BADGAM,45
JAMMU & KASHMIR,BANDIPORA,46
JAMMU & KASHMIR,BANI,47
JAMMU & KASHMIR,BANIHAL,48
JAMMU & KASHMIR,BARAMULA,49
JAMMU & KASHMIR,BASOHLI,50
JAMMU & KASHMIR,BATAMALOO,51
JAMMU & KASHMIR,BEERWAH,52
JAMMU & KASHMIR,BHADERWAH,53
JAMMU & KASHMIR,BIJBEHARA,54
JAMMU & KASHMIR,BILLAWAR,55
JAMMU & KASHMIR,BISHNAH,56
JAMMU & KASHMIR,CHADOORA,57
JAMMU & KASHMIR,CHENANI,58
JAMMU & KASHMIR,CHHAMB,59
JAMMU & KASHMIR,CHRAR SHAR,60
JAMMU & KASHMIR,DARHAL,61
JAMMU & KASHMIR,DEVSAR,62
JAMMU & KASHMIR,DODA,63
JAMMU & KASHMIR,DORU,64
JAMMU & KASHMIR,EIDGAH,65
JAMMU & KASHMIR,GANDERBAL,66
JAMMU & KASHMIR,GANDHI NAGAR,67
JAMMU & KASHMIR,GOOL-ARNAS,68
JAMMU & KASHMIR,GULABGARH,69
JAMMU & KASHMIR,GULMARG,70
JAMMU & KASHMIR,GUREZ,71
JAMMU & KASHMIR,HABBA KADA,72
JAMMU & KASHMIR,HANDWARA,73
JAMMU & KASHMIR,HAZRATBAL,74
JAMMU & KASHMIR,HIRA NAGAR,75
JAMMU & KASHMIR,HOM SHALI,76
JAMMU & KASHMIR,INDERWAL,77
JAMMU & KASHMIR,JAMMU EAST,78
JAMMU & KASHMIR,JAMMU WEST,79
JAMMU & KASHMIR,KALA KOTE,80
JAMMU & KASHMIR,KANGAN,81
JAMMU & KASHMIR,KARGIL,82
JAMMU & KASHMIR,KARNAH,83
JAMMU & KASHMIR,KATHUA,84
JAMMU & KASHMIR,KHAN SAHEB,85
JAMMU & KASHMIR,KHANIYAR,86
JAMMU & KASHMIR,KISHTWAR,87
JAMMU & KASHMIR,KOKERNAG,88
JAMMU & KASHMIR,KULGAM,89
JAMMU & KASHMIR,KUPWARA,90
JAMMU & KASHMIR,LANGATE,91
JAMMU & KASHMIR,LEH,92
JAMMU & KASHMIR,LOLAB,93
JAMMU & KASHMIR,MARH,94
JAMMU & KASHMIR,MENDHAR,95
JAMMU & KASHMIR,NAGROTA,96
JAMMU & KASHMIR,NAUSHEHRA,97
JAMMU & KASHMIR,NOORABAD,98
JAMMU & KASHMIR,NURBRA,99
JAMMU & KASHMIR,PAHALGAM,100
JAMMU & KASHMIR,PAMPORE,1
JAMMU & KASHMIR,PATTAN,2
JAMMU & KASHMIR,POONCH HAVELI,3
JAMMU & KASHMIR,PULWAMA,4
JAMMU & KASHMIR,RAFIABAD,5
JAMMU & KASHMIR,RAIPUR DOMANA,6
JAMMU & KASHMIR,RAJAURI,7
JAMMU & KASHMIR,RAJPORA,8
JAMMU & KASHMIR,RAM NAGAR,9
JAMMU & KASHMIR,RAMBAN,10
JAMMU & KASHMIR,RANBIR SINGH PURA,11
JAMMU & KASHMIR,REASI,12
JAMMU & KASHMIR,SAMBA,13
JAMMU & KASHMIR,SANGRAMA,14
JAMMU & KASHMIR,SHANGUS,15
JAMMU & KASHMIR,SHOPIAN,16
JAMMU & KASHMIR,SONAWAR,17
JAMMU & KASHMIR,SONAWARI,18
JAMMU & KASHMIR,SOPORE,19
JAMMU & KASHMIR,SUCHET GARH,20
JAMMU & KASHMIR,SURAN KOTE,21
JAMMU & KASHMIR,TRAL,22
JAMMU & KASHMIR,UDHAMPUR,23
JAMMU & KASHMIR,URI,24
JAMMU & KASHMIR,VIJAYPUR,25
JAMMU & KASHMIR,WACHI,26
JAMMU & KASHMIR,ZADIBAL,27
JAMMU & KASHMIR,ZANSKAR,28
JHARKHAND,BAGHMARA,29
JHARKHAND,BAGODAR,30
JHARKHAND,BAHARAGORA,31
JHARKHAND,BARHAIT (ST),32
JHARKHAND,BARHI,33
JHARKHAND,BARKAGAON,34
JHARKHAND,BARKATHA,35
JHARKHAND,BERMO,36
JHARKHAND,BHAWANATHPUR,37
JHARKHAND,BISHNUPUR (ST),38
JHARKHAND,BISHRAMPUR,39
JHARKHAND,BOKARO,40
JHARKHAND,BORIO (ST),41
JHARKHAND,CHAIBASA (ST),42
JHARKHAND,CHAKRADHARPUR (ST),43
JHARKHAND,CHANDANKIYARI (SC),44
JHARKHAND,CHATRA (SC),45
JHARKHAND,CHHATARPUR (SC),46
JHARKHAND,DALTONGANJ,47
JHARKHAND,DEOGHAR (SC),48
JHARKHAND,DHANBAD,49
JHARKHAND,DHANWAR,50
JHARKHAND,DUMKA (ST),51
JHARKHAND,DUMRI,52
JHARKHAND,GANDEY,53
JHARKHAND,GARHWA,54
JHARKHAND,GHATSILA (ST),55
JHARKHAND,GIRIDIH,56
JHARKHAND,GODDA,57
JHARKHAND,GOMIA,58
JHARKHAND,GUMLA (ST),59
JHARKHAND,HATIA,60
JHARKHAND,HAZARIBAGH,61
JHARKHAND,HUSSAINABAD,62
JHARKHAND,ICHAGARH,63
JHARKHAND,JAGANATHPUR (ST),64
JHARKHAND,JAMA (ST),65
JHARKHAND,JAMSHEDPUR EAST,66
JHARKHAND,JAMSHEDPUR WEST,67
JHARKHAND,JAMTARA,68
JHARKHAND,JAMUA (SC),69
JHARKHAND,JARMUNDI,70
JHARKHAND,JHARIA,71
JHARKHAND,JUGSALAI (SC),72
JHARKHAND,KANKE (SC),73
JHARKHAND,KHARASAWAN (ST),74
JHARKHAND,KHIJRI (ST),75
JHARKHAND,KHUNTI (ST),76
JHARKHAND,KODARMA,77
JHARKHAND,KOLEBIRA (ST),78
JHARKHAND,LATEHAR (SC),79
JHARKHAND,LITIPARA (ST),80
JHARKHAND,LOHARDAGA (ST),81
JHARKHAND,MADHUPUR,82
JHARKHAND,MAHAGAMA,83
JHARKHAND,MAHESHPUR (ST),84
JHARKHAND,MAJHGAON (ST),85
JHARKHAND,MANDAR (ST),86
JHARKHAND,MANDU,87
JHARKHAND,MANIKA (ST),88
JHARKHAND,MANOHARPUR (ST),89
JHARKHAND,NALA,90
JHARKHAND,NIRSA,91
JHARKHAND,PAKAUR,92
JHARKHAND,PANKI,93
JHARKHAND,POREYAHAT,94
JHARKHAND,POTKA (ST),95
JHARKHAND,RAJMAHAL,96
JHARKHAND,RAMGARH,97
JHARKHAND,RANCHI,98
JHARKHAND,SARATH,99
JHARKHAND,SERAIKELLA (ST),100
JHARKHAND,SIKARIPARA (ST),1
JHARKHAND,SILLI,2
JHARKHAND,SIMARIA (SC),3
JHARKHAND,SIMDEGA (ST),4
JHARKHAND,SINDRI,5
JHARKHAND,SISAI (ST),6
JHARKHAND,TAMAR (ST),7
JHARKHAND,TORPA (ST),8
JHARKHAND,TUNDI,9
KARNATAKA,Afzalpur,10
KARNATAKA,Aland,11
KARNATAKA,Anekal (SC),12
KARNATAKA,Arabhavi,13
KARNATAKA,Arkalgud,14
KARNATAKA,Arsikere,15
KARNATAKA,Athani,16
KARNATAKA,Aurad (SC),17
KARNATAKA,B.T.M Layout,18
KARNATAKA,Babaleshwar,19
KARNATAKA,Badami,20
KARNATAKA,Bagalkot,21
KARNATAKA,Bagepalli,22
KARNATAKA,Bailhongal,23
KARNATAKA,Bangalore South,24
KARNATAKA,Bangarapet (SC),25
KARNATAKA,Bantval,26
KARNATAKA,Basavakalyan,27
KARNATAKA,Basavana Bagevadi,28
KARNATAKA,Basavanagudi,29
KARNATAKA,Belgaum Dakshin,30
KARNATAKA,Belgaum Rural,31
KARNATAKA,Belgaum Uttar,32
KARNATAKA,Bellary (ST),33
KARNATAKA,Bellary City,34
KARNATAKA,Belthangady,35
KARNATAKA,Belur,36
KARNATAKA,Bhadravati,37
KARNATAKA,Bhalki,38
KARNATAKA,Bhatkal,39
KARNATAKA,Bidar,40
KARNATAKA,Bidar South,41
KARNATAKA,Bijapur City,42
KARNATAKA,Bilgi,43
KARNATAKA,Bommanahalli,44
KARNATAKA,Byadgi,45
KARNATAKA,Byatarayanapura,46
KARNATAKA,Byndoor,47
KARNATAKA,C.V. Raman Nagar(SC),48
KARNATAKA,Challakere (ST),49
KARNATAKA,Chamaraja,50
KARNATAKA,Chamarajanagar,51
KARNATAKA,Chamrajpet,52
KARNATAKA,Chamundeshwari,53
KARNATAKA,Channagiri,54
KARNATAKA,Channapatna,55
KARNATAKA,Chickpet,56
KARNATAKA,Chikkaballapur,57
KARNATAKA,Chikkodi-Sadalga,58
KARNATAKA,Chikmagalur,59
KARNATAKA,Chiknayakanhalli,60
KARNATAKA,Chincholi (SC),61
KARNATAKA,Chintamani,62
KARNATAKA,Chitradurga,63
KARNATAKA,Chittapur (SC),64
KARNATAKA,Dasarahalli,65
KARNATAKA,Davanagere North,66
KARNATAKA,Davanagere South,67
KARNATAKA,Devadurga (ST),68
KARNATAKA,Devanahalli (SC),69
KARNATAKA,Devar Hippargi,70
KARNATAKA,Dharwad,71
KARNATAKA,Doddaballapur,72
KARNATAKA,Gadag,73
KARNATAKA,Gandhi Nagar,74
KARNATAKA,Gangawati,75
KARNATAKA,Gauribidanur,76
KARNATAKA,Gokak,77
KARNATAKA,Govindraj Nagar,78
KARNATAKA,Gubbi,79
KARNATAKA,Gulbarga Dakshin,80
KARNATAKA,Gulbarga Rural(SC),81
KARNATAKA,Gulbarga Uttar,82
KARNATAKA,Gundlupet,83
KARNATAKA,Gurmitkal,84
KARNATAKA,Hadagalli (SC),85
KARNATAKA,Hagaribommanahalli(SC),86
KARNATAKA,Haliyal,87
KARNATAKA,Hangal,88
KARNATAKA,Hanur,89
KARNATAKA,Harapanahalli,90
KARNATAKA,Harihar,91
KARNATAKA,Hassan,92
KARNATAKA,Haveri (SC),93
KARNATAKA,Hebbal,94
KARNATAKA,Heggadadevankote(ST),95
KARNATAKA,Hirekerur,96
KARNATAKA,Hiriyur,97
KARNATAKA,Holalkere (SC),98
KARNATAKA,Holenarasipur,99
KARNATAKA,Homnabad,100
KARNATAKA,Honnali,1
KARNATAKA,Hosadurga,2
KARNATAKA,Hosakote,3
KARNATAKA,Hubli-Dharwad- West,4
KARNATAKA,Hubli-Dharwad-Central,5
KARNATAKA,Hubli-Dharwad-East(SC),6
KARNATAKA,Hukkeri,7
KARNATAKA,Hungund,8
KARNATAKA,Hunsur,9
KARNATAKA,Indi,10
KARNATAKA,Jagalur (ST),11
KARNATAKA,Jamkhandi,12
KARNATAKA,Jayanagar,13
KARNATAKA,Jevargi,14
KARNATAKA,K.R.Pura,15
KARNATAKA,Kadur,16
KARNATAKA,Kagwad,17
KARNATAKA,Kalghatgi,18
KARNATAKA,Kampli (ST),19
KARNATAKA,Kanakagiri (SC),20
KARNATAKA,Kanakapura,21
KARNATAKA,Kapu,22
KARNATAKA,Karkal,23
KARNATAKA,Karwar,24
KARNATAKA,Khanapur,25
KARNATAKA,Kittur,26
KARNATAKA,Kolar,27
KARNATAKA,Kolar Gold Field(SC),28
KARNATAKA,Kollegal (SC),29
KARNATAKA,Koppal,30
KARNATAKA,Koratagere (SC),31
KARNATAKA,Krishnaraja,32
KARNATAKA,Krishnarajanagara,33
KARNATAKA,Krishnarajpet,34
KARNATAKA,Kudachi (SC),35
KARNATAKA,Kudligi (ST),36
KARNATAKA,Kumta,37
KARNATAKA,Kundapura,38
KARNATAKA,Kundgol,39
KARNATAKA,Kunigal,40
KARNATAKA,Kushtagi,41
KARNATAKA,Lingsugur (SC),42
KARNATAKA,Maddur,43
KARNATAKA,Madhugiri,44
KARNATAKA,Madikeri,45
KARNATAKA,Magadi,46
KARNATAKA,Mahadevapura,47
KARNATAKA,Mahalakshmi Layout,48
KARNATAKA,Malavalli (SC),49
KARNATAKA,Malleshwaram,50
KARNATAKA,Malur,51
KARNATAKA,Mandya,52
KARNATAKA,Mangalore,53
KARNATAKA,Mangalore City North,54
KARNATAKA,Mangalore City South,55
KARNATAKA,Manvi (ST),56
KARNATAKA,Maski (ST),57
KARNATAKA,Mayakonda (SC),58
KARNATAKA,Melukote,59
KARNATAKA,Molakalmuru (ST),60
KARNATAKA,Moodabidri,61
KARNATAKA,Muddebihal,62
KARNATAKA,Mudhol (SC),63
KARNATAKA,Mudigere (SC),64
KARNATAKA,Mulbagal (SC),65
KARNATAKA,Nagamangala,66
KARNATAKA,Nagthan (SC),67
