state_name,block_name,value
Arunachal Pradesh,Mechuka,29
Arunachal Pradesh,Mengio,30
Arunachal Pradesh,Miao,31
Arunachal Pradesh,Migging,32
Arunachal Pradesh,Mipi,33
Arunachal Pradesh,Monigong,34
Arunachal Pradesh,Mukto,35
Arunachal Pradesh,Nacho,36
Arunachal Pradesh,Nafra,37
Arunachal Pradesh,Naharlagun,38
Arunachal Pradesh,Nampong,39
Arunachal Pradesh,Namsai,40
Arunachal Pradesh,Namtok,41
Arunachal Pradesh,Nari,42
Arunachal Pradesh,New Seren,43
Arunachal Pradesh,Nyapin,44
Arunachal Pradesh,Pakke-Keshang,45
Arunachal Pradesh,Palin,46
Arunachal Pradesh,Palling,47
Arunachal Pradesh,Pangchao,48
Arunachal Pradesh,Pangin,49
Arunachal Pradesh,Parang,50
Arunachal Pradesh,Parsi Parlo,51
Arunachal Pradesh,Pasighat,52
Arunachal Pradesh,Payeng,53
Arunachal Pradesh,Payum,54
Arunachal Pradesh,Pidi,55
Arunachal Pradesh,Pipu-Dipu,56
Arunachal Pradesh,Pistana,57
Arunachal Pradesh,Piyong,58
Arunachal Pradesh,Puchigeku,59
Arunachal Pradesh,Pumao,60
Arunachal Pradesh,Raga,61
Arunachal Pradesh,Renuk,62
Arunachal Pradesh,Ribo Targing,63
Arunachal Pradesh,Richukrong,64
Arunachal Pradesh,Riga,65
Arunachal Pradesh,Roing,66
Arunachal Pradesh,Rumgong,67
Arunachal Pradesh,Rupa,68
Arunachal Pradesh,Sagalee,69
Arunachal Pradesh,Sangram,70
Arunachal Pradesh,Sarli,71
Arunachal Pradesh,Seijosa,72
Arunachal Pradesh,Seppa,73
Arunachal Pradesh,Seva,74
Arunachal Pradesh,Singa,75
Arunachal Pradesh,Siyum,76
Arunachal Pradesh,Sunpura,77
Arunachal Pradesh,Taksiang,78
Arunachal Pradesh,Tali,79
Arunachal Pradesh,Taliha,80
Arunachal Pradesh,Tarak-Lengdi,81
Arunachal Pradesh,Tato,82
Arunachal Pradesh,Tezu,83
Arunachal Pradesh,Thingbu,84
Arunachal Pradesh,Thrizino,85
Arunachal Pradesh,Tikhak Rima Putok,86
Arunachal Pradesh,Tirbin,87
Arunachal Pradesh,Tuting,88
Arunachal Pradesh,Vijoynagar,89
Arunachal Pradesh,Wakka,90
Arunachal Pradesh,Wakro,91
Arunachal Pradesh,Walong,92
Arunachal Pradesh,Yachuli,93
Arunachal Pradesh,Yingkiong,94
Arunachal Pradesh,Yomcha,95
Arunachal Pradesh,Ziro,96
Assam,Agomani,97
Assam,Algapur,98
Assam,Amguri,99
Assam,Badarpur,100
Assam,Baghmara,1
Assam,Bajali,2
Assam,Balijana,3
Assam,Balipara,4
Assam,Banaskandi,5
Assam,Barbaruah,6
Assam,Barbhag,7
Assam,Barchala,8
Assam,Barhampur,9
Assam,Barkhala,10
Assam,Barkhetri,11
Assam,Barpeta,12
Assam,Batabraba (Part),13
Assam,Batadraba,14
Assam,Bechimari,15
Assam,Behali,16
Assam,Bezera,17
Assam,Bhabanipur,18
Assam,Bhurbandha,19
Assam,Bihaguri,20
Assam,Bihdiya Jajikona,21
Assam,Bihpuria,22
Assam,Bilasipara,23
Assam,Binakandi,24
Assam,Binnakandi,25
Assam,Birsing Jarua,26
Assam,Biswanath,27
Assam,Boginadi,28
Assam,Boitamari,29
Assam,Boko,30
Assam,Bongaon,31
Assam,Borbhag,32
Assam,Bordoloni,33
Assam,Borjalenga,34
Assam,Chaiduar,35
Assam,Chakchaka,36
Assam,Chamaria,37
Assam,Chandrapur,38
Assam,Chapor Shalkocha,39
Assam,Chatia,40
Assam,Chayani Barduar,41
Assam,Chaygaon,42
Assam,Chenga,43
Assam,Dakhin  Salmara,44
Assam,Dalgaon Sialmari,45
Assam,Dangtol,46
Assam,Debitola,47
Assam,Demow,48
Assam,Dhakhuakhana,49
Assam,Dhalpukhuri,50
Assam,Dhekiajuli,51
Assam,Dhemaji,52
Assam,Dimoria,53
Assam,Dullavcherra,54
Assam,Dulongghat,55
Assam,Fekamari,56
Assam,Gabharu,57
Assam,Gauripur,58
Assam,Gaurisagar,59
Assam,Ghilamara,60
Assam,Gobardhana,61
Assam,Golaghat Central,62
Assam,Golaghat East,63
Assam,Golaghat North,64
Assam,Golaghat South,65
Assam,Golaghat West,66
Assam,Golokganj,67
Assam,Goma Phulbari,68
Assam,Gomariguri,69
Assam,Goraimari,70
Assam,Guijan,71
Assam,Hailakandi,72
Assam,Hajo,73
Assam,Hapjan,74
Assam,Itakhuli,75
Assam,Jaleshwar,76
Assam,Jamadarhat,77
Assam,Jorhat,78
Assam,Jorhat Central,79
Assam,Jorhat East,80
Assam,Joypur,81
Assam,Jugijan,82
Assam,Juria,83
Assam,Kakodonga,84
Assam,Kakopathar,85
Assam,Kalaigaon,86
Assam,Kalain,87
Assam,Kaliabor,88
Assam,Kaliapani,89
Assam,Kamalpur,90
Assam,Kapili,91
Assam,Kapili Part,92
Assam,Karunabari,93
Assam,Kathiatali,94
Assam,Katigorah,95
Assam,Katlichara,96
Assam,Khagariyan,97
Assam,Kharmuza,98
Assam,Khowang,99
Assam,Krishnai,100
Assam,Kuchdhowa,1
Assam,Laharighat,2
Assam,Lahoal,3
Assam,Lakhimpur,4
Assam,Lakhipur,5
Assam,Lakwa,6
Assam,Lala,7
Assam,Lawkhowa,8
Assam,Lowairpoa,9
Assam,Lumding,10
Assam,Machkhowa,11
Assam,Madhupur,12
Assam,Majuli,13
Assam,Manikpur,14
Assam,Mankachar,15
Assam,Margherita,16
Assam,Matia,17
Assam,Mayang,18
Assam,Moirabari,19
Assam,Moirabari Part,20
Assam,Mondia,21
Assam,Morongi,22
Assam,Murkongselek,23
Assam,Naduar,24
Assam,Narayanpur,25
Assam,Narsingpur,26
Assam,Nayeralga,27
Assam,Nazira,28
Assam,North Karimganj,29
Assam,North West Jorhat,30
Assam,Nowboicha,31
Assam,Pachim Abhaipur,32
Assam,Pachim Kaliabor,33
Assam,Pachim Mangaldai,34
Assam,Pakabetbari,35
Assam,Pakhimaria,36
Assam,Palonghat,37
Assam,Panitola,38
Assam,Paschim Nalbari,39
Assam,Patharkandi,40
Assam,Pub Chaiduar,41
Assam,Pub Nalbari,42
Assam,Pub-Mangaldai,43
Assam,Rajabazar,44
Assam,Ramkrishna Nagar,45
Assam,Rampur,46
Assam,Rangapara,47
Assam,Rangia,48
Assam,Rani,49
Assam,Rani Part,50
Assam,Roha,51
Assam,Rongjuli,52
Assam,Rupahi,53
Assam,Ruposhi,54
Assam,Rupshi,55
Assam,Sadiya,56
Assam,Saikhowa,57
Assam,Sakomatha,58
Assam,Salchapra,59
Assam,Sapekhati,60
Assam,Sarukhetri,61
Assam,Silchar,62
Assam,Sipajhar,63
Assam,Sissiborgaon,64
Assam,Sivasagar,65
Assam,Sonari,66
Assam,South Hailakandi,67
Assam,South Karimganj,68
Assam,Srijangram,69
Assam,Sualkuchi,70
Assam,Tapang,71
Assam,Tapattary,72
Assam,Telahi,73
Assam,Tengakhat,74
Assam,Tihu,75
Assam,Tingkhong,76
Assam,Titabor,77
Assam,Udali,78
Assam,Udharbond,79
Assam,Ujani Majuli,80
Bihar,Adapur,81
Bihar,Adhaura,82
Bihar,Agiaon,83
Bihar,Akbarpur,84
Bihar,Akhorigola,85
Bihar,Alamnagar,86
Bihar,Alauli,87
Bihar,Alinagar,88
Bihar,Amarpur,89
Bihar,Amas,90
Bihar,Amdabad,91
Bihar,Amnour,92
Bihar,Amour,93
Bihar,Andar,94
Bihar,Andhratharhi,95
Bihar,Ara,96
Bihar,Araria,97
Bihar,Areraj,98
Bihar,Ariari,99
Bihar,Arwal,100
Bihar,Asarganj,1
Bihar,Asthawan,2
Bihar,Athamalgola,3
Bihar,Atri,4
Bihar,Aurai,5
Bihar,Aurangabad,6
Bihar,Azamnagar,7
Bihar,Babu barhi,8
Bihar,Bachhwara,9
Bihar,Bagaha-i,10
Bihar,Bagaha-ii,11
Bihar,Bahadurganj,12
Bihar,Bahadurpur,13
Bihar,Baheri,14
Bihar,Baikunthpur,15
Bihar,Bairgania,16
Bihar,Bairia,17
Bihar,Baisa,18
Bihar,Baisi,19
Bihar,Bajpatti,20
Bihar,Bakhri,21
Bihar,Bakhtiarpur,22
Bihar,Balia,23
Bihar,Balrampur,24
Bihar,Bandra,25
Bihar,Baniapur,26
Bihar,Banjariya,27
Bihar,Banka,28
Bihar,Bankatwa,29
Bihar,Bankey bazar,30
Bihar,Banma  itahari,31
Bihar,Banmankhi,32
Bihar,Barachatti,33
Bihar,Barahat,34
Bihar,Barahiya,35
Bihar,Barari,36
Bihar,Barauli,37
Bihar,Barauni,38
Bihar,Barbigha,39
Bihar,Barh,40
Bihar,Barhara,41
Bihar,Barharia,42
Bihar,Barhat,43
Bihar,Bariyarpur,44
Bihar,Barsoi,45
Bihar,Barun,46
Bihar,Basantpur,47
Bihar,Basopatti,48
Bihar,Bathanaha,49
Bihar,Bausi,50
Bihar,Begusarai,51
Bihar,Behea,52
Bihar,Belaganj,53
Bihar,Belchchi,54
Bihar,Beldaur,55
Bihar,Belhar,56
Bihar,Belsand,57
Bihar,Ben,58
Bihar,Benipatti,59
Bihar,Benipur,60
Bihar,Bettiah,61
Bihar,Bhabua,62
Bihar,Bhagwanpur,63
Bihar,Bhagwanpur hat,64
Bihar,Bhargama,65
Bihar,Bhawanipur,66
Bihar,Bhitaha,67
Bihar,Bhorey,68
Bihar,Bibhutpur,69
Bihar,Bidupur,70
Bihar,Bihariganj,71
Bihar,Biharsharif,72
Bihar,Bihpur,73
Bihar,Bihta,74
Bihar,Bijaipur,75
Bihar,Bikram,76
Bihar,Bikramganj,77
Bihar,Bind,78
Bihar,Biraul,79
Bihar,Birpur,80
Bihar,Bisfi,81
Bihar,Bithan,82
Bihar,Bochahan,83
Bihar,Bodhgaya,84
Bihar,Bokhra,85
Bihar,Brahmpur,86
Bihar,Buxar,87
Bihar,Chainpur,88
Bihar,Chakai,89
Bihar,Chakia (pipra),90
Bihar,Chakki,91
Bihar,Chand,92
Bihar,Chandi,93
Bihar,Channan,94
Bihar,Chanpatia,95
Bihar,Charpokhari,96
Bihar,Chausa,97
Bihar,Chautham,98
Bihar,Chehrakala,99
Bihar,Chenari,100
Bihar,Cheria,1
Bihar,Chewara,2
Bihar,Chhapra,3
Bihar,Chhatapur,4
Bihar,Chhorahi,5
Bihar,Chiraiya,6
Bihar,Choraut,7
Bihar,Chougain,8
Bihar,Colgong,9
Bihar,Dagraua,10
Bihar,Dalsinghsarai,11
Bihar,Dandari,12
Bihar,Dandkhora,13
Bihar,Daniyawan,14
Bihar,Darauli,15
Bihar,Daraundha,16
Bihar,Darbhanga,17
Bihar,Dariapur,18
Bihar,Daudnagar,19
Bihar,Dawath,20
Bihar,Dehri,21
Bihar,Deo,22
Bihar,Desri,23
Bihar,Dhaka,24
Bihar,Dhamdaha,25
Bihar,Dhanarua,26
Bihar,Dharhara,27
Bihar,Dhuraiya,28
Bihar,Dighalbank,29
Bihar,Dighwara,30
Bihar,Dinapur,31
Bihar,Dinara,32
Bihar,Dobhi,33
Bihar,Dulhin bazar,34
Bihar,Dumari katsari,35
Bihar,Dumaria,36
Bihar,Dumra,37
Bihar,Dumraon,38
Bihar,Durgawati,39
Bihar,Ekangarsarai,40
Bihar,Ekma,41
Bihar,Falka,42
Bihar,Fatehpur,43
Bihar,Fatuha,44
Bihar,Forbesganj,45
Bihar,Fullidumar,46
Bihar,Gaighat,47
Bihar,Gamhariya,48
Bihar,Garaul,49
Bihar,Garhani,50
Bihar,Garhpura,51
Bihar,Garkha,52
Bihar,Gaunaha,53
Bihar,Gaurabauram,54
Bihar,Gaya town,55
Bihar,Ghanshyampur,56
Bihar,Ghat kusumbha,57
Bihar,Ghelarh,58
Bihar,Ghoghardiha,59
Bihar,Ghorasahan,60
Bihar,Ghoshi,61
Bihar,Ghoswari,62
Bihar,Gidhor,63
Bihar,Giriak,64
Bihar,Gobindpur,65
Bihar,Gogri,66
Bihar,Goh,67
Bihar,Gopalganj,68
Bihar,Gopalpur,69
Bihar,Goradih,70
Bihar,Goriakothi,71
Bihar,Guraru,72
Bihar,Gurua,73
Bihar,Guthani,74
Bihar,Gwalpara,75
Bihar,Hajipur,76
Bihar,Halsi,77
Bihar,Hanuman nagar,78
Bihar,Harlakhi,79
Bihar,Harnaut,80
Bihar,Harsidhi,81
Bihar,Hasan pura,82
Bihar,Hasanganj,83
Bihar,Hasanpur,84
Bihar,Haspura,85
Bihar,Hathua,86
Bihar,Hayaghat,87
Bihar,Hilsa,88
Bihar,Hisua,89
Bihar,Hulasganj,90
Bihar,Hussainganj,91
Bihar,Imamganj,92
Bihar,Islamnagar aliganj,93
Bihar,Islampur,94
Bihar,Ismailpur,95
Bihar,Isuapur,96
Bihar,Itarhi,97
Bihar,Jagdishpur,98
Bihar,Jainagar,99
Bihar,Jalalgarh,100
Bihar,Jalalpur,1
Bihar,Jale,2
Bihar,Jamalpur,3
Bihar,Jamui,4
Bihar,Jandaha,5
Bihar,Jehanabad,6
Bihar,Jhajha,7
Bihar,Jhanjharpur,8
Bihar,Jogapatti,9
Bihar,Jokihat,10
Bihar,Kadwa,11
Bihar,Kahara,12
Bihar,Kako,13
Bihar,Kaler,14
Bihar,Kaluahi,15
Bihar,Kalyanpur,16
Bihar,Kanti,17
Bihar,Kapri,18
Bihar,Karai parsurai,19
Bihar,Karakat,20
Bihar,Kargahar,21
Bihar,Kasba,22
Bihar,Kashichak,23
Bihar,Kataiya,24
Bihar,Katihar,25
Bihar,Katoria,26
Bihar,Katra,27
Bihar,Katrisarai,28
Bihar,Kawakole,29
Bihar,Keotirunway,30
Bihar,Kesaria,31
Bihar,Kesath,32
Bihar,Khagaria,33
Bihar,Khaira,34
Bihar,Khajauli,35
Bihar,Khanpur,36
Bihar,Kharagpur,37
Bihar,Kharik,38
Bihar,Khizarsarai,39
Bihar,Khudabandpur,40
Bihar,Khusrupur,41
Bihar,Kiratpur,42
Bihar,Kishanganj,43
Bihar,Kishanpur,44
Bihar,Kochadhaman,45
Bihar,Kochas,46
Bihar,Koilwar,47
Bihar,Konch,48
Bihar,Korha,49
Bihar,Kotwa,50
Bihar,Krityanand nagar,51
Bihar,Kuchaikote,52
Bihar,Kudra,53
Bihar,Kumarkhand,54
Bihar,Kurhani,55
Bihar,Kursakanta,56
Bihar,Kursela,57
Bihar,Kurtha,58
Bihar,Kusheshwar asthan,59
Bihar,Kusheswar asthan east,60
Bihar,Kutumba,61
Bihar,Ladania,62
Bihar,Lahladpur,63
Bihar,Lakhisarai,64
Bihar,Lakhnaur,65
Bihar,Lakri nabiganj,66
Bihar,Lalganj,67
Bihar,Laukaha (khutauna),68
Bihar,Laukahi,69
Bihar,Lauriya,70
Bihar,Laxmipur,71
Bihar,Madanpur,72
Bihar,Madhepur,73
Bihar,Madhepura,74
Bihar,Madhuban,75
Bihar,Madhubani,76
Bihar,Madhwapur,77
Bihar,Maharajganj,78
Bihar,Mahishi,79
Bihar,Mahnar,80
Bihar,Mahua,81
Bihar,Mainatand,82
Bihar,Mairwa,83
Bihar,Majhaulia,84
Bihar,Majorganj,85
Bihar,Maker,86
Bihar,Makhdumpur,87
Bihar,Maner,88
Bihar,Manigachhi,89
Bihar,Manihari,90
Bihar,Manjha,91
Bihar,Manjhi,92
Bihar,Manpur,93
Bihar,Mansahi,94
Bihar,Mansi,95
Bihar,Mansurchac,96
Bihar,Marauna,97
Bihar,Marhaurah,98
Bihar,Marwan,99
Bihar,Masaurhi,100
Bihar,Mashrakh,1
Bihar,Matihani,2
Bihar,Mehsi,3
Bihar,Mescaur,4
Bihar,Minapur,5
Bihar,Modanganj,6
Bihar,Mohania,7
Bihar,Mohanpur,8
Bihar,Mohiuddinagar,9
Bihar,Mohra,10
Bihar,Mokama,11
Bihar,Motihari,12
Bihar,Motipur,13
Bihar,Munger sadar,14
Bihar,Muraul,15
Bihar,Murliganj,16
Bihar,Mushahari,17
Bihar,Nabinagar,18
Bihar,Nagar nausa,19
Bihar,Nagra,20
Bihar,Nanpur,21
Bihar,Naokothi,22
Bihar,Narayanpur,23
Bihar,Nardiganj,24
Bihar,Narhat,25
Bihar,Narkatia (chawradan),26
Bihar,Narkatiaganj,27
Bihar,Narpatganj,28
Bihar,Nasriganj,29
Bihar,Nathnagar,30
Bihar,Naubatpur,31
Bihar,Naugachhia,32
Bihar,Nauhatta,33
Bihar,Nautan,34
Bihar,Nawada,35
Bihar,Nawanagar,36
Bihar,Nawhatta,37
Bihar,Neemchak bathani,38
Bihar,Nirmali,39
Bihar,Nokha,40
Bihar,Noorsarai,41
Bihar,Nuaon,42
Bihar,Obra,43
Bihar,Pachrukhi,44
Bihar,Paharpur,45
Bihar,Pakri barawan,46
Bihar,Pakridayal,47
Bihar,Palasi,48
Bihar,Paliganj,49
Bihar,Panapur,50
Bihar,Panchdeori,51
Bihar,Pandarak,52
Bihar,Pandaul,53
Bihar,Paraiya,54
Bihar,Parbalpur,55
Bihar,Parbatta,56
Bihar,Parihar,57
Bihar,Paroo,58
Bihar,Parsa,59
Bihar,Parsauni,60
Bihar,Patahi,61
Bihar,Patarghat,62
Bihar,Patedhi belsar,63
Bihar,Patepur,64
Bihar,Patna sadar,65
Bihar,Patori,66
Bihar,Phenhara,67
Bihar,Phulparas,68
Bihar,Phulwari,69
Bihar,Phulwariya,70
Bihar,Pipariya,71
Bihar,Pipra,72
Bihar,Pipra kothi,73
Bihar,Piprahi,74
Bihar,Piprasi,75
Bihar,Piro,76
Bihar,Pirpainti,77
Bihar,Pothia,78
Bihar,Pranpur,79
Bihar,Pratapganj,80
Bihar,Punpun,81
Bihar,Pupri,82
Bihar,Purani,83
Bihar,Purnahiya,84
Bihar,Purnia east,85
Bihar,Pusa,86
Bihar,Rafiganj,87
Bihar,Raghopur,88
Bihar,Raghunathpur,89
Bihar,Rahui,90
Bihar,Rajapakar,91
Bihar,Rajauli,92
Bihar,Rajaun,93
Bihar,Rajgir,94
Bihar,Rajnagar,95
Bihar,Rajpur,96
Bihar,Ramgarh,97
Bihar,Ramgarhwa,98
Bihar,Ramnagar,99
Bihar,Rampur,100
Bihar,Rangrachowk,1
Bihar,Raniganj,2
Bihar,Ratni faridpur,3
Bihar,Raxaul,4
Bihar,Revelganj,5
Bihar,Riga,6
Bihar,Roh,7
Bihar,Rohtas,8
Bihar,Rosera,9
Bihar,Runnisaidpur,10
Bihar,Rupouli,11
Bihar,Sabour,12
Bihar,Sahar,13
Bihar,Sahdei buzurg,14
Bihar,Sahebganj,15
Bihar,Sahebpur kamal,16
Bihar,Sakra,17
Bihar,Salkhua,18
Bihar,Samastipur,19
Bihar,Sameli,20
Bihar,Sampatchak,21
Bihar,Sandesh,22
Bihar,Sangrampur,23
Bihar,Sanjhouli,24
Bihar,Saraigarh bhaptiyahi,25
Bihar,Sarairanjan,26
Bihar,Saraiya,27
Bihar,Sarmera,28
Bihar,Sasaram,29
Bihar,Sattar  kattaiya,30
Bihar,Shahkund,31
Bihar,Shahpur,32
Bihar,Shambhuganj,33
Bihar,Shamho akhra kurha,34
Bihar,Shankarpur,35
Bihar,Sheikhopur sarai,36
Bihar,Sheikhpura,37
Bihar,Sheohar,38
Bihar,Sheosagar,39
Bihar,Sherghatty,40
Bihar,Shivaji nagar,41
Bihar,Sidhwaliya,42
Bihar,Sikandra,43
Bihar,Sikta,44
Bihar,Sikty,45
Bihar,Silao,46
Bihar,Simri,47
Bihar,Simri bakhtiarpur,48
Bihar,Singheshwar,49
Bihar,Singhia,50
Bihar,Singhwara,51
Bihar,Sirdala,52
Bihar,Siswan,53
Bihar,Siwan,54
Bihar,Sonbarsa,55
Bihar,Sonbhadra-bansi-surajpur,56
Bihar,Sonepur,57
Bihar,Sonhaula,58
Bihar,Sono,59
Bihar,Sour bazar,60
Bihar,Srinagar,61
Bihar,Sugauli,62
Bihar,Sultanganj,63
Bihar,Supaul,64
Bihar,Suppi,65
Bihar,Surajgarha,66
Bihar,Surajpura,67
Bihar,Sursand,68
Bihar,Tajpur,69
Bihar,Tajpur morwa,70
Bihar,Tankuppa,71
Bihar,Taraiya,72
Bihar,Tarapur,73
Bihar,Tarari,74
Bihar,Tardih,75
Bihar,Tariyani,76
Bihar,Teghra,77
Bihar,Tekari,78
Bihar,Terhagachh,79
Bihar,Tetariya,80
Bihar,Tetiabambar,81
Bihar,Thakrahan,82
Bihar,Thakurganj,83
Bihar,Tharthari,84
Bihar,Thawe,85
Bihar,Tilouthu,86
Bihar,Tribeniganj,87
Bihar,Turkaulia,88
Bihar,Uchkagaon,89
Bihar,Udwantnagar,90
Bihar,Ujiarpur,91
Bihar,Vaishali,92
Bihar,Vidyapati nagar,93
Bihar,Warisaliganj,94
Bihar,Warisnagar,95
Bihar,Wazirganj,96
Bihar,Ziradei,97
Chandigarh,Chandigarh,98
Chhattisgarh,Abhanpur,99
Chhattisgarh,Akaltara,100
Chhattisgarh,Ambagarh,1
Chhattisgarh,Ambikapur,2
Chhattisgarh,Antagarh,3
Chhattisgarh,Arang,4
Chhattisgarh,Bade Rajpur,5
Chhattisgarh,Bagbahra,6
Chhattisgarh,Bagicha,7
Chhattisgarh,Baikunthpur,8
Chhattisgarh,Bakavand,9
Chhattisgarh,Balod,10
Chhattisgarh,Baloda,11
Chhattisgarh,Baloda Bazar,12
Chhattisgarh,Balrampur,13
Chhattisgarh,Baramkela,14
Chhattisgarh,Basna,15
Chhattisgarh,Bastanar,16
Chhattisgarh,Bastar,17
Chhattisgarh,Batouli,18
Chhattisgarh,Bemetara,19
Chhattisgarh,Berla,20
Chhattisgarh,Bhairamgarh,21
Chhattisgarh,Bhaiyathan,22
Chhattisgarh,Bhanupratappur,23
Chhattisgarh,Bharatpur,24
Chhattisgarh,Bhatapara,25
Chhattisgarh,Bhopalpattnam,26
Chhattisgarh,Bijapur,27
Chhattisgarh,Bilaigarh,28
Chhattisgarh,Bilaspur,29
Chhattisgarh,Bilha,30
Chhattisgarh,Bindranavagarh(Gariyaband),31
Chhattisgarh,Bodla,32
Chhattisgarh,Champa,33
Chhattisgarh,Charama,34
Chhattisgarh,Chhindgarh,35
Chhattisgarh,Chhuikhadan,36
Chhattisgarh,Chhura,37
Chhattisgarh,Chhuriya,38
Chhattisgarh,Dabhra,39
Chhattisgarh,Dantewada,40
Chhattisgarh,Darbha,41
Chhattisgarh,Deobhog,42
Chhattisgarh,Dhamdha,43
Chhattisgarh,Dhamtari,44
Chhattisgarh,Dondi,45
Chhattisgarh,Dondi Luhara,46
Chhattisgarh,Dongargaon,47
Chhattisgarh,Dongargarh,48
Chhattisgarh,Duldula,49
Chhattisgarh,Durg,50
Chhattisgarh,Durgkondal,51
Chhattisgarh,Farasgaon,52
Chhattisgarh,Farsabahar,53
Chhattisgarh,Gharghoda,54
Chhattisgarh,Gidam,55
Chhattisgarh,Gunderdehi,56
Chhattisgarh,Gurur,57
Chhattisgarh,Jagdalpur,58
Chhattisgarh,Jaijaipur,59
Chhattisgarh,Janjgir,60
Chhattisgarh,Jashpur,61
Chhattisgarh,Kanker,62
Chhattisgarh,Kansabel,63
Chhattisgarh,Kartala,64
Chhattisgarh,Kasdol,65
Chhattisgarh,Katekalyan,66
Chhattisgarh,Katghora,67
Chhattisgarh,Kawardha,68
Chhattisgarh,Keskal,69
Chhattisgarh,Khadganva,70
Chhattisgarh,Khairagarh,71
Chhattisgarh,Kharsia,72
Chhattisgarh,Kondagaon,73
Chhattisgarh,Konta,74
Chhattisgarh,Korba,75
Chhattisgarh,Kota,76
Chhattisgarh,Kuakonda,77
Chhattisgarh,Kunkuri,78
Chhattisgarh,Kurud,79
Chhattisgarh,Lailunga,80
Chhattisgarh,Lakhanpur,81
Chhattisgarh,Lohandiguda,82
Chhattisgarh,Lormi,83
Chhattisgarh,Lundra,84
Chhattisgarh,Magarlod,85
Chhattisgarh,Mahasamund,86
Chhattisgarh,Mainpat,87
Chhattisgarh,Mainpur,88
Chhattisgarh,Makdi,89
Chhattisgarh,Malkharoda,90
Chhattisgarh,Manendragarh,91
Chhattisgarh,Manora,92
Chhattisgarh,Manpur,93
Chhattisgarh,Marwahi,94
Chhattisgarh,Masturi,95
Chhattisgarh,Mohla,96
Chhattisgarh,Mungeli,97
Chhattisgarh,Nagri,98
Chhattisgarh,Narayanpur,99
Chhattisgarh,Narharpur,100
Chhattisgarh,Nawagarh,1
Chhattisgarh,Orchha,2
Chhattisgarh,Oudgi,3
Chhattisgarh,Pakhanjur,4
Chhattisgarh,Palari,5
Chhattisgarh,Pali,6
Chhattisgarh,Pamgarh,7
Chhattisgarh,Pandariya,8
Chhattisgarh,Patan,9
Chhattisgarh,Pathalgaon,10
Chhattisgarh,Pathariya,11
Chhattisgarh,Pendra,12
Chhattisgarh,Pendra Road Gorella,13
Chhattisgarh,Pithora,14
Chhattisgarh,Poundi-Uproda,15
Chhattisgarh,Pratappur,16
Chhattisgarh,Premnagar,17
Chhattisgarh,Pusour,18
Chhattisgarh,Raigarh,19
Chhattisgarh,Raipur,20
Chhattisgarh,Rajim,21
Chhattisgarh,Rajnandgaon,22
Chhattisgarh,Rajpur,23
Chhattisgarh,Ramanujganj,24
Chhattisgarh,Ramanujnagar,25
Chhattisgarh,Sahaspur Lohara,26
Chhattisgarh,Saja,27
Chhattisgarh,Sakti,28
Chhattisgarh,Samri(Kusmi),29
Chhattisgarh,Saraipali,30
Chhattisgarh,Sarangarh,31
Chhattisgarh,Shankargarh,32
Chhattisgarh,Simga,33
Chhattisgarh,Sitapur,34
Chhattisgarh,Sonhat,35
Chhattisgarh,Sukma,36
Chhattisgarh,Surajpur,37
Chhattisgarh,Takhatpur,38
Chhattisgarh,Tamnar,39
Chhattisgarh,Thanakhamria,40
Chhattisgarh,Tilda,41
Chhattisgarh,Tokapal,42
Chhattisgarh,Udaipur (Dharamjaigarh),43
Chhattisgarh,Udaypur,44
Chhattisgarh,Usur,45
Chhattisgarh,Wadrafnagar,46
Dadar Nagar& Haveli,Silvassa,47
Daman & Diu,Daman,48
Daman & Diu,Diu,49
Delhi,West,50
Goa,Bardez,51
Goa,Bicholim,52
Goa,Canacona,53
Goa,Murmagoa,54
Goa,Pernem,55
Goa,Ponda,56
Goa,Quepem,57
Goa,Salcete,58
Goa,Sanguem,59
Goa,Satari,60
Goa,Tiswadi,61
Gujarat,Abdasa,62
Gujarat,Ahmadabad City,63
Gujarat,Ahwa,64
Gujarat,Amod,65
Gujarat,Amreli,66
Gujarat,Anand,67
Gujarat,Anjar,68
Gujarat,Anklesvar,69
Gujarat,Babra,70
Gujarat,Bansda,71
Gujarat,Bardoli,72
Gujarat,Bayad,73
Gujarat,Bhachau,74
Gujarat,Bhanvad,75
Gujarat,Bharuch,76
Gujarat,Bhavnagar,77
Gujarat,Bhesan,78
Gujarat,Bhiloda,79
Gujarat,Bhuj,80
Gujarat,Borsad,81
Gujarat,Botad,82
Gujarat,Chanasma,83
Gujarat,Chhota Udaipur,84
Gujarat,Chikhali,85
Gujarat,Chorasi,86
Gujarat,Chotila,87
Gujarat,Dabhoi,88
Gujarat,Danta,89
Gujarat,Dasada,90
Gujarat,Daskroi,91
Gujarat,Dediapada,92
Gujarat,Deesa,93
Gujarat,Dehgam,94
Gujarat,Deodar,95
Gujarat,Devgadbaria,96
Gujarat,Dhandhuka,97
Gujarat,Dhanera,98
Gujarat,Dharampur,99
Gujarat,Dhari,100
Gujarat,Dholka,1
Gujarat,Dhoraji,2
Gujarat,Dhrangadhra,3
Gujarat,Dhrol,4
Gujarat,Disputed,5
Gujarat,Dohad,6
Gujarat,Gadhada,7
Gujarat,Gandevi,8
Gujarat,Gandhinagar,9
Gujarat,Gariadhar,10
Gujarat,Ghogha,11
