state_name,subdistrict_name,value
Andhra Pradesh,Patancheru,38
Andhra Pradesh,Pathapatnam,39
Andhra Pradesh,Pattikonda,40
Andhra Pradesh,Payakaraopeta,41
Andhra Pradesh,Peapally,42
Andhra Pradesh,Pebbair,43
Andhra Pradesh,Peda Araveedu,44
Andhra Pradesh,Peda Bayalu,45
Andhra Pradesh,Pedacherlo Palle,46
Andhra Pradesh,Pedagantyada,47
Andhra Pradesh,Pedakakani,48
Andhra Pradesh,Pedakurapadu,49
Andhra Pradesh,Pedana,50
Andhra Pradesh,Pedanandipadu,51
Andhra Pradesh,Pedapadu,52
Andhra Pradesh,Pedaparupudi,53
Andhra Pradesh,Pedapudi,54
Andhra Pradesh,Pedavegi,55
Andhra Pradesh,Pedda Adiserla Palle,56
Andhra Pradesh,Pedda Kadubur,57
Andhra Pradesh,Pedda Thippasamudram,58
Andhra Pradesh,Peddakothapalle,59
Andhra Pradesh,Peddamandadi,60
Andhra Pradesh,Peddamandyam,61
Andhra Pradesh,Peddamudium,62
Andhra Pradesh,Peddapalle,63
Andhra Pradesh,Peddapanjani,64
Andhra Pradesh,Peddapappur,65
Andhra Pradesh,Peddapuram,66
Andhra Pradesh,Peddavadugur,67
Andhra Pradesh,Peddavoora,68
Andhra Pradesh,Peddemul,69
Andhra Pradesh,Pegadapalle,70
Andhra Pradesh,Pellakur,71
Andhra Pradesh,Penagalur,72
Andhra Pradesh,Penamaluru,73
Andhra Pradesh,Pendlimarri,74
Andhra Pradesh,Pendurthi,75
Andhra Pradesh,Penpahad,76
Andhra Pradesh,Pentapadu,77
Andhra Pradesh,Penuballi,78
Andhra Pradesh,Penuganchiprolu,79
Andhra Pradesh,Penugonda,80
Andhra Pradesh,Penukonda,81
Andhra Pradesh,Penumantra,82
Andhra Pradesh,Penumuru,83
Andhra Pradesh,Peravali,84
Andhra Pradesh,Phirangipuram,85
Andhra Pradesh,Pichatur,86
Andhra Pradesh,Piduguralla,87
Andhra Pradesh,Pileru,88
Andhra Pradesh,Pinapaka,89
Andhra Pradesh,Pithapuram,90
Andhra Pradesh,Pitlam,91
Andhra Pradesh,Pittalavanipalem,92
Andhra Pradesh,Pochampalle,93
Andhra Pradesh,Podalakur,94
Andhra Pradesh,Podili,95
Andhra Pradesh,Poduru,96
Andhra Pradesh,Polaki,97
Andhra Pradesh,Polavaram,98
Andhra Pradesh,Ponduru,99
Andhra Pradesh,Ponnaluru,100
Andhra Pradesh,Ponnur,1
Andhra Pradesh,Porumamilla,2
Andhra Pradesh,Prathipadu,3
Andhra Pradesh,Proddatur,4
Andhra Pradesh,Pudur,5
Andhra Pradesh,Pulicherla,6
Andhra Pradesh,Pulivendla,7
Andhra Pradesh,Pulkal,8
Andhra Pradesh,Pullalacheruvu,9
Andhra Pradesh,Pullampeta,10
Andhra Pradesh,Punganur,11
Andhra Pradesh,Pusapatirega,12
Andhra Pradesh,Puthalapattu,13
Andhra Pradesh,Putlur,14
Andhra Pradesh,Puttaparthi,15
Andhra Pradesh,Puttur,16
Andhra Pradesh,Qutubullapur,17
Andhra Pradesh,Racherla,18
Andhra Pradesh,Raghunathpalle,19
Andhra Pradesh,Raikal,20
Andhra Pradesh,Raikode,21
Andhra Pradesh,Raiparthy,22
Andhra Pradesh,Rajahmundry (urban),23
Andhra Pradesh,Rajahmundry Rural,24
Andhra Pradesh,Rajam,25
Andhra Pradesh,Rajampet,26
Andhra Pradesh,Rajanagaram,27
Andhra Pradesh,Rajapet,28
Andhra Pradesh,Rajavommangi,29
Andhra Pradesh,Rajendranagar,30
Andhra Pradesh,Rajupalem,31
Andhra Pradesh,Ramabhadrapuram,32
Andhra Pradesh,Ramachandrapuram,33
Andhra Pradesh,Ramadugu,34
Andhra Pradesh,Ramagiri,35
Andhra Pradesh,Ramagundam,36
Andhra Pradesh,Ramakuppam,37
Andhra Pradesh,Ramannapeta,38
Andhra Pradesh,Ramapuram,39
Andhra Pradesh,Ramasamudram,40
Andhra Pradesh,Ramayampet,41
Andhra Pradesh,Rambilli,42
Andhra Pradesh,Rampachodavaram,43
Andhra Pradesh,Ranastalam,44
Andhra Pradesh,Rangampeta,45
Andhra Pradesh,Ranjal,46
Andhra Pradesh,Raptadu,47
Andhra Pradesh,Rapur,48
Andhra Pradesh,Ravikamatham,49
Andhra Pradesh,Ravulapalem,50
Andhra Pradesh,Rayachoti,51
Andhra Pradesh,Rayadurg,52
Andhra Pradesh,Rayavaram,53
Andhra Pradesh,Razole,54
Andhra Pradesh,Rebbana,55
Andhra Pradesh,Reddigudem,56
Andhra Pradesh,Regidi Amadalavalasa,57
Andhra Pradesh,Regode,58
Andhra Pradesh,Regonda,59
Andhra Pradesh,Renigunta,60
Andhra Pradesh,Rentachintala,61
Andhra Pradesh,Repalle,62
Andhra Pradesh,Roddam,63
Andhra Pradesh,Rolla,64
Andhra Pradesh,Rolugunta,65
Andhra Pradesh,Rompicherla,66
Andhra Pradesh,Rowthulapudi,67
Andhra Pradesh,Rudravaram,68
Andhra Pradesh,S.mydukur,69
Andhra Pradesh,S.rayavaram,70
Andhra Pradesh,Sabbavaram,71
Andhra Pradesh,Sadasivanagar,72
Andhra Pradesh,Sadasivpet,73
Andhra Pradesh,Saidabad,74
Andhra Pradesh,Saidapur,75
Andhra Pradesh,Sakhinetipalle,76
Andhra Pradesh,Sali Gouraram,77
Andhra Pradesh,Salur,78
Andhra Pradesh,Samalkota,79
Andhra Pradesh,Sambepalle,80
Andhra Pradesh,Sangam,81
Andhra Pradesh,Sangareddy,82
Andhra Pradesh,Sanjamala,83
Andhra Pradesh,Sankhavaram,84
Andhra Pradesh,Santhabommali,85
Andhra Pradesh,Santhakaviti,86
Andhra Pradesh,Santhamaguluru,87
Andhra Pradesh,Santhanuthala Padu,88
Andhra Pradesh,Santhipuram,89
Andhra Pradesh,Sarangapur,90
Andhra Pradesh,Saravakota,91
Andhra Pradesh,Saroornagar,92
Andhra Pradesh,Sarubujjili,93
Andhra Pradesh,Sathupalle,94
Andhra Pradesh,Sattenapalle,95
Andhra Pradesh,Satyavedu,96
Andhra Pradesh,Savalyapuram H/o Kanamarlapudi,97
Andhra Pradesh,Secunderabad,98
Andhra Pradesh,Seethampeta,99
Andhra Pradesh,Seethanagaram,100
Andhra Pradesh,Seetharamapuram,1
Andhra Pradesh,Serilingampally,2
Andhra Pradesh,Settur,3
Andhra Pradesh,Shabad,4
Andhra Pradesh,Shaikpet,5
Andhra Pradesh,Shamirpet,6
Andhra Pradesh,Shamshabad,7
Andhra Pradesh,Shankarampet (a),8
Andhra Pradesh,Shankarampet (r),9
Andhra Pradesh,Shankarapatnam,10
Andhra Pradesh,Shankarpalle,11
Andhra Pradesh,Shayampet,12
Andhra Pradesh,Shivampet,13
Andhra Pradesh,Siddipet,14
Andhra Pradesh,Sidhout,15
Andhra Pradesh,Simhadripuram,16
Andhra Pradesh,Singanamala,17
Andhra Pradesh,Singarayakonda,18
Andhra Pradesh,Singareni,19
Andhra Pradesh,Sircilla,20
Andhra Pradesh,Sirkonda,21
Andhra Pradesh,Sirpur,22
Andhra Pradesh,Sirpur (t),23
Andhra Pradesh,Sirvel,24
Andhra Pradesh,Sodam,25
Andhra Pradesh,Somala,26
Andhra Pradesh,Somandepalle,27
Andhra Pradesh,Sompeta,28
Andhra Pradesh,Sri Avadhutha Kasinayana,29
Andhra Pradesh,Srikakulam,30
Andhra Pradesh,Srikalahasti,31
Andhra Pradesh,Srirampur,32
Andhra Pradesh,Srirangarajapuram,33
Andhra Pradesh,Srisailam,34
Andhra Pradesh,Srungavarapukota,35
Andhra Pradesh,Sullurpeta,36
Andhra Pradesh,Sultanabad,37
Andhra Pradesh,Suryapet,38
Andhra Pradesh,Sydapuram,39
Andhra Pradesh,T Sundupalle,40
Andhra Pradesh,T.narasapuram,41
Andhra Pradesh,Tada,42
Andhra Pradesh,Tadepalle,43
Andhra Pradesh,Tadepalligudem,44
Andhra Pradesh,Tadikonda,45
Andhra Pradesh,Tadimarri,46
Andhra Pradesh,Tadoor,47
Andhra Pradesh,Tadpatri,48
Andhra Pradesh,Tadvai,49
Andhra Pradesh,Tadwai,50
Andhra Pradesh,Talakondapalle,51
Andhra Pradesh,Talamadugu,52
Andhra Pradesh,Tallada,53
Andhra Pradesh,Tallapudi,54
Andhra Pradesh,Talupula,55
Andhra Pradesh,Tamsi,56
Andhra Pradesh,Tanakal,57
Andhra Pradesh,Tandur,58
Andhra Pradesh,Tangutur,59
Andhra Pradesh,Tanoor,60
Andhra Pradesh,Tanuku,61
Andhra Pradesh,Tarlupadu,62
Andhra Pradesh,Tekkali,63
Andhra Pradesh,Tekmal,64
Andhra Pradesh,Tekulapalle,65
Andhra Pradesh,Telkapalle,66
Andhra Pradesh,Tenali,67
Andhra Pradesh,Thallarevu,68
Andhra Pradesh,Thallur,69
Andhra Pradesh,Thamballapalle,70
Andhra Pradesh,Thavanampalle,71
Andhra Pradesh,Therlam,72
Andhra Pradesh,Thimmajipet,73
Andhra Pradesh,Thipparthi,74
Andhra Pradesh,Thirumalayapalem,75
Andhra Pradesh,Thirumalgiri,76
Andhra Pradesh,Thoguta,77
Andhra Pradesh,Thondangi,78
Andhra Pradesh,Thondur,79
Andhra Pradesh,Thorrur,80
Andhra Pradesh,Thotapalligudur,81
Andhra Pradesh,Thotlavalluru,82
Andhra Pradesh,Thottambedu,83
Andhra Pradesh,Thripuraram,84
Andhra Pradesh,Thullur,85
Andhra Pradesh,Thungathurthi,86
Andhra Pradesh,Timmapur (lmd Colony),87
Andhra Pradesh,Tirumalagiri,88
Andhra Pradesh,Tirupati (rural),89
Andhra Pradesh,Tirupati (urban),90
Andhra Pradesh,Tiruvuru,91
Andhra Pradesh,Tiryani,92
Andhra Pradesh,Tripuranthakam,93
Andhra Pradesh,Tsundur,94
Andhra Pradesh,Tuggali,95
Andhra Pradesh,Tuni,96
Andhra Pradesh,Tupran,97
Andhra Pradesh,Udayagiri,98
Andhra Pradesh,Ulavapadu,99
Andhra Pradesh,Undi,100
Andhra Pradesh,Undrajavaram,1
Andhra Pradesh,Unguturu,2
Andhra Pradesh,Uppal,3
Andhra Pradesh,Uppalaguptam,4
Andhra Pradesh,Uppununthala,5
Andhra Pradesh,Uravakonda,6
Andhra Pradesh,Utkoor,7
Andhra Pradesh,Utnoor,8
Andhra Pradesh,Uyyalawada,9
Andhra Pradesh,Vadamalapeta,10
Andhra Pradesh,Vajrakarur,11
Andhra Pradesh,Vajrapukothuru,12
Andhra Pradesh,Vakadu,13
Andhra Pradesh,Valigonda,14
Andhra Pradesh,Vallur,15
Andhra Pradesh,Valmikipuram,16
Andhra Pradesh,Vangara,17
Andhra Pradesh,Vangoor,18
Andhra Pradesh,Varadaiahpalem,19
Andhra Pradesh,Vararamachandrapuram,20
Andhra Pradesh,Varikuntapadu,21
Andhra Pradesh,Varni,22
Andhra Pradesh,Vatsavai,23
Andhra Pradesh,Vatticherukuru,24
Andhra Pradesh,Vedurukuppam,25
Andhra Pradesh,Veenavanka,26
Andhra Pradesh,Veepangandla,27
Andhra Pradesh,Veeraballe,28
Andhra Pradesh,Veeraghattam,29
Andhra Pradesh,Veerapunayunipalle,30
Andhra Pradesh,Veeravasaram,31
Andhra Pradesh,Veerullapadu,32
Andhra Pradesh,Velairpadu,33
Andhra Pradesh,Veldanda,34
Andhra Pradesh,Veldurthi,35
Andhra Pradesh,Velgatoor,36
Andhra Pradesh,Velgode,37
Andhra Pradesh,Veligandla,38
Andhra Pradesh,Velpur,39
Andhra Pradesh,Vemanpalle,40
Andhra Pradesh,Vempalle,41
Andhra Pradesh,Vemsoor,42
Andhra Pradesh,Vemula,43
Andhra Pradesh,Vemulapalle,44
Andhra Pradesh,Vemulawada,45
Andhra Pradesh,Vemuru,46
Andhra Pradesh,Venkatachalam,47
Andhra Pradesh,Venkatagiri,48
Andhra Pradesh,Venkatagirikota,49
Andhra Pradesh,Venkatapur,50
Andhra Pradesh,Venkatapuram,51
Andhra Pradesh,Vepada,52
Andhra Pradesh,Vetapalem,53
Andhra Pradesh,Vicarabad,54
Andhra Pradesh,Vidapanakal,55
Andhra Pradesh,Vidavalur,56
Andhra Pradesh,Vijayapuram,57
Andhra Pradesh,Vijayawada (rural),58
Andhra Pradesh,Vijayawada (urban),59
Andhra Pradesh,Vinjamur,60
Andhra Pradesh,Vinukonda,61
Andhra Pradesh,Visakhapatnam (rural),62
Andhra Pradesh,Visakhapatnam (urban),63
Andhra Pradesh,Vissannapet,64
Andhra Pradesh,Vizianagaram,65
Andhra Pradesh,Voletivaripalem,66
Andhra Pradesh,Vontimitta,67
Andhra Pradesh,Vuyyuru,68
Andhra Pradesh,Waddepalle,69
Andhra Pradesh,Wanaparthy,70
Andhra Pradesh,Wankdi,71
Andhra Pradesh,Warangal,72
Andhra Pradesh,Wardhannapet,73
Andhra Pradesh,Wargal,74
Andhra Pradesh,Wazeed,75
Andhra Pradesh,Wyra,76
Andhra Pradesh,Y. Ramavaram,77
Andhra Pradesh,Yacharam,78
Andhra Pradesh,Yadagirigutta,79
Andhra Pradesh,Yadamarri,80
Andhra Pradesh,Yadiki,81
Andhra Pradesh,Yeddana Pudi,82
Andhra Pradesh,Yedpalle,83
Andhra Pradesh,Yelal,84
Andhra Pradesh,Yelamanchili,85
Andhra Pradesh,Yeldurthy,86
Andhra Pradesh,Yeleswaram,87
Andhra Pradesh,Yellandu,88
Andhra Pradesh,Yellanur,89
Andhra Pradesh,Yellareddipet,90
Andhra Pradesh,Yellareddy,91
Andhra Pradesh,Yemmiganur,92
Andhra Pradesh,Yerpedu,93
Andhra Pradesh,Yerragondapalem,94
Andhra Pradesh,Yerraguntla,95
Andhra Pradesh,Yerravaripalem,96
Andhra Pradesh,Yerrupalem,97
Andhra Pradesh,Zaffergadh,98
Andhra Pradesh,Zahirabad,99
Andhra Pradesh,Zarugumilli,100
Arunachal Pradesh,Aalo,1
Arunachal Pradesh,Anelih,2
Arunachal Pradesh,Anini,3
Arunachal Pradesh,Bagra,4
Arunachal Pradesh,Balemu,5
Arunachal Pradesh,Balijan,6
Arunachal Pradesh,Bameng,7
Arunachal Pradesh,Banderdawa,8
Arunachal Pradesh,Baririjo,9
Arunachal Pradesh,Basar,10
Arunachal Pradesh,Bhalukpong,11
Arunachal Pradesh,Bilat,12
Arunachal Pradesh,Boleng,13
Arunachal Pradesh,Bomdila,14
Arunachal Pradesh,Bongkhar,15
Arunachal Pradesh,Bordumsa,16
Arunachal Pradesh,Chaglagam,17
Arunachal Pradesh,Chambang,18
Arunachal Pradesh,Changlang,19
Arunachal Pradesh,Chayangtajo,20
Arunachal Pradesh,Chetam (peer Yapu),21
Arunachal Pradesh,Chongkham,22
Arunachal Pradesh,Dadam,23
Arunachal Pradesh,Dambuk,24
Arunachal Pradesh,Damin,25
Arunachal Pradesh,Daporijo,26
Arunachal Pradesh,Darak,27
Arunachal Pradesh,Daring,28
Arunachal Pradesh,Desali,29
Arunachal Pradesh,Dirang,30
Arunachal Pradesh,Dissing-passo,31
Arunachal Pradesh,Diyun,32
Arunachal Pradesh,Doimukh,33
Arunachal Pradesh,Dollungmukh,34
Arunachal Pradesh,Dudunghar,35
Arunachal Pradesh,Dumporijo,36
Arunachal Pradesh,Etalin,37
Arunachal Pradesh,Gangte,38
Arunachal Pradesh,Geku,39
Arunachal Pradesh,Gelling,40
Arunachal Pradesh,Gensi,41
Arunachal Pradesh,Giba,42
Arunachal Pradesh,Gite-ripa,43
Arunachal Pradesh,Goiliang,44
Arunachal Pradesh,Gumto,45
Arunachal Pradesh,Gussar,46
Arunachal Pradesh,Gyawe Purang,47
Arunachal Pradesh,Hawai,48
Arunachal Pradesh,Hayuliang,49
Arunachal Pradesh,Hunli,50
Arunachal Pradesh,Itanagar,51
Arunachal Pradesh,Jairampur,52
Arunachal Pradesh,Jamiri,53
Arunachal Pradesh,Jang,54
Arunachal Pradesh,Jengging,55
Arunachal Pradesh,Jomlo Mobuk,56
Arunachal Pradesh,Kakoi,57
Arunachal Pradesh,Kalaktang,58
Arunachal Pradesh,Kamba,59
Arunachal Pradesh,Kamengbari-doimara,60
Arunachal Pradesh,Kamporijo,61
Arunachal Pradesh,Kangku,62
Arunachal Pradesh,Kanubari,63
Arunachal Pradesh,Katan,64
Arunachal Pradesh,Kaying,65
Arunachal Pradesh,Kebang,66
Arunachal Pradesh,Kharsang,67
Arunachal Pradesh,Khenewa,68
Arunachal Pradesh,Khimiyong,69
Arunachal Pradesh,Khonsa,70
Arunachal Pradesh,Kibithoo,71
Arunachal Pradesh,Kimin,72
Arunachal Pradesh,Kitpi Circle,73
Arunachal Pradesh,Koloriang,74
Arunachal Pradesh,Kora,75
Arunachal Pradesh,Koronu,76
Arunachal Pradesh,Koyu,77
Arunachal Pradesh,Kronli (arzoo Circle),78
Arunachal Pradesh,Lada,79
Arunachal Pradesh,Laju,80
Arunachal Pradesh,Lathao,81
Arunachal Pradesh,Lawnu,82
Arunachal Pradesh,Lekang (mahadevpur),83
Arunachal Pradesh,Leporiang,84
Arunachal Pradesh,Lhou,85
Arunachal Pradesh,Likabali,86
Arunachal Pradesh,Limeking,87
Arunachal Pradesh,Liromoba,88
Arunachal Pradesh,Longding,89
Arunachal Pradesh,Longding Koling (pipsorang),90
Arunachal Pradesh,Lumla,91
Arunachal Pradesh,Lyngok-longtoi,92
Arunachal Pradesh,Manchal,93
Arunachal Pradesh,Manmao,94
Arunachal Pradesh,Mariyang,95
Arunachal Pradesh,Maro,96
Arunachal Pradesh,Mebo,97
Arunachal Pradesh,Mechuka,98
Arunachal Pradesh,Mengio,99
Arunachal Pradesh,Metengliang,100
Arunachal Pradesh,Miao,1
Arunachal Pradesh,Migging,2
Arunachal Pradesh,Mipi,3
Arunachal Pradesh,Monigong,4
Arunachal Pradesh,Mopom ( Adipasi ),5
Arunachal Pradesh,Mukto Circle,6
Arunachal Pradesh,Nacho,7
Arunachal Pradesh,Nafra,8
Arunachal Pradesh,Naharlagun,9
Arunachal Pradesh,Nampong,10
Arunachal Pradesh,Namsai,11
Arunachal Pradesh,Namsang,12
Arunachal Pradesh,Namsing,13
Arunachal Pradesh,Namtok,14
Arunachal Pradesh,Nari,15
Arunachal Pradesh,New Seren,16
Arunachal Pradesh,Nyapin,17
Arunachal Pradesh,Old Ziro,18
Arunachal Pradesh,Pakke-kessang,19
Arunachal Pradesh,Palin,20
Arunachal Pradesh,Palling,21
Arunachal Pradesh,Pangchao,22
Arunachal Pradesh,Pangin,23
Arunachal Pradesh,Parang,24
Arunachal Pradesh,Parsi-parlo,25
Arunachal Pradesh,Pasighat,26
Arunachal Pradesh,Payeng,27
Arunachal Pradesh,Payum,28
Arunachal Pradesh,Phassang,29
Arunachal Pradesh,Pidi,30
Arunachal Pradesh,Pipu-dipu,31
Arunachal Pradesh,Pistana,32
Arunachal Pradesh,Piyong,33
Arunachal Pradesh,Pizirang(veo),34
Arunachal Pradesh,Puchi Geko,35
Arunachal Pradesh,Pumao,36
Arunachal Pradesh,Raga,37
Arunachal Pradesh,Rebo-perging,38
Arunachal Pradesh,Renuk,39
Arunachal Pradesh,Richukrong,40
Arunachal Pradesh,Riga,41
Arunachal Pradesh,Roing,42
Arunachal Pradesh,Ruksin,43
Arunachal Pradesh,Rumgong,44
Arunachal Pradesh,Rupa,45
Arunachal Pradesh,Sagalee,46
Arunachal Pradesh,Sangdupota (besar Nello),47
Arunachal Pradesh,Sangram,48
Arunachal Pradesh,Sarli,49
Arunachal Pradesh,Sawa,50
Arunachal Pradesh,Seijosa,51
Arunachal Pradesh,Seppa,52
Arunachal Pradesh,Shergaon,53
Arunachal Pradesh,Sibe,54
Arunachal Pradesh,Sille-oyan,55
Arunachal Pradesh,Singa,56
Arunachal Pradesh,Singchung,57
Arunachal Pradesh,Siyum,58
Arunachal Pradesh,Soha,59
Arunachal Pradesh,Sunpura,60
Arunachal Pradesh,Taksing,61
Arunachal Pradesh,Tali,62
Arunachal Pradesh,Taliha,63
Arunachal Pradesh,Tarak-lengdi,64
Arunachal Pradesh,Taraso,65
Arunachal Pradesh,Tato,66
Arunachal Pradesh,Tawang Circle,67
Arunachal Pradesh,Tezu,68
Arunachal Pradesh,Thembang,69
Arunachal Pradesh,Thingbu,70
Arunachal Pradesh,Thrizino,71
Arunachal Pradesh,Tikhak Rima Putok,72
Arunachal Pradesh,Tinali ( Paglam ),73
Arunachal Pradesh,Tirbin,74
Arunachal Pradesh,Toru,75
Arunachal Pradesh,Tuting,76
Arunachal Pradesh,Vijoynagar,77
Arunachal Pradesh,Wakka,78
Arunachal Pradesh,Wakro,79
Arunachal Pradesh,Walong,80
Arunachal Pradesh,Yachuli,81
Arunachal Pradesh,Yangte,82
Arunachal Pradesh,Yatdam,83
Arunachal Pradesh,Yazali,84
Arunachal Pradesh,Yingkiong,85
Arunachal Pradesh,Yomcha,86
Arunachal Pradesh,Zemithang,87
Arunachal Pradesh,Ziro (sadar),88
Assam,Agamoni,89
Assam,Algapur,90
Assam,Amguri,91
Assam,Azara,92
Assam,Badarpur,93
Assam,Baganpara (pt),94
Assam,Baghbor,95
Assam,Bagribari (pt),96
Assam,Bajali (pt),97
Assam,Balijana,98
Assam,Banekuchi,99
Assam,Barama (pt),100
Assam,Barbhag,1
Assam,Barkhetri,2
Assam,Barnagar (pt),3
Assam,Barpeta,4
Assam,Baska,5
Assam,Bengtol,6
Assam,Bhowraguri,7
Assam,Bhuragaon,8
Assam,Bihpuria,9
Assam,Bijni (pt),10
Assam,Bilasipara (pt),11
Assam,Biswanath,12
Assam,Boitamari,13
Assam,Bokakhat,14
Assam,Boko,15
Assam,Bongaigaon (pt),16
Assam,Chabua,17
Assam,Chamaria,18
Assam,Chandrapur,19
Assam,Chapar (pt),20
Assam,Chariduar,21
Assam,Chenga,22
Assam,Chhaygaon,23
Assam,Dalgaon (pt),24
Assam,Dergaon,25
Assam,Dhakuakhana (pt),26
Assam,Dhekiajuli (pt),27
Assam,Dhemaji,28
Assam,Dhing,29
Assam,Dhubri (pt),30
Assam,Dibrugarh East,31
Assam,Dibrugarh West,32
Assam,Dimow,33
Assam,Diphu,34
Assam,Dispur,35
Assam,Doboka,36
Assam,Donka,37
Assam,Doom Dooma,38
Assam,Dotoma,39
Assam,Dudhnai,40
Assam,Ghograpar (pt),41
Assam,Gogamukh,42
Assam,Gohpur,43
Assam,Golaghat,44
Assam,Golokganj (pt),45
Assam,Goreswar (pt),46
Assam,Goroimari,47
Assam,Gossaigaon (pt),48
Assam,Guwahati,49
Assam,Haflong,50
Assam,Hailakandi,51
Assam,Hajo,52
Assam,Harisinga,53
Assam,Helem,54
Assam,Hojai,55
Assam,Jalah (pt),56
Assam,Jonai,57
Assam,Jorhat East,58
Assam,Jorhat West,59
Assam,Kadam,60
Assam,Kalaigaon (pt),61
Assam,Kalgachia,62
Assam,Kaliabor,63
Assam,Kamalpur,64
Assam,Kampur,65
Assam,Karimganj,66
Assam,Katigora,67
Assam,Katlichara,68
Assam,Khoirabari (pt),69
Assam,Khumtai,70
Assam,Kokrajhar (pt),71
Assam,Koya,72
Assam,Laharighat,73
Assam,Lakhipur,74
Assam,Lala,75
Assam,Lanka,76
Assam,Mahmora,77
Assam,Mahur,78
Assam,Maibong,79
Assam,Majuli,80
Assam,Mangaldoi (pt),81
Assam,Mankachar,82
Assam,Margherita,83
Assam,Mariani,84
Assam,Marigaon,85
Assam,Matia,86
Assam,Mayong,87
Assam,Mazbat,88
Assam,Mikirbheta,89
Assam,Moran,90
Assam,Morangi,91
Assam,Na-duar,92
Assam,Nagaon,93
Assam,Nagarbera,94
Assam,Naharkatiya,95
Assam,Nalbari,96
Assam,Naobaicha,97
Assam,Narayanpur,98
Assam,Nazira,99
Assam,Nilambazar,100
Assam,North Guwahati (pt),1
Assam,North Lakhimpur,2
Assam,Pachim Nalbari,3
Assam,Palasbari,4
Assam,Patharkandi,5
Assam,Pathorighat (pt),6
Assam,Phuloni,7
Assam,Raha,8
Assam,Ramkrishna Nagar,9
Assam,Rangia (pt),10
Assam,Rangjuli,11
Assam,Rupahi,12
Assam,Sadiya,13
Assam,Samaguri,14
Assam,Sarthebari,15
Assam,Sarupathar,16
Assam,Sarupeta (pt),17
Assam,Sibsagar,18
Assam,Sidli (pt),19
Assam,Silchar,20
Assam,Silonijan,21
Assam,Sipajhar,22
Assam,Sissibargaon,23
Assam,Sonai,24
Assam,Sonapur,25
Assam,Sonari,26
Assam,South Salmara,27
Assam,Srijangram,28
Assam,Subansiri (pt),29
Assam,Tamulpur,30
Assam,Tengakhat,31
Assam,Teok,32
Assam,Tezpur,33
Assam,Tihu (pt),34
Assam,Tingkhong,35
Assam,Tinsukia,36
Assam,Titabor,37
Assam,Udalguri,38
Assam,Udarbond,39
Assam,Umrangso,40
Bihar,Adapur,41
Bihar,Adhaura,42
Bihar,Agiaon,43
Bihar,Akbarpur,44
Bihar,Akorhi Gola,45
Bihar,Alamnagar,46
Bihar,Alauli,47
Bihar,Alinagar,48
Bihar,Amarpur,49
Bihar,Amas,50
Bihar,Amdabad,51
Bihar,Amnour,52
Bihar,Amour,53
Bihar,Andar,54
Bihar,Andhratharhi,55
Bihar,Araria,56
Bihar,Areraj,57
Bihar,Ariari,58
Bihar,Arrah,59
Bihar,Arwal,60
Bihar,Asarganj,61
Bihar,Asthawan,62
Bihar,Athmalgola,63
Bihar,Atri,64
Bihar,Aurai,65
Bihar,Aurangabad,66
Bihar,Azamnagar,67
Bihar,Babubarhi,68
Bihar,Bachhwara,69
Bihar,Bagaha,70
Bihar,Bahadurganj,71
Bihar,Bahadurpur,72
Bihar,Baheri,73
Bihar,Baikunthpur,74
Bihar,Bairgania,75
Bihar,Bairia,76
Bihar,Baisa,77
Bihar,Baisi,78
Bihar,Bajpatti,79
Bihar,Bakhri,80
Bihar,Bakhtiarpur,81
Bihar,Balia,82
Bihar,Balrampur,83
Bihar,Bandra,84
Bihar,Baniapur,85
Bihar,Banjaria,86
Bihar,Banka,87
Bihar,Bankatwa,88
Bihar,Banke Bazar,89
Bihar,Banma Itahri,90
Bihar,Banmankhi,91
Bihar,Barachatti,92
Bihar,Barahat,93
Bihar,Barahiya,94
Bihar,Barari,95
Bihar,Barauli,96
Bihar,Barauni,97
Bihar,Barbigha,98
Bihar,Barh,99
Bihar,Barhampur,100
Bihar,Barhara,1
Bihar,Barharia,2
Bihar,Barhat,3
Bihar,Bariarpur,4
Bihar,Barsoi,5
Bihar,Barun,6
Bihar,Baruraj (motipur),7
Bihar,Basantpur,8
Bihar,Basopatti,9
Bihar,Bathnaha,10
Bihar,Bausi,11
Bihar,Begusarai,12
Bihar,Behea,13
Bihar,Belaganj,14
Bihar,Belchhi,15
Bihar,Beldaur,16
Bihar,Belhar,17
Bihar,Belsand,18
Bihar,Ben,19
Bihar,Benipatti,20
Bihar,Benipur,21
Bihar,Bettiah,22
Bihar,Bhabua,23
Bihar,Bhagwanpur,24
Bihar,Bhagwanpur Hat,25
Bihar,Bhargama,26
Bihar,Bhawanipur,27
Bihar,Bhitaha,28
Bihar,Bhorey,29
Bihar,Bibhutpur,30
Bihar,Bidupur,31
Bihar,Bihar,32
Bihar,Bihariganj,33
Bihar,Bihpur,34
Bihar,Bihta,35
Bihar,Bijaipur,36
Bihar,Bikram,37
Bihar,Bikramganj,38
Bihar,Bind,39
Bihar,Biraul,40
Bihar,Birpur,41
Bihar,Bisfi,42
Bihar,Bithan,43
Bihar,Bochaha,44
Bihar,Bodh Gaya,45
Bihar,Bokhara,46
Bihar,Buxar,47
Bihar,Chainpur,48
Bihar,Chakai,49
Bihar,Chakia(pipra),50
Bihar,Chakki,51
Bihar,Chanan,52
Bihar,Chand,53
Bihar,Chandi,54
Bihar,Chanpatia,55
Bihar,Chapra,56
